cell_id,total_counts,mito_counts,mito_fraction,state_domain
GSM4918762_P3_treated_3d_TALL_090117_plate5_D2_rep_1_NA,6039.0,40.0,0.00662361318099023,D2
GSM4918763_P3_treated_3d_TALL_090117_plate5_D3_rep_1_NA,16.0,5.0,0.3125,D1
GSM4918764_P3_treated_3d_TALL_090117_plate5_D4_rep_1_NA,18365.0,1656.0,0.09017152191668935,D2
GSM4918765_P3_treated_3d_TALL_090117_plate5_D5_rep_1_NA,16.0,5.0,0.3125,D1
GSM4918766_P3_treated_3d_TALL_090117_plate5_D6_rep_1_NA,411271.0,29905.0,0.07271361219244732,D2
GSM4918767_P3_treated_3d_TALL_090117_plate5_D7_rep_1_NA,1371651.0,83781.0,0.06108040602164836,D2
GSM4918768_P3_treated_3d_TALL_090117_plate5_D8_rep_1_NA,2285215.0,172238.0,0.07537058876298292,D2
GSM4918769_P3_treated_3d_TALL_090117_plate5_D9_rep_1_NA,291064.0,85357.0,0.29325852733419455,D2
GSM4918770_P3_treated_3d_TALL_090117_plate5_E10_rep_1_NA,1143540.0,55311.0,0.04836822498557112,D2
GSM4918771_P3_treated_3d_TALL_090117_plate5_E11_rep_1_NA,1968285.0,131716.0,0.06691917075017083,D2
GSM4918772_P3_treated_3d_TALL_090117_plate5_E12_rep_1_NA,699630.0,33556.0,0.04796249446135815,D2
GSM4918773_P3_treated_3d_TALL_090117_plate5_E1_rep_1_NA,16709.0,179.0,0.010712789514632833,D2
GSM4918774_P3_treated_3d_TALL_090117_plate5_E2_rep_1_NA,32355.0,482.0,0.014897233812393757,D2
GSM4918775_P3_treated_3d_TALL_090117_plate5_E3_rep_1_NA,11257.0,1889.0,0.16780669805454385,D1
GSM4918776_P3_treated_3d_TALL_090117_plate5_E4_rep_1_NA,1757690.0,214698.0,0.12214781901245385,D2
GSM4918777_P3_treated_3d_TALL_090117_plate5_E5_rep_1_NA,1637860.0,101070.0,0.061708570940129194,D2
GSM4918778_P3_treated_3d_TALL_090117_plate5_E6_rep_1_NA,2820125.0,168248.0,0.0596597668543061,D2
GSM4918779_P3_treated_3d_TALL_090117_plate5_E7_rep_1_NA,711336.0,242028.0,0.3402442727487432,D2
GSM4918780_P3_treated_3d_TALL_090117_plate5_E8_rep_1_NA,1643049.0,61680.0,0.03753996381118275,D2
GSM4918781_P3_treated_3d_TALL_090117_plate5_F10_rep_1_NA,2308457.0,194266.0,0.08415404748713101,D2
GSM4918782_P3_treated_3d_TALL_090117_plate5_F11_rep_1_NA,2625132.0,199655.0,0.07605522312782748,D2
GSM4918783_P3_treated_3d_TALL_090117_plate5_F12_rep_1_NA,3443872.0,139119.0,0.04039610066808522,D2
GSM4918784_P3_treated_3d_TALL_090117_plate5_F1_rep_1_NA,2433482.0,201332.0,0.08273412336725729,D2
GSM4918785_P3_treated_3d_TALL_090117_plate5_F2_rep_1_NA,1814014.0,156473.0,0.08625787893588473,D2
GSM4918786_P3_treated_3d_TALL_090117_plate5_F3_rep_1_NA,2392825.0,309844.0,0.1294887841776979,D2
GSM4918787_P3_treated_3d_TALL_090117_plate5_F4_rep_1_NA,1293.0,600.0,0.46403712296983757,D1
GSM4918788_P3_treated_3d_TALL_090117_plate5_F5_rep_1_NA,3613118.0,284273.0,0.07867802822935759,D2
GSM4918789_P3_treated_3d_TALL_090117_plate5_F6_rep_1_NA,190807.0,29891.0,0.15665567825079793,D2
GSM4918790_P3_treated_3d_TALL_090117_plate5_F7_rep_1_NA,266815.0,31783.0,0.11911998950583738,D2
GSM4918791_P3_treated_3d_TALL_090117_plate5_F8_rep_1_NA,1540513.0,109559.0,0.07111851701348837,D2
GSM4918792_P3_treated_3d_TALL_090117_plate5_F9_rep_1_NA,2030094.0,214598.0,0.10570840562062643,D2
GSM4918793_P3_treated_3d_TALL_090117_plate5_G10_rep_1_NA,2626515.0,134281.0,0.05112516014566831,D2
GSM4918794_P3_treated_3d_TALL_090117_plate5_G11_rep_1_NA,2504591.0,266716.0,0.10649084022101812,D2
GSM4918795_P3_treated_3d_TALL_090117_plate5_G12_rep_1_NA,867038.0,108962.0,0.12567153919436058,D2
GSM4918796_P3_treated_3d_TALL_090117_plate5_G1_rep_1_NA,3881845.0,278101.0,0.07164144884713326,D2
GSM4918797_P3_treated_3d_TALL_090117_plate5_G2_rep_1_NA,2533065.0,171893.0,0.0678596877695598,D2
GSM4918798_P3_treated_3d_TALL_090117_plate5_G3_rep_1_NA,2781009.0,158324.0,0.05693041626258671,D2
GSM4918799_P3_treated_3d_TALL_090117_plate5_G4_rep_1_NA,2909651.0,183584.0,0.06309485226922404,D2
GSM4918800_P3_treated_3d_TALL_090117_plate5_G5_rep_1_NA,43962.0,2287.0,0.05202220099176562,D2
GSM4918801_P3_treated_3d_TALL_090117_plate5_G6_rep_1_NA,1713723.0,122072.0,0.07123204858661522,D2
GSM4918802_P3_treated_3d_TALL_090117_plate5_G7_rep_1_NA,1929399.0,305114.0,0.1581393998856639,D2
GSM4918803_P3_treated_3d_TALL_090117_plate5_G8_rep_1_NA,4309382.0,219847.0,0.05101589972761755,D2
GSM4918804_P3_treated_3d_TALL_090117_plate5_G9_rep_1_NA,1824284.0,118279.0,0.06483584792718677,D2
GSM4918805_P3_treated_3d_TALL_090117_plate5_H2_rep_1_NA,1726872.0,243848.0,0.1412079181317434,D2
GSM4918806_P3_treated_3d_TALL_103014_plate3_A10_rep_1_NA,465885.0,153177.0,0.32878714704272516,D2
GSM4918807_P3_treated_3d_TALL_103014_plate3_A11_rep_1_NA,6771.0,1343.0,0.19834588687047702,D1
GSM4918808_P3_treated_3d_TALL_103014_plate3_A12_rep_1_NA,401327.0,63888.0,0.15919188093499814,D2
GSM4918809_P3_treated_3d_TALL_103014_plate3_A1_rep_1_NA,306557.0,43975.0,0.14344803739598183,D2
GSM4918810_P3_treated_3d_TALL_103014_plate3_A2_rep_1_NA,377431.0,67287.0,0.17827629421006755,D2
GSM4918811_P3_treated_3d_TALL_103014_plate3_A3_rep_1_NA,282605.0,35673.0,0.12622918915093506,D2
GSM4918812_P3_treated_3d_TALL_103014_plate3_A4_rep_1_NA,2299.0,6.0,0.0026098303610265334,D1
GSM4918813_P3_treated_3d_TALL_103014_plate3_A5_rep_1_NA,284949.0,47633.0,0.16716324675643712,D2
GSM4918814_P3_treated_3d_TALL_103014_plate3_A6_rep_1_NA,88113.0,74209.0,0.8422026261732094,D1
GSM4918815_P3_treated_3d_TALL_103014_plate3_A7_rep_1_NA,2555.0,10.0,0.003913894324853229,D1
GSM4918816_P3_treated_3d_TALL_103014_plate3_A8_rep_1_NA,1740.0,193.0,0.11091954022988505,D1
GSM4918817_P3_treated_3d_TALL_103014_plate3_A9_rep_1_NA,588510.0,61740.0,0.10490900749350053,D2
GSM4918818_P3_treated_3d_TALL_103014_plate3_B10_rep_1_NA,536050.0,78914.0,0.1472138793023039,D2
GSM4918819_P3_treated_3d_TALL_103014_plate3_B11_rep_1_NA,370573.0,53663.0,0.14481087397085055,D2
GSM4918820_P3_treated_3d_TALL_103014_plate3_B12_rep_1_NA,3391.0,11.0,0.0032438808611029196,D1
GSM4918821_P3_treated_3d_TALL_103014_plate3_B1_rep_1_NA,7381.0,164.0,0.022219211488958137,D1
GSM4918822_P3_treated_3d_TALL_103014_plate3_B2_rep_1_NA,262818.0,31790.0,0.12095822964941519,D2
GSM4918823_P3_treated_3d_TALL_103014_plate3_B3_rep_1_NA,585399.0,77937.0,0.1331348362398979,D2
GSM4918824_P3_treated_3d_TALL_103014_plate3_B4_rep_1_NA,104090.0,64396.0,0.6186569315015852,D2
GSM4918825_P3_treated_3d_TALL_103014_plate3_B5_rep_1_NA,253793.0,107729.0,0.4244758523678746,D2
GSM4918826_P3_treated_3d_TALL_103014_plate3_B6_rep_1_NA,169138.0,21900.0,0.12948006952902363,D2
GSM4918827_P3_treated_3d_TALL_103014_plate3_B7_rep_1_NA,207628.0,34800.0,0.1676074517887761,D2
GSM4918828_P3_treated_3d_TALL_103014_plate3_B8_rep_1_NA,116698.0,39770.0,0.3407941867041423,D2
GSM4918829_P3_treated_3d_TALL_103014_plate3_C10_rep_1_NA,624366.0,87994.0,0.1409333628032276,D2
GSM4918830_P3_treated_3d_TALL_103014_plate3_C11_rep_1_NA,275591.0,51423.0,0.18659172469347693,D2
GSM4918831_P3_treated_3d_TALL_103014_plate3_C12_rep_1_NA,254154.0,37770.0,0.14861068486036025,D2
GSM4918832_P3_treated_3d_TALL_103014_plate3_C1_rep_1_NA,6577.0,1834.0,0.27885053975976887,D1
GSM4918833_P3_treated_3d_TALL_103014_plate3_C2_rep_1_NA,108919.0,34424.0,0.3160513776292474,D2
GSM4918834_P3_treated_3d_TALL_103014_plate3_C3_rep_1_NA,2567.0,151.0,0.058823529411764705,D1
GSM4918835_P3_treated_3d_TALL_103014_plate3_C4_rep_1_NA,8.0,6.0,0.75,D1
GSM4918836_P3_treated_3d_TALL_103014_plate3_C5_rep_1_NA,297858.0,39220.0,0.13167348199477602,D2
GSM4918837_P3_treated_3d_TALL_103014_plate3_C6_rep_1_NA,428198.0,77758.0,0.18159356185689798,D2
GSM4918838_P3_treated_3d_TALL_103014_plate3_C7_rep_1_NA,188353.0,72860.0,0.38682686232765073,D2
GSM4918839_P3_treated_3d_TALL_103014_plate3_C8_rep_1_NA,343537.0,45065.0,0.1311794653850968,D2
GSM4918840_P3_treated_3d_TALL_103014_plate3_C9_rep_1_NA,227884.0,38278.0,0.167971424057854,D2
GSM4918841_P3_treated_3d_TALL_103014_plate3_D10_rep_1_NA,7593.0,73.0,0.009614118266824708,D1
GSM4918842_P3_treated_3d_TALL_103014_plate3_D11_rep_1_NA,3804.0,2.0,0.0005257623554153522,D1
GSM4918843_P3_treated_3d_TALL_103014_plate3_D12_rep_1_NA,365743.0,78732.0,0.21526591076247528,D2
GSM4918844_P3_treated_3d_TALL_103014_plate3_D1_rep_1_NA,266401.0,37651.0,0.14133205205686164,D2
GSM4918845_P3_treated_3d_TALL_103014_plate3_D2_rep_1_NA,223099.0,34192.0,0.1532593153712029,D2
GSM4918846_P3_treated_3d_TALL_103014_plate3_D3_rep_1_NA,130025.0,70305.0,0.5407037108248414,D2
GSM4918847_P3_treated_3d_TALL_103014_plate3_D4_rep_1_NA,1168.0,27.0,0.023116438356164382,D1
GSM4918848_P3_treated_3d_TALL_103014_plate3_D5_rep_1_NA,59344.0,27265.0,0.45943987597735236,D2
GSM4918849_P3_treated_3d_TALL_103014_plate3_D6_rep_1_NA,227813.0,37018.0,0.16249292182623468,D2
GSM4918850_P3_treated_3d_TALL_103014_plate3_D7_rep_1_NA,200435.0,26150.0,0.13046623593683737,D2
GSM4918851_P3_treated_3d_TALL_103014_plate3_D8_rep_1_NA,2115.0,468.0,0.22127659574468084,D1
GSM4918852_P3_treated_3d_TALL_103014_plate3_D9_rep_1_NA,4108.0,16.0,0.0038948393378773127,D1
GSM4918853_P3_treated_3d_TALL_103014_plate3_E10_rep_1_NA,6072.0,6.0,0.0009881422924901185,D1
GSM4918854_P3_treated_3d_TALL_103014_plate3_E11_rep_1_NA,184504.0,45336.0,0.24571825001083988,D2
GSM4918855_P3_treated_3d_TALL_103014_plate3_E12_rep_1_NA,3995.0,1156.0,0.28936170212765955,D1
GSM4918856_P3_treated_3d_TALL_103014_plate3_E1_rep_1_NA,16780.0,6385.0,0.3805125148986889,D1
GSM4918857_P3_treated_3d_TALL_103014_plate3_E2_rep_1_NA,310493.0,55837.0,0.1798333617827133,D2
GSM4918858_P3_treated_3d_TALL_103014_plate3_E3_rep_1_NA,6139.0,127.0,0.020687408372699136,D1
GSM4918859_P3_treated_3d_TALL_103014_plate3_E4_rep_1_NA,225089.0,88104.0,0.3914185055689083,D1
GSM4918860_P3_treated_3d_TALL_103014_plate3_E5_rep_1_NA,4845.0,25.0,0.005159958720330237,D1
GSM4918861_P3_treated_3d_TALL_103014_plate3_E6_rep_1_NA,2185.0,98.0,0.044851258581235696,D1
GSM4918862_P3_treated_3d_TALL_103014_plate3_E7_rep_1_NA,280511.0,96963.0,0.34566558887173765,D2
GSM4918863_P3_treated_3d_TALL_103014_plate3_E8_rep_1_NA,5655.0,818.0,0.14465075154730328,D1
GSM4918864_P3_treated_3d_TALL_103014_plate3_E9_rep_1_NA,235054.0,109032.0,0.4638593684855395,D2
GSM4918865_P3_treated_3d_TALL_103014_plate3_F10_rep_1_NA,7172.0,1987.0,0.27704963747908534,D1
GSM4918866_P3_treated_3d_TALL_103014_plate3_F11_rep_1_NA,327945.0,39890.0,0.12163624998094193,D2
GSM4918867_P3_treated_3d_TALL_103014_plate3_F12_rep_1_NA,182738.0,90232.0,0.49377797721327804,D2
GSM4918868_P3_treated_3d_TALL_103014_plate3_F1_rep_1_NA,15245.0,9609.0,0.6303050180387012,D1
GSM4918869_P3_treated_3d_TALL_103014_plate3_F2_rep_1_NA,183387.0,116189.0,0.6335727178044245,D2
GSM4918870_P3_treated_3d_TALL_103014_plate3_F3_rep_1_NA,4625.0,1379.0,0.2981621621621622,D1
GSM4918871_P3_treated_3d_TALL_103014_plate3_F4_rep_1_NA,68318.0,57050.0,0.8350654293158465,D1
GSM4918872_P3_treated_3d_TALL_103014_plate3_F5_rep_1_NA,167298.0,28624.0,0.17109588877332663,D2
GSM4918873_P3_treated_3d_TALL_103014_plate3_F6_rep_1_NA,49883.0,20072.0,0.40238157288054044,D1
GSM4918874_P3_treated_3d_TALL_103014_plate3_F7_rep_1_NA,276714.0,85925.0,0.3105191641911866,D2
GSM4918875_P3_treated_3d_TALL_103014_plate3_F8_rep_1_NA,212233.0,199350.0,0.9392978471773946,D1
GSM4918876_P3_treated_3d_TALL_103014_plate3_F9_rep_1_NA,310383.0,42125.0,0.1357194176227435,D2
GSM4918877_P3_treated_3d_TALL_103014_plate3_G10_rep_1_NA,359152.0,51374.0,0.14304250011137346,D2
GSM4918878_P3_treated_3d_TALL_103014_plate3_G11_rep_1_NA,171486.0,25542.0,0.14894510339036424,D2
GSM4918879_P3_treated_3d_TALL_103014_plate3_G12_rep_1_NA,337439.0,81895.0,0.2426957168554909,D2
GSM4918880_P3_treated_3d_TALL_103014_plate3_G1_rep_1_NA,215192.0,37547.0,0.17448139336034796,D2
GSM4918881_P3_treated_3d_TALL_103014_plate3_G2_rep_1_NA,209785.0,65327.0,0.311399766427533,D2
GSM4918882_P3_treated_3d_TALL_103014_plate3_G3_rep_1_NA,275780.0,36637.0,0.1328486474726231,D2
GSM4918883_P3_treated_3d_TALL_103014_plate3_G4_rep_1_NA,166381.0,61613.0,0.3703127159952158,D2
GSM4918884_P3_treated_3d_TALL_103014_plate3_G5_rep_1_NA,1835.0,22.0,0.011989100817438692,D1
GSM4918885_P3_treated_3d_TALL_103014_plate3_G6_rep_1_NA,1136.0,21.0,0.018485915492957746,D1
GSM4918886_P3_treated_3d_TALL_103014_plate3_G7_rep_1_NA,214907.0,27051.0,0.12587305206438135,D2
GSM4918887_P3_treated_3d_TALL_103014_plate3_G8_rep_1_NA,218938.0,32048.0,0.14637934026984808,D2
GSM4918888_P3_treated_3d_TALL_103014_plate3_G9_rep_1_NA,333991.0,61486.0,0.18409478099709273,D2
GSM4918889_P3_treated_3d_TALL_103014_plate3_H1_rep_1_NA,319179.0,33432.0,0.10474373314033818,D2
GSM4918890_P3_treated_3d_TALL_103014_plate3_H2_rep_1_NA,103794.0,11723.0,0.11294487157253791,D2
GSM4918891_P3_treated_3d_TALL_103014_plate3_H3_rep_1_NA,211791.0,33017.0,0.1558942542412095,D2
GSM4918892_P3_treated_3d_TALL_103014_plate3_H4_rep_1_NA,186851.0,45272.0,0.24228931073422139,D2
GSM4918893_P3_treated_3d_TALL_103014_plate5_A10_rep_1_NA,316955.0,28349.0,0.08944171885598902,D2
GSM4918894_P3_treated_3d_TALL_103014_plate5_A11_rep_1_NA,54265.0,13.0,0.00023956509720814522,D1
GSM4918895_P3_treated_3d_TALL_103014_plate5_A12_rep_1_NA,66804.0,7960.0,0.11915454164421292,D1
GSM4918896_P3_treated_3d_TALL_103014_plate5_A1_rep_1_NA,46939.0,41.0,0.0008734740833848186,D1
GSM4918897_P3_treated_3d_TALL_103014_plate5_A2_rep_1_NA,85011.0,7527.0,0.08854148286692311,D2
GSM4918898_P3_treated_3d_TALL_103014_plate5_A3_rep_1_NA,249364.0,64246.0,0.25763943472193257,D2
GSM4918899_P3_treated_3d_TALL_103014_plate5_A4_rep_1_NA,52806.0,4173.0,0.07902511078286559,D1
GSM4918900_P3_treated_3d_TALL_103014_plate5_A5_rep_1_NA,189232.0,28743.0,0.15189291451762915,D2
GSM4918901_P3_treated_3d_TALL_103014_plate5_A6_rep_1_NA,37513.0,66.0,0.0017593900781062565,D1
GSM4918902_P3_treated_3d_TALL_103014_plate5_A7_rep_1_NA,146570.0,75544.0,0.5154124309203794,D2
GSM4918903_P3_treated_3d_TALL_103014_plate5_A8_rep_1_NA,34336.0,10.0,0.0002912395153774464,D1
GSM4918904_P3_treated_3d_TALL_103014_plate5_A9_rep_1_NA,431770.0,55581.0,0.12872825810037752,D2
GSM4918905_P3_treated_3d_TALL_103014_plate5_B10_rep_1_NA,130282.0,34705.0,0.26638369076311386,D2
GSM4918906_P3_treated_3d_TALL_103014_plate5_B11_rep_1_NA,140775.0,10187.0,0.07236370094121826,D2
GSM4918907_P3_treated_3d_TALL_103014_plate5_B12_rep_1_NA,136166.0,19074.0,0.1400790211947182,D2
GSM4918908_P3_treated_3d_TALL_103014_plate5_B1_rep_1_NA,357699.0,31219.0,0.08727729180120716,D2
GSM4918909_P3_treated_3d_TALL_103014_plate5_B2_rep_1_NA,29210.0,815.0,0.027901403628894213,D1
GSM4918910_P3_treated_3d_TALL_103014_plate5_B3_rep_1_NA,7979.0,48.0,0.006015791452562978,D1
GSM4918911_P3_treated_3d_TALL_103014_plate5_B4_rep_1_NA,40837.0,1.0,2.448759703210324e-05,D1
GSM4918912_P3_treated_3d_TALL_103014_plate5_B5_rep_1_NA,547600.0,68145.0,0.12444302410518626,D2
GSM4918913_P3_treated_3d_TALL_103014_plate5_B6_rep_1_NA,299036.0,20084.0,0.0671624821091775,D2
GSM4918914_P3_treated_3d_TALL_103014_plate5_B7_rep_1_NA,201939.0,16752.0,0.08295574406132546,D2
GSM4918915_P3_treated_3d_TALL_103014_plate5_B8_rep_1_NA,135825.0,13202.0,0.0971986011411743,D2
GSM4918916_P3_treated_3d_TALL_103014_plate5_B9_rep_1_NA,34563.0,1.0,2.8932673668373693e-05,D1
GSM4918917_P3_treated_3d_TALL_103014_plate5_C10_rep_1_NA,71934.0,8171.0,0.11359023549364695,D2
GSM4918918_P3_treated_3d_TALL_103014_plate5_C11_rep_1_NA,302923.0,24969.0,0.08242688736081447,D2
GSM4918919_P3_treated_3d_TALL_103014_plate5_C12_rep_1_NA,326112.0,20317.0,0.06230068197429104,D2
GSM4918920_P3_treated_3d_TALL_103014_plate5_C1_rep_1_NA,101.0,1.0,0.009900990099009901,D1
GSM4918921_P3_treated_3d_TALL_103014_plate5_C2_rep_1_NA,94097.0,7039.0,0.07480578551919827,D2
GSM4918922_P3_treated_3d_TALL_103014_plate5_C3_rep_1_NA,380940.0,44384.0,0.11651178663306558,D2
GSM4918923_P3_treated_3d_TALL_103014_plate5_C4_rep_1_NA,185710.0,47603.0,0.2563297614560336,D2
GSM4918924_P3_treated_3d_TALL_103014_plate5_C5_rep_1_NA,128673.0,15653.0,0.12164945248808996,D2
GSM4918925_P3_treated_3d_TALL_103014_plate5_C6_rep_1_NA,110125.0,11479.0,0.1042360953461975,D2
GSM4918926_P3_treated_3d_TALL_103014_plate5_C7_rep_1_NA,37770.0,2.0,5.295207836907599e-05,D1
GSM4918927_P3_treated_3d_TALL_103014_plate5_C8_rep_1_NA,139808.0,23920.0,0.17109178301670863,D2
GSM4918928_P3_treated_3d_TALL_103014_plate5_C9_rep_1_NA,4166.0,1.0,0.00024003840614498319,D1
GSM4918929_P3_treated_3d_TALL_103014_plate5_D10_rep_1_NA,212910.0,20051.0,0.09417594288666573,D2
GSM4918930_P3_treated_3d_TALL_103014_plate5_D11_rep_1_NA,15075.0,94.0,0.006235489220563847,D1
GSM4918931_P3_treated_3d_TALL_103014_plate5_D12_rep_1_NA,31329.0,272.0,0.00868205177311756,D1
GSM4918932_P3_treated_3d_TALL_103014_plate5_D1_rep_1_NA,54450.0,23206.0,0.42618916437098253,D2
GSM4918933_P3_treated_3d_TALL_103014_plate5_D2_rep_1_NA,33754.0,1715.0,0.05080879303193696,D1
GSM4918934_P3_treated_3d_TALL_103014_plate5_D4_rep_1_NA,192026.0,15987.0,0.0832543509733057,D2
GSM4918935_P3_treated_3d_TALL_103014_plate5_D5_rep_1_NA,307611.0,40483.0,0.1316045264961266,D2
GSM4918936_P3_treated_3d_TALL_103014_plate5_D6_rep_1_NA,71629.0,6992.0,0.09761409484985131,D2
GSM4918937_P3_treated_3d_TALL_103014_plate5_D7_rep_1_NA,172508.0,18714.0,0.10848192547591996,D2
GSM4918938_P3_treated_3d_TALL_103014_plate5_D8_rep_1_NA,124391.0,18073.0,0.14529186195142735,D2
GSM4918939_P3_treated_3d_TALL_103014_plate5_D9_rep_1_NA,120075.0,10990.0,0.09152612950239433,D2
GSM4918940_P3_treated_3d_TALL_103014_plate5_E10_rep_1_NA,167788.0,15941.0,0.09500679428803013,D2
GSM4918941_P3_treated_3d_TALL_103014_plate5_E11_rep_1_NA,359065.0,19275.0,0.05368108838232632,D2
GSM4918942_P3_treated_3d_TALL_103014_plate5_E12_rep_1_NA,35991.0,0.0,0.0,D1
GSM4918943_P3_treated_3d_TALL_103014_plate5_E1_rep_1_NA,35453.0,10.0,0.00028206357713028517,D1
GSM4918944_P3_treated_3d_TALL_103014_plate5_E2_rep_1_NA,196978.0,32449.0,0.16473413274578888,D2
GSM4918945_P3_treated_3d_TALL_103014_plate5_E3_rep_1_NA,83209.0,52754.0,0.6339939189270392,D1
GSM4918946_P3_treated_3d_TALL_103014_plate5_E4_rep_1_NA,85933.0,49251.0,0.5731325567593357,D1
GSM4918947_P3_treated_3d_TALL_103014_plate5_E5_rep_1_NA,29005.0,20.0,0.0006895362868470954,D1
GSM4918948_P3_treated_3d_TALL_103014_plate5_E6_rep_1_NA,10395.0,281.0,0.027032227032227032,D1
GSM4918949_P3_treated_3d_TALL_103014_plate5_E7_rep_1_NA,36499.0,1540.0,0.04219293679278884,D1
GSM4918950_P3_treated_3d_TALL_103014_plate5_E8_rep_1_NA,348625.0,28380.0,0.08140552169236286,D2
GSM4918951_P3_treated_3d_TALL_103014_plate5_E9_rep_1_NA,39187.0,242.0,0.006175517390971496,D1
GSM4918952_P3_treated_3d_TALL_103014_plate5_F10_rep_1_NA,498027.0,46861.0,0.09409329213074794,D2
GSM4918953_P3_treated_3d_TALL_103014_plate5_F11_rep_1_NA,36571.0,10403.0,0.28446036476989967,D2
GSM4918954_P3_treated_3d_TALL_103014_plate5_F12_rep_1_NA,33298.0,194.0,0.005826175746291068,D1
GSM4918955_P3_treated_3d_TALL_103014_plate5_F1_rep_1_NA,93704.0,15361.0,0.16393110219414325,D1
GSM4918956_P3_treated_3d_TALL_103014_plate5_F2_rep_1_NA,277123.0,30395.0,0.10968053896645172,D2
GSM4918957_P3_treated_3d_TALL_103014_plate5_F3_rep_1_NA,353353.0,30717.0,0.08693006710003877,D2
GSM4918958_P3_treated_3d_TALL_103014_plate5_F4_rep_1_NA,5.0,1.0,0.2,D1
GSM4918959_P3_treated_3d_TALL_103014_plate5_F5_rep_1_NA,73601.0,31657.0,0.43011643863534466,D2
GSM4918960_P3_treated_3d_TALL_103014_plate5_F6_rep_1_NA,171551.0,87096.0,0.5076974194262931,D2
GSM4918961_P3_treated_3d_TALL_103014_plate5_F7_rep_1_NA,180261.0,15954.0,0.08850500108176478,D2
GSM4918962_P3_treated_3d_TALL_103014_plate5_F8_rep_1_NA,203288.0,21923.0,0.10784207626618393,D2
GSM4918963_P3_treated_3d_TALL_103014_plate5_F9_rep_1_NA,438733.0,85031.0,0.19381035846403166,D2
GSM4918964_P3_treated_3d_TALL_103014_plate5_G10_rep_1_NA,210389.0,15716.0,0.07469972289425778,D2
GSM4918965_P3_treated_3d_TALL_103014_plate5_G11_rep_1_NA,410435.0,37319.0,0.09092548150133395,D2
GSM4918966_P3_treated_3d_TALL_103014_plate5_G12_rep_1_NA,45756.0,201.0,0.004392866509310254,D1
GSM4918967_P3_treated_3d_TALL_103014_plate5_G1_rep_1_NA,252165.0,24058.0,0.0954057858941566,D2
GSM4918968_P3_treated_3d_TALL_103014_plate5_G2_rep_1_NA,41027.0,647.0,0.015770102615350865,D1
GSM4918969_P3_treated_3d_TALL_103014_plate5_G3_rep_1_NA,277528.0,46781.0,0.16856317200426624,D2
GSM4918970_P3_treated_3d_TALL_103014_plate5_G4_rep_1_NA,13093.0,47.0,0.0035897044222103413,D1
GSM4918971_P3_treated_3d_TALL_103014_plate5_G5_rep_1_NA,80044.0,7647.0,0.09553495577432412,D2
GSM4918972_P3_treated_3d_TALL_103014_plate5_G6_rep_1_NA,339.0,1.0,0.0029498525073746312,D1
GSM4918973_P3_treated_3d_TALL_103014_plate5_G7_rep_1_NA,21029.0,4.0,0.0001902135146702173,D1
GSM4918974_P3_treated_3d_TALL_103014_plate5_G8_rep_1_NA,319593.0,29134.0,0.0911596937354698,D2
GSM4918975_P3_treated_3d_TALL_103014_plate5_G9_rep_1_NA,721014.0,41009.0,0.0568768428907067,D2
GSM4918976_P3_treated_3d_TALL_103014_plate5_H1_rep_1_NA,371212.0,29251.0,0.07879863797506546,D2
GSM4918977_P3_treated_3d_TALL_103014_plate5_H2_rep_1_NA,497701.0,65959.0,0.13252736080498131,D2
GSM4918978_P3_treated_3d_TALL_103014_plate5_H3_rep_1_NA,18584.0,7.0,0.000376668101592768,D1
GSM4918979_P3_treated_3d_TALL_103014_plate5_H4_rep_1_NA,30392.0,0.0,0.0,D1
GSM4918980_P3_untreated_PBMC_082217_plate1_A10_rep_1_NA,74601.0,17450.0,0.23391107357810217,D2
GSM4918981_P3_untreated_PBMC_082217_plate1_A11_rep_1_NA,35577.0,7507.0,0.2110071113359755,D1
GSM4918982_P3_untreated_PBMC_082217_plate1_A12_rep_1_NA,131842.0,6965.0,0.052828385491724944,D2
GSM4918983_P3_untreated_PBMC_082217_plate1_A1_rep_1_NA,13638.0,12870.0,0.9436867575890893,D1
GSM4918984_P3_untreated_PBMC_082217_plate1_A2_rep_1_NA,71347.0,8245.0,0.11556197177176335,D2
GSM4918985_P3_untreated_PBMC_082217_plate1_A3_rep_1_NA,308.0,163.0,0.5292207792207793,D1
GSM4918986_P3_untreated_PBMC_082217_plate1_A4_rep_1_NA,107354.0,17770.0,0.16552713452689233,D2
GSM4918987_P3_untreated_PBMC_082217_plate1_A5_rep_1_NA,76292.0,5454.0,0.07148849158496304,D2
GSM4918988_P3_untreated_PBMC_082217_plate1_A6_rep_1_NA,43250.0,13484.0,0.31176878612716763,D2
GSM4918989_P3_untreated_PBMC_082217_plate1_A7_rep_1_NA,3939.0,3197.0,0.8116273165778116,D1
GSM4918990_P3_untreated_PBMC_082217_plate1_A8_rep_1_NA,68743.0,16162.0,0.23510757458941273,D2
GSM4918991_P3_untreated_PBMC_082217_plate1_A9_rep_1_NA,30567.0,17328.0,0.5668858572970851,D2
GSM4918992_P3_untreated_PBMC_082217_plate1_B10_rep_1_NA,4233.0,3835.0,0.9059768485707536,D1
GSM4918993_P3_untreated_PBMC_082217_plate1_B11_rep_1_NA,83716.0,6388.0,0.07630560466338573,D2
GSM4918994_P3_untreated_PBMC_082217_plate1_B12_rep_1_NA,48388.0,13371.0,0.2763288418616186,D2
