gene_id,gene_symbol,median_donor,median_treated,median_untreated,treated_minus_untreated,dist_treated_to_donor,dist_untreated_to_donor,reversion_gain,direction,p_treatment,abs_reversion_gain
ENSG00000196305,IARS1,0.0,0.03544924442711098,0.48659568659677027,-0.45114644216965927,0.03544924442711098,0.48659568659677027,0.45114644216965927,toward_donor,0.0011878378695150463,0.45114644216965927
ENSG00000060237,WNK1,0.138117846983687,0.5237063212061636,0.9735049506030908,-0.4497986293969273,0.38558847422247655,0.8353871036194038,0.4497986293969273,toward_donor,6.991781517040767e-11,0.4497986293969273
ENSG00000113648,MACROH2A1,0.0,1.3493796260909354,1.7970251018511547,-0.4476454757602193,1.3493796260909354,1.7970251018511547,0.4476454757602193,toward_donor,1.7920360426235564e-13,0.4476454757602193
ENSG00000182670,TTC3,0.13985802119736712,1.2591053219743114,1.7057767935543078,-0.4466714715799964,1.1192473007769443,1.5659187723569405,0.4466714715799962,toward_donor,9.002771798169025e-09,0.4466714715799962
ENSG00000127481,UBR4,0.0,0.32900296704735615,0.7733401873458081,-0.44433722029845196,0.32900296704735615,0.7733401873458081,0.44433722029845196,toward_donor,0.00011156050212122094,0.44433722029845196
ENSG00000101365,IDH3B,0.0,0.06059120734487672,0.4999508015180515,-0.4393595941731748,0.06059120734487672,0.4999508015180515,0.4393595941731748,toward_donor,0.0015174591454939232,0.4393595941731748
ENSG00000145495,MARCHF6,0.21937375811242132,1.0053292314401452,1.4443618927669766,-0.4390326613268314,0.7859554733277239,1.2249881346545552,0.4390326613268314,toward_donor,8.957132196405959e-11,0.4390326613268314
ENSG00000120948,TARDBP,0.0,0.23543581120153592,0.6739552730454341,-0.43851946184389823,0.23543581120153592,0.6739552730454341,0.43851946184389823,toward_donor,0.13310198829210693,0.43851946184389823
ENSG00000140332,TLE3,0.0,0.06098203137055149,0.49946912839510926,-0.4384870970245578,0.06098203137055149,0.49946912839510926,0.4384870970245578,toward_donor,6.321817920094032e-19,0.4384870970245578
ENSG00000148248,SURF4,0.0,0.04703474045231624,0.4842721897390615,-0.43723744928674524,0.04703474045231624,0.4842721897390615,0.43723744928674524,toward_donor,0.00010327034697751632,0.43723744928674524
ENSG00000022840,RNF10,0.0,0.08490603835256381,0.5210928151999634,-0.4361867768473996,0.08490603835256381,0.5210928151999634,0.4361867768473996,toward_donor,5.4413948825604676e-05,0.4361867768473996
ENSG00000139697,SBNO1,0.0,0.41844517569131556,0.8502724468578826,-0.43182727116656705,0.41844517569131556,0.8502724468578826,0.43182727116656705,toward_donor,0.006755283830866457,0.43182727116656705
ENSG00000184900,SUMO3,0.0,0.0,0.4267541989837139,-0.4267541989837139,0.0,0.4267541989837139,0.4267541989837139,toward_donor,1.0792995069988477e-08,0.4267541989837139
ENSG00000140563,MCTP2,0.0,0.0,0.42517265624528855,-0.42517265624528855,0.0,0.42517265624528855,0.42517265624528855,toward_donor,9.440386252992567e-42,0.42517265624528855
ENSG00000156030,MIDEAS,0.0,0.0,0.42362426846259027,-0.42362426846259027,0.0,0.42362426846259027,0.42362426846259027,toward_donor,4.719538555965183e-12,0.42362426846259027
ENSG00000254087,LYN,0.0,0.0,0.41777894902619217,-0.41777894902619217,0.0,0.41777894902619217,0.41777894902619217,toward_donor,2.874644129372315e-17,0.41777894902619217
ENSG00000162402,USP24,0.0,0.03861886303305501,0.4540377575258554,-0.4154188944928004,0.03861886303305501,0.4540377575258554,0.4154188944928004,toward_donor,3.899665979472768e-12,0.4154188944928004
ENSG00000069329,VPS35,0.0,0.43149068248794925,0.8452207236982883,-0.413730041210339,0.43149068248794925,0.8452207236982883,0.413730041210339,toward_donor,0.04068056777196852,0.413730041210339
