gene,log1p_mean_diff_sector_vs_rest
WASHC1,0.19313463268194098
PPFIA1,0.19312070650958302
NOP14-AS1,0.19294188659184663
PRXL2B,0.19281644048180135
C3AR1,0.1926298004122909
UQCRFS1,0.1926247866847417
ENSG00000239665,0.19255735139539693
H2BC12L,0.19255666351477435
BACC1,0.19254383844951506
DMTF1,0.19252622013101095
TNFRSF19,0.1920093398890947
TAB3,0.19190016860873182
NKAPD1,0.1918282241721445
TMEM132A,0.19181981997838166
DPF1,0.19170990736456783
APOBEC3F,0.19167315985991817
ZNRF3,0.1916253457194993
TFAP2E,0.19144342510749668
ARL17B,0.19138429606471447
CDON,0.19112558551381892
ZNF821,0.19109084387406614
MRPL13,0.19105312284150688
SLTM,0.1910027774863372
ZFP37,0.19099368090790292
PARM1,0.19083274625906532
ENSG00000236308,0.19071970961689794
MTFR2,0.1906638424127043
DPH5-DT,0.1905943530795443
KLHDC8B,0.19052289715973397
ENSG00000269846,0.19042260237674488
DISP2,0.1903935952581574
STK10,0.19038690737412134
KDM3A,0.19005453439857378
LONRF2,0.18997599358552267
MAOB,0.18997599358552267
GPR176-DT,0.18997599358552267
UPF1,0.1899146814974093
DHDDS,0.18990387071761927
ANO8,0.18985466121074837
WAPL,0.18983491500359628
ATP2B4,0.18971362094552013
PDZD2,0.18968317148559471
LDHA,0.1896150552975282
RIMBP3C,0.18942212289954746
LAMTOR5-AS1,0.18942212289954746
IRAK1BP1,0.18942212289954746
MMP15,0.18942212289954746
MYL12B,0.1893721640039967
PCCA,0.18935434080158942
TMEM59,0.18934962868478245
SLC33A1,0.18926733433414777
ENSG00000034063,0.18926268448778583
ZC3H6,0.18925096697742702
CHUK,0.18909452457556708
TRAIP,0.18906040612312303
INSIG2,0.18893535780707138
GARIN1B,0.18886110529798628
CHST4,0.18886110529798628
TMED2,0.18878677806909128
TMOD3,0.18874815641761966
TOP1,0.18851771058450328
TNIP3,0.18847890931293193
RPL37P23,0.18842175253760696
ENSG00000270504,0.18841266509939783
TRMT13,0.18829370575982218
MIR193BHG,0.18829275392549266
ENSG00000270021,0.18829275392549266
LTBR,0.18809322402176587
ENSG00000241772,0.18782741665443736
SLC12A8,0.18779660802007023
OAS2,0.18777532098975336
SMPD3,0.1877168745015787
TMTC2,0.18769807502634758
BTN2A3P,0.18755754035424926
EMP1,0.18755116903932212
GBE1,0.18746289751393386
STN1,0.18737932305147975
LINC02882,0.1872705198034231
SLC22A1,0.187166552709459
SGCA,0.1871332649219204
ENSG00000258946,0.1871332649219204
HMGXB3,0.18706917216686136
YJEFN3,0.18675488058793366
SNX13,0.18669957956782257
ZNF34,0.18663288476387702
WDR89,0.18663181051831856
ZNF622,0.1865779769977065
GRM5-AS1,0.18654171483253873
GRID1,0.18654171483253873
EPHB4,0.1865108038219775
CCDC97,0.1864347607729483
HHIPL2,0.18641836946016696
TLE1,0.1864025607195341
SMOX,0.1864022406001874
DIPK1B,0.18631245891490317
CDC6,0.18609252057050685
TBXA2R,0.18604959063831186
USP47,0.1860449761222287
ARHGEF34P,0.18599547114368092
CHFR-DT,0.1859420051746111
SUDS3P1,0.18586196854986037
ATP8A1,0.18584379585945937
CAMKK2,0.18582465844007245
SPOUT1,0.18581231961087208
HSP90AA4P,0.1857210088596309
PFDN5,0.18559876082363136
TXNP4,0.18554910838841004
SYNE4,0.185547937241062
LRRC58,0.18542338549845683
ELOVL1,0.1850275548008451
THOC3,0.18499203061382286
ORMDL3,0.18494112067171453
SRRT,0.18486757141598265
MYL12BP1,0.18483463030329417
AKT3,0.18477315013851348
RTRAF,0.18472961194626958
SPAAR,0.18471718443692867
ENSG00000260805,0.18471718443692867
GPI,0.18458203889673186
TSNAX-DT,0.1845238446330008
CD8A,0.1843382491332911
ENSG00000255310,0.1843040605404128
MDGA1,0.1843040605404128
NENF,0.18430087084678526
IKBIP,0.1842125877490859
PSMC4,0.18413778231136924
ENSG00000198150,0.18413401893845052
HNF4G,0.18410807737503382
ENSG00000263089,0.1840915871564026
ARHGAP33,0.18403627028149017
F12,0.18395701719003754
UAP1L1,0.18392068089231722
UBL5P2,0.18382583724128732
TNPO1P1,0.1838235778244248
PIK3CA,0.18367682335535673
KAT14,0.1835726079529204
SLC7A9,0.18345685674678727
TEK,0.18345685674678727
C21ORF140,0.18345685674678727
WAC-AS1,0.18339642278276375
THOC1-DT,0.18338869492311574
FRAT1,0.18334386536393643
SPIRE2,0.18326973004046204
NLRC5,0.18326197898699215
CLYBL,0.18325952277481972
MTMR10,0.1832154138976363
HDGFL2,0.18318357269310737
PSMB6,0.18315087455304901
FGD4,0.18297680258724672
EIPR1,0.1829142252454099
POU3F2,0.18282976560271585
RPL17P28,0.1828127225822159
SNRNP48,0.18280278937072758
FAM185A,0.1827623334163448
DNM1,0.18268029010325948
NR2F6,0.18244718419539896
DND1P1,0.18243834225132693
CAVIN2,0.18241591905140564
POLR2F,0.18232443417371513
SLC22A31,0.18217687788092846
KRT18P52,0.18215890182723588
EPB41L5,0.1820757890481104
BCL7C,0.18205376702820875
BMAL2,0.18182813365231543
SLC9A8,0.18179912735752124
EMC4,0.18175705028029743
ACVR1B,0.18168807667530418
PHOSPHO2,0.18165823117307106
NFKBIA,0.1813220659953867
ARL2,0.18120324090215245
PTGES3L,0.18100208744037435
BAG4,0.18098249398110577
CISD2,0.18090312842076806
MVD,0.18086674646178924
SIDT1,0.1808440451014539
OR6E1P,0.18082100362433354
BMI1,0.180778479864105
CAMK2N2,0.180762667339677
CEACAM16-AS1,0.18071546204336172
MYH11,0.18071124785147216
DNAJB4,0.1806937760134928
TBC1D7,0.18057580951874175
CERS6,0.18053120805061307
LTB4R,0.18048607350387913
ZC3H4,0.1804263860018256
RSAD1,0.1804053354253401
SLC35E1,0.18027881373176102
ENSG00000228974,0.1802610796444123
GDF9,0.18018482955787513
EPHB3,0.18016423136567292
LGALSL,0.1800964217563108
CEP85L,0.1800799262428714
RABEP2,0.1800462935784075
SCO1,0.17999566098321385
TMT1B,0.1799727331563618
XPR1,0.1799697243041235
ENSG00000261067,0.17996059536744574
PRPF4,0.179882370901707
GSTO1,0.17976542380558413
RFC5,0.17975020376473339
PCLAF,0.17973970917915993
SLC25A38P1,0.17967396733554014
ALKBH1,0.1796571173909568
OGFOD1,0.17958027900615114
CFD,0.17957937869579557
EXD2,0.17954399836902357
CALM2P2,0.17954044896653043
CKS1BP2,0.17947259674537674
ZNF705EP,0.1794406254367431
ENSG00000235578,0.1794406254367431
DLGAP1-AS6,0.1794406254367431
NTAN1P2,0.17943147802629586
HMSD,0.1794260674310446
MRE11,0.1793155742304695
FGF2,0.1791672784933431
TRAPPC1,0.17898100898481317
GADD45GIP1,0.17897370324760775
TOB2P1,0.1789081797765204
ADGRD1-AS1,0.17887074771496897
ENSG00000269657,0.17875292862448952
HNRNPD,0.17874007462562336
LRG1,0.17873364626840485
PIGO,0.17872223858522251
CALR,0.17854689385639944
GSTM3,0.1785030220492425
USF2,0.1784529423745429
RPL7AP60,0.1783861127404209
SNHG3,0.17828404906567719
NFKBIZ,0.17824584636309027
PLCD4,0.178213983568962
ZNF625,0.17801498096617827
LINC01122,0.17801498096617827
CTDP1,0.17787880053169053
ENSG00000253683,0.17774191718026788
DMTN,0.1776594065492747
ZNF117,0.17736063881992933
MISP3,0.1772911743705005
NECAB1,0.17728423669155302
CFAP45,0.17727313911640558
HASPIN,0.1772159353960669
ZNF112,0.17714884458357832
KREMEN1,0.17713898330695196
PSIP1P1,0.17702696377108895
HMGB1P51,0.1770186567425256
ZNF74,0.17701077806122228
SH3YL1,0.17691386760880856
TFF3,0.17662741919780614
PCSK1,0.17654100045853996
RITA1,0.17650096665862058
DOHH,0.17642272329615527
C11ORF65,0.17638392633291028
FPGT-TNNI3K,0.17631141460766042
TNFSF4,0.17615763261243933
POLR2MP1,0.1761348632294265
TRIM65,0.1761335689631166
AURKAIP1,0.17611163256000228
ENSG00000235884,0.17603868015052215
FAHD2CP,0.17603394894521013
FHOD1,0.17586163941124044
MIGA1,0.17585570049383037
LPP-AS2,0.17583427085399142
UNC13A,0.17578483773193695
ANKRD62,0.17578483773193695
FGF11,0.175741286822074
KIAA1671,0.17560811996847936
EGF,0.17558481118116265
NMT1,0.17552201649789945
ZNF225-AS1,0.1754959376325151
ATP8B2,0.17548126062554148
TCEAL3,0.17543526535665577
ENSG00000269867,0.17543243823024912
RPL12P4,0.1752943451793425
HMGB3P6,0.17523673010810992
TTC27,0.175208097793913
PCED1B,0.1750223888744065
BCL2L12,0.17501886244341702
GPR35,0.17501529090152826
ENSG00000232628,0.17501529090152826
PPARGC1A,0.17497951074623475
CEMIP,0.17490553512866683
RHPN1-AS1,0.17486720906730183
ERCC-00059,0.1747316756984059
CD55,0.17467586924366696
EVI2A,0.17464210172593864
ARHGAP5-AS1,0.1745323783436854
ERCC-00043,0.1744325999871712
FEZF1,0.17427511824164
PPIG,0.17425656462868178
CABYR,0.1742285310320186
CFAP251,0.17422767460834218
AVIL,0.17415046027798683
MNT,0.17408727213847913
USP15,0.17408346741924285
HMGB1P37,0.17399503095242214
SP6,0.17398559602823194
ENSG00000259901,0.17397800870693864
DGCR6,0.17378311288861764
ANKRD6,0.1737286738742385
KLF16,0.17372275223401118
LRRC59,0.17364015643848107
ENSG00000270018,0.1735872650956838
TPRKB,0.17347678596995886
MIR3188,0.17343408898105542
ENSG00000150076,0.17343408898105542
IER5,0.1733119217154644
RAB28,0.1731841600753432
SEMA6A,0.17314380508182017
ELOF1,0.17312510200423015
BMPR1AP2,0.17311502730716627
PHAF1,0.1730561273130592
CAPN1,0.17302193859686854
SNX8,0.17298756980473629
COX7C,0.1728417825505142
IMPA2,0.172806735260836
G3BP1,0.17271675100605677
KRT8P52,0.17262138754574444
MED31,0.17257315257019323
CEACAM19,0.17253377045866825
FIZ1,0.17244013788202645
GINS3,0.17240488410834898
ZNF844,0.1723405616459222
MIR302CHG,0.1721804380901809
WASL,0.17216666303230177
ENSG00000267127,0.17214340045539175
RPS10P7,0.17210243937404796
MAP1LC3B2,0.17197132090158854
ARIH2OS,0.1719124904891616
EPSTI1,0.17179320515571425
TUBAP13,0.17179320515571425
SLFN13,0.17179320515571425
PAK1IP1,0.17178552576138362
SEC24B-AS1,0.17174707353023536
RIMS3,0.1717323805829182
OGDH,0.1717286462702421
GPR17,0.1717073308931475
CPNE1,0.1716961038885101
NUDT19-DT,0.17169273369544047
GXYLT1,0.17161719326788627
HSD17B14,0.17152303987386344
MT-TY,0.17142413966033654
PGK1P1,0.1714163556630499
NUP50P2,0.17140846799982762
AKAP8,0.171368732894562
KCNA7,0.1712531290237697
FAM151B-DT,0.1711679062312671
LGALS1,0.17113643755152896
MRPL53,0.17111336730805027
IPO7P2,0.17094894055323157
ZNF746,0.17085998318680506
IER2,0.1707146291826822
CCDC107,0.17063131438391
ASRGL1,0.17040270779908534
PPP4R2,0.17036453837587873
INAFM1,0.17034749912040098
EEF1A1P5,0.17026900045936522
ENSG00000263826,0.17022354969295103
CSNK1G1,0.17020637349732537
LRRC28,0.17019944658847053
TMF1,0.17019626166481006
DIAPH1,0.17009504083483185
MIDEAS-AS1,0.1700879567577455
GPR156,0.1700879567577455
PLEKHM1,0.16985417100902245
FTH1P16,0.16955798642811226
CCDC12,0.169544394799217
RPL13AP7,0.16949792466677338
AP3S1,0.16938239711942593
PPP1R36,0.1693334925564633
TBX19,0.16930832010999253
HDHD3,0.1692810501055073
MC5R,0.1692095781787229
IL9RP3,0.1692095781787229
IGF2,0.1692095781787229
NEK6,0.16919901871412835
HMGN3-AS1,0.169162408105124
ZC3H11A,0.16907382261386816
SLC9A1,0.16906183233582606
ST6GALNAC6,0.16902456131375454
RPL35P1,0.16887648488300555
DAP3,0.1687615647715619
DESI1,0.1687444674082934
ZNF587P1,0.16867105904854965
SDHC,0.16861006331106143
ABHD17AP3,0.16852446927035006
C2ORF42,0.16851101629408927
PDHA1,0.16848125595987806
ZNF621,0.16845930602518222
ATXN7L1,0.16831521061519075
PRR22,0.16831308743077789
ARMH1,0.16831308743077786
ENSG00000214597,0.16831308743077786
DYNLRB2,0.16831308743077786
ZNF629,0.16820627084905937
OXTR,0.16799696557521465
SCARNA9,0.16799640257535342
RAB2A,0.1679786714174396
CPEB2,0.1679668433609689
ZNF611,0.16791774478608906
KRT8P12,0.16785960863568794
SUPT16HP1,0.1677138828886935
TOMM22-DT,0.16770861860740496
RPL35P2,0.16764296842816084
RPS2P17,0.16740764085849785
ZNF603P,0.1673977218134808
LRRC7,0.1673977218134808
ENSG00000261578,0.1673977218134808
ZNF598,0.16734120076479497
ENSG00000262429,0.16731838736768112
BRMS1L,0.16731829287263222
PRDX3P1,0.16730082427677934
FAAH,0.1671398768908701
FDPSP1,0.16684729901107292
PSMB5,0.16673295523165965
MT-TM,0.1666575797056778
MT1A,0.16646266941256935
NUBP1,0.16642417463371628
ZNF32,0.16642236693076518
TK1,0.1663121362250597
AP1G2,0.1663024079589297
GAPDHP40,0.16625909219502089
ZNF518B,0.16624926504298843
ACTR3B,0.16622076139513509
SFT2D1,0.16620264716062216
DOP1A,0.16614939821813718
RARB,0.1660857791638426
GRIN2D,0.16605743056011085
RPL7L1,0.1657416956727511
ENSG00000239246,0.1656993964914414
SBDS,0.16566955477399592
SH3PXD2B,0.16563552815128202
TRIML2,0.1656300300949659
ENSG00000260008,0.1655070647726226
GABPAP,0.16538853042777948
ERCC-00060,0.16527166412338123
MEPCE,0.1652353576856883
CASTOR1,0.16518946065203932
TKT,0.16516486375446693
TMSB10P1,0.1650827425831961
ENSG00000260006,0.16501947864366917
DNAJC27,0.16497983819107886
GPCPD1P1,0.1648189329395512
ELK4,0.16475982457746885
RPL13AP5,0.16475412268825806
ATP5MC3,0.16473256352226429
MYCBP2-AS1,0.16472321393298012
IRAK2,0.16453642315673878
ENSG00000261219,0.16452998408340266
SPATA45,0.16452998408340266
AGGF1,0.1644870515725494
UCP2,0.1644723220554849
FAM86B1,0.16442385099010487
MYL6P2,0.16425016270834727
UBE2Z,0.16421399601776088
ERCC-00074,0.16403182284658335
CXXC4,0.16395547600591331
TPTEP2,0.16390993009512392
KLF13,0.16389512273002693
ASXL2,0.16376985726969884
PLK1,0.1637599857733758
RPS26P47,0.16371243387872086
WTAP,0.16370096732334538
B3GNT4,0.1636507033300172
LRP8,0.16353571692369462
FOXP1-DT,0.16343855475196079
NPIPB11,0.16342742546487055
ERGIC2,0.16333415709746024
SHISA4,0.16300782528783242
CALM2,0.16298049636873557
ZCWPW1,0.1628255220654312
CUL5,0.16281433113416854
LAMTOR5,0.1626440510023084
ENSG00000235217,0.1625974165114358
ENSG00000242539,0.16253774373425134
ADAMTS9,0.16252141508203832
BPIFB2,0.16238806371612713
NPIPP1,0.16226183354907764
TBL3,0.1620703358819755
NUP205,0.1619731377440492
MCMBP,0.16175230103054616
TP53BP2,0.16174590641681996
B4GALT4,0.16170137363608839
VIRMA-DT,0.16165983062884476
ZNF641,0.16155128509152114
EPC2,0.16153907728841
CAPN8,0.1615265234006944
PNPO,0.1614869194204207
ARL4AP4,0.16145965507410034
FAM162A,0.16138640820027295
RPL21P28,0.1612639319570195
ENSG00000143466,0.16124015701690086
CAPN11,0.16120625014734735
DCAKD,0.16112144760681157
WFDC3,0.16098476142413443
ZNF10,0.1609422420544891
PARP11,0.16081443271947932
SUMF2,0.1607730654114734
RPL10A,0.16074235957620964
NOL8,0.16069757301603294
PCYT1A,0.1606679326642526
PSAP,0.16061944489785507
RASA4,0.16058287567950905
TOP3B,0.16056738143978927
ENSG00000131795,0.16056046686050296
TMEM89,0.16038606322234508
FLVCR2-AS1,0.16038606322234505
ADAM11,0.16038606322234505
GATM,0.16038606322234505
VAX2,0.16038606322234505
ENSG00000269554,0.16038606322234503
PITX2,0.16038412612556502
ENSG00000255046,0.1603130785998591
TCF7L1,0.16020067969445473
ENSG00000251023,0.1599607222895451
CTPS2,0.15993505546811715
APBB1,0.15987383564967483
RUSC1,0.15983672279184513
SLC35A5,0.15982476352909702
MT-TV,0.15966927072322443
MRPL51,0.15956694028221907
KRT7,0.15951078388669737
PYURF,0.15949545212080096
CD44-AS1,0.15946235295673683
TMEM116,0.15945590483855354
FAM182B,0.15928528896215854
MAPK8IP2,0.15928528896215854
TIGD1,0.1591681132299072
ELOVL3,0.15915496273358848
HLA-C,0.15907443269419508
TIMM22,0.15896185935214113
ARHGAP9,0.1588893077875348
CFAP184,0.15875923073871331
ENSG00000218596,0.15871850743847613
HINT1P1,0.15870193048593356
CTDSP1,0.1586767530587223
ERI3,0.15867127833341055
USP35,0.15857095427065085
TLL2,0.1584341343587456
LINC01123,0.1584341343587456
THBS3,0.15841428910795147
CITED4,0.15835060597045372
OIP5,0.1583318193151999
WTIP,0.1582472340728792
MHENCR,0.15824330147991267
AARSD1P1,0.15815591998810372
ENSG00000265749,0.15815591998810372
CD27-AS1,0.157994549480223
EFHD2,0.15793938597083113
ADAM12,0.15787133044410556
ENSG00000131152,0.15772405725657437
ANKRD27,0.15768322779177546
MZT2A,0.1576524316683412
RDH14,0.15759846867272542
FBXO34,0.15758232943339534
BRD3OS,0.15728473019261535
CIR1P2,0.15716073219337645
ENSG00000262251,0.1570602196667932
ENSG00000229178,0.1569964309845315
ENSG00000235609,0.1569964309845315
MFAP2,0.1569964309845315
ENSG00000253369,0.1569964309845315
SDR39U1,0.1569603025137014
KIF15,0.15679070247094362
ENSG00000260751,0.15666863810516335
ZNF221,0.15655580325143675
VN1R82P,0.15652081032121148
ZNF544,0.15627667114637767
SPTBN2,0.1562688258430129
RPL31P46,0.1562529527871261
TMEM191A,0.1561901096117951
LINC01842,0.15613890838715544
RFNG,0.15607560805848142
TMEM11-DT,0.1559486177287209
ZHX3,0.1558692494500611
RPS4X,0.15582660068552467
ENSG00000248605,0.15580517123722218
DMKN,0.15580517123722218
DIP2C-AS2,0.15580517123722218
SPICE1,0.15576756299606287
SMARCE1P5,0.15576123445887383
ERCC-00170,0.1556679733416183
KRT79,0.1556679733416183
ID1,0.15547762744950733
MTND5P11,0.1554630946126275
PCTP,0.15545712870569328
NDUFAF8,0.1554283088894084
ERLEC1,0.15540636440080657
NNT-AS1,0.15531382100525992
SEC63P1,0.1552559056698808
PXYLP1,0.15522359507064126
EXTL3,0.1551135863979507
TOR2A,0.15504691328314169
PRELID1P1,0.15496171872026498
DMPK,0.15494121724261767
HSBP1,0.1547626294647113
ATP6V0D1,0.15473662758388418
RAD51C,0.1547085501118184
EEF1B2P7,0.15458035049953972
ATP6V0A2,0.1544988489935385
PRSS16,0.15449592169820597
ZC3H7B,0.15445237987296193
ENSG00000267059,0.1543978938751857
APOL1,0.15429734499913
SBNO1-AS1,0.15423073374806923
ZNF418,0.15410395929276463
TNIP1,0.1540772780351758
HHIP-AS1,0.1540591423356629
SYTL1,0.15402319326650638
HSP90AA3P,0.15402068743484648
ARHGEF35,0.15400165008948924
HECA,0.15398104596236428
ENSG00000260534,0.1539707548490964
ENSG00000269202,0.15395463198559967
CEP55,0.15390867296626198
PSME2,0.15389575361215257
SLC25A12,0.15383533202996436
CLEC16A,0.15380607901983512
RPS2P7,0.15376123371891293
NPHP3,0.1536828617448488
PSME2P1,0.1536704422527131
CDKL5,0.15364983104942392
POM121L9P,0.15357159042012813
RPS28P7,0.15356426062714323
SNN,0.1535238722635089
TGFBI,0.1534789916930719
AMT,0.15346221321747866
ANKRD13C-DT,0.15343899334301733
LDHAP2,0.1533967194904382
ENSG00000267010,0.15332002280939833
ENSG00000223969,0.15332002280939833
THORLNC,0.15332002280939833
MAP2K4P1,0.15327985702476515
HMGB1P19,0.15318783830696406
ITPR3,0.15309965785620694
YBX1P6,0.15309520709106417
CSNK2A1,0.15307026049248096
POPDC2,0.1529590942782596
TPT1P15,0.15286848647054213
GOSR2,0.1528435171001763
SNAP91,0.15280518543803623
MLH1,0.1526570279988011
HSF2BP,0.15257857816074522
TM4SF1,0.15254862763291488
PSD3-AS1,0.15252928196882556
SPMAP2L,0.15245618495880786
KCTD17,0.15245365078240503
CIMAP1C,0.15211876124519724
SPAG8,0.15202206788984696
LINC02918,0.15202206788984696
ENSG00000260011,0.15202206788984696
RLN2,0.15202206788984696
FAM76A,0.1519750479901919
AP2M1,0.15192152133802939
LETM2,0.1518683554048459
KDM8,0.15184402693402765
RPL21P72,0.1518377646004903
DDX11-AS1,0.1517834350078951
RNF19A,0.15176692324624974
NOP56,0.15153855461137722
H2BC15,0.15149336920627277
RPL34,0.1512684362058696
KLHL42,0.15116137931022466
FAUP4,0.15109923353597665
ZNF549,0.15108624503285206
ARAF,0.15087786183277707
FXR2,0.15084284869301157
EEF1A1P11,0.1507972729236715
ANXA5,0.15076499666371834
ENSG00000231125,0.15068416968694462
ENSG00000269921,0.15068416968694462
LINC02716,0.15068416968694462
ENSG00000267655,0.15068416968694462
ENSG00000264304,0.15068416968694462
LYRM7,0.1506444379446461
LYPLA2,0.15063192888005972
CASD1,0.15056668416621988
CCDC68,0.15056224158796438
SPTBN5,0.15042864742797774
NR2C1,0.15037411054445515
RHOBTB1,0.1503459577603826
GAR1,0.15029437018181924
PPA1,0.15020031400001077
RHBDD3,0.15019758479661705
YWHAB,0.1500446211588473
ENSG00000260269,0.1499235005706545
SRGAP3,0.14990403727352553
GPR55,0.1498917786800999
SP3,0.14986650287672143
CEP72,0.14972754816871792
ZNF407,0.14960380690837266
ENSG00000271009,0.14957660773715287
FAM229A,0.1495349509881469
ZFAT,0.1494940081077625
HMGN5,0.14946779973882407
PTMA,0.14945506028156164
ENSG00000267798,0.1493037914993542
COL15A1,0.1493037914993542
LINC01725,0.1493037914993542
NXF1,0.14929007505194924
LYPD6,0.14923626036980414
S1PR3,0.1492302054267729
PAPPA,0.14895271625348025
HSP90AA6P,0.14893940847102782
EDRF1-DT,0.148826164686281
CFLAR,0.1488133197034225
KLHL21,0.1488068710161039
SLC35G2,0.1487761197760169
CIITA,0.14873224082334519
ENSG00000267904,0.14873224082334519
ENSG00000267984,0.14873224082334519
SNHG20,0.1486264205792573
HMOX1,0.14861834821272857
PPP1R3E,0.14861579813810855
COX6A1,0.14857633338639253
SF3B6,0.14856198948120447
PARP12,0.14842440406563395
ENSG00000184188,0.1483743198155956
SRPRB,0.14829410919479002
FBRS,0.1482900160401438
TMEM183A,0.14813901877796498
ZNF214,0.14805966289014308
ALG10,0.14797822867352825
ENSG00000270292,0.14787814702878938
PALM,0.14787814702878938
SLC22A20P,0.14787814702878938
ENSG00000261204,0.14787814702878938
ENSG00000254162,0.14787814702878938
CCDC148,0.14787814702878938
ZNF789,0.14787399659672085
PANK1,0.1478058001430664
CDK12,0.1477092374170883
ENSG00000237502,0.14766729780533508
WDR35,0.14765369444221244
NAP1L4P3,0.1476497480041209
NRK,0.1475506114148306
STX16-NPEPL1,0.14750742008566273
SIAE,0.14748125326443995
MRPL41,0.14736745087761616
NHP2,0.14732111967202766
ENSG00000232110,0.1473027211941576
SETMAR,0.14726588331410084
ENSG00000230834,0.1471709048939242
ZNF17,0.14715431763031062
LZTS3,0.14714411466301422
CYB5B,0.147080652168734
C6ORF132,0.14707685170399298
ARRB2,0.14706156984246332
RPS10P3,0.1469324452539325
ENSG00000179979,0.14688124123000096
MAN2B1,0.14684024907018012
COL21A1,0.14683736349310975
PHB1P7,0.1466471216905806
MRPL18,0.14663090997606254
TIMMDC1,0.1466237055811055
SNX33,0.14657429407089928
GAD1,0.14654269823105026
TMEM262,0.14651358058360753
RPL15P2,0.1464630756050715
LINC02551,0.14640416652115104
GVINP1,0.14640416652115104
POTEG,0.14640416652115104
CTDNEP1P1,0.14639219342539783
RNF34,0.1463354321940895
TAFA2,0.14624709239552133
RNPEPL1,0.1462408642721127
PCMT1,0.1458441280448861
HEY1,0.14578559514429368
RPL41P1,0.14574841658444537
SUSD4,0.14552626030564864
ENSG00000261762,0.1454740723825954
ENSG00000239809,0.14546939357003075
ENSG00000259299,0.1451386857497758
AHR,0.1451061277370287
BABAM1,0.14504140715101066
ENSG00000248840,0.14487845696413928
ENSG00000260871,0.14487845696413928
BTG1-DT,0.14487845696413928
C3ORF70,0.14487845696413928
ENSG00000254847,0.14487845696413928
ADGRF3,0.14487845696413928
FTH1P23,0.14467599464807113
SPINDOC,0.14464176683464652
RPL38,0.14460202987188087
VPS13C-DT,0.14459402234097432
ENSG00000271043,0.14458840672804496
TRIM41,0.1445191673483096
ABLIM3,0.1442522026253673
RPL12,0.14415037721987645
ACYP2,0.14413361214761466
NUP107-DT,0.14411187974070377
FTH1P2,0.14401375698619123
LINC02916,0.1438582898655003
GNB1,0.14384214996162692
PP1P,0.14379478592269512
LINC01011,0.14373579033340889
RAI14,0.14370967587840244
HNRNPCP1,0.14365439098157728
SH3RF2,0.14365255504735486
WFDC2,0.14364868898325858
LINC02562,0.14361411291295278
SLC35A3,0.14358541762161448
IL20RA,0.14358241062070992
MED14,0.14355728511568366
CD63-AS1,0.14351875670286912
PRKAA1,0.1434871872598591
ENDOG,0.14331067145050272
MTND4P14,0.14329725504366647
PEBP4,0.14329725504366647
ENSG00000240875,0.14329725504366647
ENSG00000270091,0.14329476473508584
UQCRFS1P1,0.14329068825844438
ADGRL2,0.14325049462698436
GALNT7-DT,0.14322984670510494
INTS4P1,0.1432294147547936
STARD8,0.14315959290784785
SLC4A3,0.14314461428753747
UBA52P5,0.14305724819278284
MRTFA,0.14304212567839358
TCAF1,0.14300952061281236
RPL17P6,0.14281360149972233
C15ORF62,0.14279338540543027
EXOSC10-AS1,0.14271306209295193
PAIP1P2,0.14266531670637717
ENSG00000183308,0.14265357358250247
ENSG00000231483,0.14265114869720405
ENSG00000269918,0.1426503288967933
PPP1CC,0.14239299102276393
POLR2C,0.1423612982107052
A1BG-AS1,0.14227770662422293
LDLR,0.142273082254321
ERV3-1,0.1422571021108048
SSNA1,0.14225005301043403
SMG7,0.14222828393648346
ENSG00000230979,0.14220326836004094
DENND5B-AS1,0.14220315439822703
ENO1,0.1421799735611451
KIF9,0.14213585994015432
ZNF451,0.1421205496752651
PSMC2P1,0.14206029680582133
RPL13P2,0.14195204997219601
ENSG00000235008,0.1418994044913748
SSR1,0.1417860607965551
ENSG00000258391,0.1416563712183253
NQO1-DT,0.1416563712183253
LINC01270,0.14164898244900792
TCAF1P1,0.14134262555404375
SLC16A2,0.1413025351558736
DLGAP4-AS1,0.14127790653891473
GPR83,0.14121683971446872
PAQR6,0.14117755822313283
BCYRN1,0.14101931790623948
TUT7,0.1409319593520555
ZNF497,0.14091785652321492
MVB12B,0.14090214116869088
TAF4,0.1408393258958479
ENSG00000261452,0.14082848618521643
ENSG00000269890,0.14080521661491238
ZW10,0.14078322869446014
ZFAND2A-DT,0.14073875687531384
RAB3GAP2,0.14070387102376358
LRR1,0.140657019121313
PARP3,0.14051994187407346
PTPN9,0.14050061731307772
WWP1P1,0.14044443383180188
ASH1L-AS1,0.14041346203072858
CMYA5,0.14035749004772405
KRT18P31,0.14029388340324483
SELENOF,0.14014378647949854
KRT8P32,0.14012646364924153
GNA15,0.13997902958068575
ENSG00000267194,0.13995112282035654
ENSG00000253500,0.13995112282035654
ENSG00000259556,0.13995112282035654
GCC1,0.1399376987336044
RAB30,0.13989139190971445
LSM14A,0.13983982552142057
MED13,0.13982012763288765
LINC01277,0.13975340401734765
MR1,0.1396822120991112
ZMIZ2,0.13963391500630906
XKR6,0.1395797769122249
ENSG00000261799,0.13957866523726026
ENSG00000271590,0.1394738402107394
RABAC1,0.13942840489638986
UBLCP1,0.13941853083099254
ENSG00000179296,0.13934541333036557
ENSG00000267249,0.13933123610727405
LITATS1,0.13924783282574593
STX4,0.13921604693641432
SIL1,0.13920857312308033
COPB2,0.13920269814024877
ENSG00000253392,0.13917379377944347
