cell_id,population_label,group_order,total_counts,detected_genes,zero_fraction,pc1,pc2,pc3,pc4,pc5,H,S,M,R,S_base,R_base,S_refined,R_adjusted,threshold_scheme,branch_sector
High-2015-09-08-2-A4_S65_L000,PKH26_High,2,1751556,6081,0.8983756141582272,17.902921498439344,17.257606005415283,11.88327406348211,6.965764321479354,18.14123366172388,1.2410362994832982,-0.4676201710389709,0.6744907594765952,-0.332373922251945,-0.4504087490195397,-0.2751392038534613,-0.4676201710389709,-0.332373922251945,moderate_0.5,mixed_sector
High-2015-09-08-2-A5_S66_L000,PKH26_High,2,885672,5413,0.9095390888732912,-21.350085733495764,3.815151245179083,4.873877631332853,-11.735739670174103,-13.57522155906062,0.2117814883155179,-0.7688811872229036,0.6744907594765952,0.2213347296185304,0.2493139349857422,-0.2841179021017376,-0.7688811872229036,0.2213347296185304,moderate_0.5,mixed_sector
High-2015-09-08-2-A6_S67_L000,PKH26_High,2,1719341,5949,0.900581570239647,16.970454768944315,4.119973849576811,-14.187240117530706,-18.13422079246912,-28.05310330764481,1.1730018665234916,-1.2010843346100235,0.6744907594765952,0.3844256197909927,-0.4130541535077242,0.506819634344223,-1.2010843346100235,0.3844256197909927,moderate_0.5,mixed_sector
High-2015-09-08-2-C1_S72_L000,PKH26_High,2,2241798,7101,0.8813295898927103,46.407621625391,11.591916030546374,-32.444670051826016,-19.713423037525803,-32.15386708061598,1.854214793682443,-1.1270943927119594,0.6744907594765952,-2.570014926661815,-2.7079914821791324,-0.6605978790692387,-1.1270943927119594,-2.570014926661815,moderate_0.5,unstable_committed_malignant
High-2015-09-08-2-C3_S73_L000,PKH26_High,2,2243682,7311,0.8778201143086333,41.91940508781974,24.75736700980907,-26.07073266066661,-1.8937559444941128,-21.165628924365148,1.917284125174144,-0.3073013789075197,0.6744907594765952,-1.6889044776847604,-2.487648170934247,-1.1573997477347029,-0.3073013789075197,-1.6889044776847604,moderate_0.5,malignant_reservoir
High-2015-09-08-2-C5_S74_L000,PKH26_High,2,1985386,6354,0.8938132958989271,26.91712140470416,22.23902030545626,12.668510909412676,19.26445258004019,20.28588393827194,1.4781880667046172,-0.1956169498569053,0.6744907594765952,0.1504873735425455,-1.2630108046637174,-0.6744907594765952,-0.1956169498569053,0.1504873735425455,moderate_0.5,mixed_sector
High-2015-09-08-2-D1_S82_L000,PKH26_High,2,1790393,6493,0.891490357298038,34.861150363584166,2.6383123853696304,18.672563210921336,-1.88719907361312,4.1024568510439945,1.4058589507270498,-0.908468225255254,0.6744907594765952,-0.8354487739684607,-1.8480107127425949,0.1818981644477868,-0.908468225255254,-0.8354487739684607,moderate_0.5,unstable_committed_malignant
High-2015-09-08-2-D2_S83_L000,PKH26_High,2,1934813,5765,0.9036565393228384,-4.359832878192217,16.032647925258516,-29.98859291218677,3.050959789638635,29.732560968476697,1.2413281063476749,0.5337065725241563,0.6744907594765952,-0.9275478816165056,1.184121149904663,-0.3527756441303062,0.5337065725241563,-0.9275478816165056,moderate_0.5,malignant_reservoir
High-2015-09-08-2-D3_S84_L000,PKH26_High,2,1975159,7359,0.8770179484608442,50.31383176667974,14.847189409872833,19.156970662113405,12.449045616354148,10.276694635863375,1.7851839300129595,-0.5773364002687623,0.6744907594765952,-1.128616621545596,-3.032560196098669,-0.9587682753999854,-0.5773364002687623,-1.128616621545596,moderate_0.5,unstable_committed_malignant
High-2015-09-08-2-D4_S85_L000,PKH26_High,2,2182259,6147,0.8972726361175173,25.502108715997224,24.54825934045865,-12.90811969406222,-0.2752008630326559,21.81002836976581,1.5159355735235218,0.0,0.6744907594765952,-1.2608409736042494,-1.2187401556691593,-0.7853393306405253,0.0,-1.2608409736042494,moderate_0.5,malignant_reservoir
High-2015-09-08-2-E1_S90_L000,PKH26_High,2,1090293,4858,0.918814131488352,-52.0470858206189,5.37772197317033,2.6233785679373853,20.597102552947344,1.2619075771355437,0.2194155141150248,0.9851299838346276,0.6744907594765952,-1.6430332031166162,-2.11919622890752,-1.822477651337724,0.9851299838346276,-1.6430332031166162,moderate_0.5,mixed_sector
High-2015-09-08-2-E2_S91_L000,PKH26_High,2,1772001,5885,0.9016511247033656,7.324037301217348,21.672705731810765,-28.24120379263134,3.754126789737498,6.893984134866835,1.1845175683066782,-0.3303138065016214,0.6744907594765952,-1.206669314539868,0.1936663022253479,-0.5294135868125338,-0.3303138065016214,-1.206669314539868,moderate_0.5,malignant_reservoir
High-2015-09-08-2-G1_S51_L000,PKH26_High,2,1320543,5591,0.9065643905210736,-10.272594871987286,7.575793536665052,-14.91149440126357,3.519495705822917,-3.842239989621361,0.7383899672861217,-0.1016918865826684,0.6744907594765952,0.4851687310237944,1.1605855094380308,-0.0496440563844302,-0.1016918865826684,0.4851687310237944,moderate_0.5,mixed_sector
High-2015-09-08-2-G2_S52_L000,PKH26_High,2,1139584,4609,0.9229753668237576,-27.97000190875821,2.612006522681773,-17.25252113833401,8.818537480093278,21.89143273731693,0.157959541241772,0.0244413139997899,0.6744907594765952,-0.1989405554714009,-0.2784146505937501,-0.5314833922527245,0.0244413139997899,-0.1989405554714009,moderate_0.5,mixed_sector
High-2015-09-08-2-G3_S53_L000,PKH26_High,2,1247271,5470,0.9085865169290418,-8.602222992156058,9.007041708891991,-11.50056524681508,-7.768557496144322,2.8369482656555167,0.6263625316166467,-0.5348498743616984,0.6744907594765952,-0.5093684857054437,1.3367376541742082,-0.0740895134329993,-0.5348498743616984,-0.5093684857054437,moderate_0.5,unstable_committed_malignant
High-2015-09-08-2-G4_S54_L000,PKH26_High,2,1865996,5675,0.9051606002874428,5.978875557092019,18.74775916763018,5.594363226811555,-6.0927169487008905,16.428145211202953,1.1663054311301109,-0.700990143753861,0.6744907594765952,-0.6512913341117372,0.4143039139300276,-0.3652054622435676,-0.700990143753861,-0.6512913341117372,moderate_0.5,unstable_committed_malignant
High-2015-09-08-2-G5_S55_L000,PKH26_High,2,1652093,6122,0.8976904308299074,18.52819564186868,15.84034915174322,22.96056071188585,9.651002518768284,27.25323223598767,1.1883744323441483,-0.4978252052217139,0.6744907594765952,-0.3158792135624831,-0.4773279975651998,-0.196511893268659,-0.4978252052217139,-0.3158792135624831,moderate_0.5,mixed_sector
High-2015-09-08-2-G6_S56_L000,PKH26_High,2,1445549,5263,0.912045857147632,-2.72153579129032,-3.576274686333133,21.99515223201641,-3.798921158953034,3.854181248194352,0.7131888132027747,-0.9308975152273672,0.6744907594765952,0.2774301565001904,0.3294047770763431,0.7501342979945851,-0.9308975152273672,0.2774301565001904,moderate_0.5,mixed_sector
High-2015-09-08-4-C1_S12_L000,PKH26_High,2,619412,4002,0.9331194224405897,-59.755299264708526,-0.9046260667435456,0.4068910733818041,11.190860583989371,4.397536577625782,-0.8414365765500061,0.3068542262266473,0.6744907594765952,-0.9509923449883564,-2.8269415074279896,-2.0810362065326,0.3068542262266473,-0.9509923449883564,moderate_0.5,mixed_sector
High-2015-09-08-4-C2_S13_L000,PKH26_High,2,907146,5263,0.912045857147632,-27.381775457766008,9.50846647003139,8.970083237393187,12.01735906189981,4.673931059279025,0.1793463487622359,0.5614192223944365,0.6744907594765952,-0.4956190725571007,-0.0936890385600746,-0.7774310643686774,0.5614192223944365,-0.4956190725571007,moderate_0.5,mixed_sector
High-2015-09-08-4-C3_S14_L000,PKH26_High,2,1214646,6021,0.8993783214679635,-3.1761656401156646,14.868838615369665,15.5714509788469,4.3209995661291165,0.3439138362381555,0.8005097359991343,-0.0393525212806678,0.6744907594765952,-0.3489891829333442,1.2029955901136038,-0.2639911063528019,-0.0393525212806678,-0.3489891829333442,moderate_0.5,mixed_sector
High-2015-09-08-4-C4_S15_L000,PKH26_High,2,934599,6163,0.8970052475015876,-22.34941666890622,12.511038893005612,-10.305306962924444,30.83649561578809,-5.581851513331563,0.5498980891427236,1.1805847875647644,0.6744907594765952,-0.943287195173151,0.3197269707834594,-0.7067148591740696,1.1805847875647644,-0.943287195173151,moderate_0.5,malignant_reservoir
High-2015-09-08-4-C5_S16_L000,PKH26_High,2,1242309,5642,0.9057120893077976,-14.015146976358944,13.397088865799558,-11.393293096740168,-3.277088070039944,-13.395521707747118,0.687768494840729,-0.3861823450819309,0.6744907594765952,-1.1192493927700096,0.9789302720114724,-0.4612307498289997,-0.3861823450819309,-1.1192493927700096,moderate_0.5,malignant_reservoir
High-2015-09-08-4-C6_S17_L000,PKH26_High,2,2086631,5018,0.9161402453290552,-5.78185480806675,6.587179512462511,-17.16242974046844,-9.310419753053118,6.518864735377899,1.0321636343615372,-0.5587002969056946,0.6744907594765952,0.5819980343834407,1.1881163606140162,0.131027652631334,-0.5587002969056946,0.5819980343834407,moderate_0.5,mixed_sector
High-2015-09-08-4-D1_S22_L000,PKH26_High,2,1387689,6828,0.8858919081520105,8.331580955903789,26.60363305072344,0.4717803442805197,24.67428497024752,5.646160587353629,1.22113564387802,0.6245113288787484,0.6744907594765952,-1.2175588178866643,-0.1294747617038747,-0.8170413982781366,0.6245113288787484,-1.2175588178866643,moderate_0.5,malignant_reservoir
High-2015-09-08-4-D2_S23_L000,PKH26_High,2,1594118,6745,0.8872789865971457,18.194290415526915,23.73036869162416,23.192428059957063,17.721544682767504,4.63482168946353,1.35396381075353,-0.5249576397699421,0.6744907594765952,-0.7742851396057749,-0.6504455808207017,-0.659524450213822,-0.5249576397699421,-0.7742851396057749,moderate_0.5,unstable_committed_malignant
High-2015-09-08-4-D3_S24_L000,PKH26_High,2,1301907,7287,0.8782211972325278,10.962949780093496,22.12632956485355,-18.47328852156998,13.268902705462764,-22.99350025877436,1.2866698726745431,0.1851823753548246,0.6744907594765952,-0.7744736963364429,-0.0728927237837004,-0.5439268644188076,0.1851823753548246,-0.7744736963364429,moderate_0.5,malignant_reservoir
High-2015-09-08-4-D4_S25_L000,PKH26_High,2,747494,5198,0.9131321233998464,-36.413292245261054,-0.6754808312815866,-1.2258888737369122,13.032245550378027,-7.394877780672303,-0.0689217771856714,0.2440661442348666,0.6744907594765952,-0.9271524711590258,-1.0128931144225763,-0.8353486161443426,0.2440661442348666,-0.9271524711590258,moderate_0.5,mixed_sector
High-2015-09-08-4-D5_S26_L000,PKH26_High,2,1065626,6242,0.8956850162104348,-12.004653941317253,20.534664206236062,1.271862524142761,9.45743339371036,-11.380842044719666,0.7273598591448389,0.3021156526586883,0.6744907594765952,-0.6242542790678399,0.7448976891527476,-0.7769456241734911,0.3021156526586883,-0.6242542790678399,moderate_0.5,malignant_reservoir
High-2015-09-08-4-E1_S1_L000,PKH26_High,2,1008018,6812,0.8861592967679401,2.656034173729816,12.53033964173944,19.62513433143629,10.733915754950592,-11.525097668654343,0.8498994847148521,-0.463987855768902,0.6744907594765952,0.3145894244308424,0.8349634297070585,-0.0348122245244233,-0.463987855768902,0.3145894244308424,moderate_0.5,mixed_sector
High-2015-09-08-4-E2_S2_L000,PKH26_High,2,1075931,6879,0.8850396069387346,4.103881534653998,18.38941807455696,19.66364225452197,20.64645705040741,5.034025612475222,0.9454584945364836,0.4335227261802037,0.6744907594765952,-0.429792094527693,0.5594795527396597,-0.3603652806991427,0.4335227261802037,-0.429792094527693,moderate_0.5,mixed_sector
High-2015-09-08-4-E4_S3_L000,PKH26_High,2,1192436,5012,0.9162405160600288,-29.282167153729013,10.645818966201691,-10.30010686194894,5.485849601997516,8.352595604606536,0.3885181737574323,1.0209234409299306,0.6744907594765952,-0.6303490982933747,-0.2412321916255805,-0.905639998524022,1.0209234409299306,-0.6303490982933747,moderate_0.5,mixed_sector
High-2015-09-08-4-E5_S4_L000,PKH26_High,2,1864447,5826,0.9026371202246064,10.485634702290682,11.84739057294516,-13.375034823808733,-14.908510959414164,-14.784891821942365,1.2213122924378763,-0.8000014324000958,0.6744907594765952,-0.149327803152115,0.2043013657284506,0.0664484901871412,-0.8000014324000958,-0.149327803152115,moderate_0.5,mixed_sector
High-2015-09-08-4-E6_S5_L000,PKH26_High,2,1061123,5545,0.9073331327918712,-16.68008219005349,8.2369748816965,12.645375990847912,4.510913129027654,-0.3458445311885166,0.4701967937344776,-0.3330124152031404,0.6744907594765952,-0.1952734995324938,0.7393653188325722,-0.2977069897130142,-0.3330124152031404,-0.1952734995324938,moderate_0.5,mixed_sector
High-2015-09-08-4-F2_S31_L000,PKH26_High,2,972821,5810,0.902904508840536,-21.71916197737372,10.260604878198755,-11.093937058440718,16.77325511653628,1.9451301942540888,0.4701322899203275,1.166623069405831,0.6744907594765952,0.0818822280275668,0.3690708122665199,-0.5800771981183884,1.166623069405831,0.0818822280275668,moderate_0.5,mixed_sector
High-2015-09-08-4-F3_S32_L000,PKH26_High,2,1056399,6763,0.8869781744042248,-14.19798261943584,21.584301595749988,-11.271736033961473,29.794967305305462,-19.3907858645656,0.8882272378809163,0.7247751949524921,0.6744907594765952,-0.2117265187406735,0.5750657435254705,-0.8911791938808848,0.7247751949524921,-0.2117265187406735,moderate_0.5,mixed_sector
High-2015-09-08-4-F4_S33_L000,PKH26_High,2,840891,5416,0.9094889535078045,-26.89199978072561,9.543172279583157,-4.908271166581502,-4.064531075330871,-6.136256153040092,0.1535164071089219,-0.4495327281224774,0.6744907594765952,-1.4035606173033446,-0.0538925985821705,-0.7581636835602604,-0.4495327281224774,-1.4035606173033446,moderate_0.5,mixed_sector
High-2015-09-08-4-F6_S34_L000,PKH26_High,2,126745,5100,0.9147698786724155,-76.29333958391089,-14.35259724859083,23.13365005478742,0.2433248673106953,-21.444936608807723,-2.1426274686232825,-0.9169274433331858,0.6744907594765952,-2.709993136940802,-4.428677894482704,-2.818381854358321,-0.9169274433331858,-2.709993136940802,moderate_0.5,mixed_sector
High-2015-09-08-4-G1_S39_L000,PKH26_High,2,1180337,5089,0.9149537083458672,-35.34182797838754,12.434147962213848,-9.4355882975153,11.771981412964742,1.6344693416352754,0.409321693180063,1.062274721068606,0.6744907594765952,0.2995509916614614,-0.7323442295822499,-1.2429790809465255,1.062274721068606,0.2995509916614614,moderate_0.5,mixed_sector
High-2015-09-08-4-G2_S40_L000,PKH26_High,2,954306,5072,0.9152378087502924,-33.93193345737302,11.07827674780862,-7.374051054835522,14.500590528000997,1.6677252190216227,0.1586427405626566,1.0789454653410984,0.6744907594765952,-0.5000308265734223,-0.6171497436644753,-1.1267329697527542,1.0789454653410984,-0.5000308265734223,moderate_0.5,mixed_sector
High-2015-09-08-4-G3_S41_L000,PKH26_High,2,1116518,6898,0.8847220829573181,14.062006863603909,7.610770786817653,16.740673038781875,3.933073302301645,-9.071075598907594,0.9937609738919244,-0.8144758501217332,0.6744907594765952,-0.2472701057863741,-0.1150970952223044,0.3171725792403517,-0.8144758501217332,-0.2472701057863741,moderate_0.5,mixed_sector
High-2015-09-08-4-G5_S43_L000,PKH26_High,2,1512511,3928,0.9343560947892644,-35.85605784356372,7.007737200733453,-10.857462563143486,-11.304122932306283,9.839944836318264,0.1416518396150824,-0.3280418106157158,0.6744907594765952,-0.7367602611199128,-0.8009972988390317,-1.062489483538403,-0.3280418106157158,-0.7367602611199128,moderate_0.5,mixed_sector
High-2015-09-08-4-G6_S44_L000,PKH26_High,2,602771,5156,0.9138340185166616,-34.229957200033304,0.5647248551062101,35.554540061930666,1.2142694673137948,-4.477132958020999,-0.3327575099943068,-0.693188529821711,0.6744907594765952,0.2877496317666363,-0.8110961734826031,-0.7634614481646882,-0.693188529821711,0.2877496317666363,moderate_0.5,mixed_sector
Low-2015-09-08-2-A10_S70_L000,PKH26_Low,1,2151778,6385,0.8932952304555634,33.56278602818022,22.55720978347944,16.38836222877177,-18.874746919068205,-2.672471598472773,0.6951489592189442,0.9877335091478006,0.0,-0.7990337458949598,-1.4561337484373182,-0.6726216896862054,0.9877335091478006,-0.7990337458949598,moderate_0.5,mixed_sector
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,1,2241000,4116,0.9312142785520906,-5.467368252422943,-0.3735923953363462,-6.8101081191089605,-42.58447689480378,34.250958144266,-0.1939068661994387,0.9083569570701664,0.0,1.4015540924996297,0.9251201091118432,0.6535564237507459,0.9083569570701664,1.4015540924996297,moderate_0.5,mixed_sector
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,1,1749782,5994,0.8998295397573448,15.406788175780685,15.403469888756964,11.640485909950128,-10.958921322007273,-7.992743649725107,0.323547936996447,0.9968070225164172,0.0,0.7465269705848846,0.1155826384892253,0.0,0.9968070225164172,0.7465269705848846,moderate_0.5,mixed_sector
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,1,1972874,6563,0.8903205321033457,33.561119145011844,16.788408577993003,17.55455690057677,-12.491130112650753,-4.011141262270746,0.6542898263969407,0.5793320710113685,0.0,-0.7601670003741479,-1.2810977079752857,-0.3584186399831687,0.5793320710113685,-0.7601670003741479,moderate_0.5,mixed_sector
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,1,1680037,5918,0.9010996356830108,17.06590898206758,8.523937145987595,-20.74906428342753,-21.750900156587967,-15.997867823396152,0.249753244024847,0.1424368284059287,0.0,-0.0534024614594678,0.177650266737042,0.3971457439418575,0.1424368284059287,-0.0534024614594678,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,1,1739895,5447,0.9089708880644408,12.752606380891788,0.3250381411506556,12.322384945118216,-13.240149617363826,20.723331672553982,0.1131390824215603,0.2679757521056639,0.0,-0.3705300205951933,0.4457605307706795,0.9039153502509886,0.2679757521056639,-0.3705300205951933,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,1,1552862,6101,0.8980413783883151,18.287170522098208,15.651058374375872,22.58171183976648,-5.633693335330689,12.135424454358366,0.2244618459083491,-0.0348452889537915,0.0,0.0,-0.0980654163108561,-0.0327582777359908,-0.0348452889537915,0.0,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,1,1727024,5186,0.9133326648617937,11.41392750339532,1.84033808506896,2.932504042707178,-27.02387555074016,14.061014697806751,0.0,1.0708080219231504,0.0,0.7935631556004766,0.5920764638715067,0.813793055633315,1.0708080219231504,0.7935631556004766,moderate_0.5,mixed_sector
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,1,2053676,5292,0.9115612152812594,5.662948983411337,18.87621128745328,-25.73729246119704,-11.786268737508712,15.388733958856276,0.241592224384722,-0.6744907594765952,0.0,-0.3411858103799746,0.4469479222223252,-0.2246045187417267,-0.6744907594765952,-0.3411858103799746,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,1,1576879,7197,0.8797252581971322,23.880794234941103,33.35390456348705,12.024142656770536,8.10641627849041,-11.329935492430405,0.5941082675079636,-0.3058926987292025,0.0,-1.9653369120373565,-1.3613535048054095,-1.1260783639275809,-0.3058926987292025,-1.9653369120373565,moderate_0.5,mixed_sector
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,1,1150842,5604,0.9063471372706308,0.8166992738216852,-1.1019768113685011,18.83258805592782,-12.614964720714514,-0.9342375739457792,-0.2998752656972974,1.1326349094229664,0.0,0.6733381217257552,1.0120212067002805,0.8601223181947026,1.1326349094229664,0.6733381217257552,moderate_0.5,mixed_sector
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,1,1823782,5995,0.8998128279688492,23.69720203094635,5.546141081082246,-8.655232010950908,-19.804151281048327,-11.010050768211707,0.371360883035695,0.5635911427473749,0.0,0.3296157209533401,-0.345587681468217,0.4815025698670905,0.5635911427473749,0.3296157209533401,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,1,1669540,5297,0.9114776563387814,12.880166370384895,-0.256204900390951,2.861241684131241,-24.957908105800115,18.280218655562862,0.0063431331294728,1.0306462405701415,0.0,0.7672166420546737,0.4167424906114232,0.9382925998575662,1.0306462405701415,0.7672166420546737,moderate_0.5,mixed_sector
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,1,1428915,5171,0.9135833416892276,2.494814337385948,-8.452747965512382,-12.128586250341325,-23.444588332059304,-0.8558495667319516,-0.2232701179257089,-0.4379467283477234,0.0,1.70574671217184,0.4016133991830536,1.3014178808069696,-0.4379467283477234,1.70574671217184,moderate_0.5,mixed_sector
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,1,1359383,5482,0.9083859754670944,4.930789588947124,-1.3107550628841211,14.516764077010333,-12.506291190922662,-0.6252450235798863,-0.1559715389740924,0.7658886361421957,0.0,1.1396401852866374,0.868697400351034,0.9480901750919608,0.7658886361421957,1.1396401852866374,moderate_0.5,mixed_sector
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,1,1117731,6057,0.8987766970821217,-0.1911114195999763,6.186332251364818,-8.209113999625156,-6.928328516546939,-21.67152243604126,-0.167676818836883,-0.2163246505199718,0.0,0.3654311972853806,1.579633617326413,0.432811278476047,-0.2163246505199718,0.3654311972853806,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,1,1866021,4690,0.9216217119556136,-9.041937544680597,11.3989553057269,-21.04820568557654,-14.409579237723868,18.96298368954748,-0.1255267067565262,-0.7192873506840577,0.0,-0.8733039523856235,0.7566669108332236,-0.0614619080467624,-0.7192873506840577,-0.8733039523856235,moderate_0.5,mixed_sector
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,1,2096514,6565,0.8902871085263545,28.341759070358783,29.663589089473994,14.555275153798563,-3.30233220792722,8.077298570763851,0.7245818641309424,0.0730700216397853,0.0,-0.8311418690435955,-1.4129037378354576,-0.9720018019885728,0.0730700216397853,-0.8311418690435955,moderate_0.5,mixed_sector
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,1,1580703,6512,0.8911728333166216,26.15627970302696,13.750822198079922,22.10848217299841,3.898361438183176,-2.4212088194514143,0.3837471167593198,0.1276953070272189,0.0,-0.0233011435166627,-0.6348689340678554,-0.0278484039135112,0.1276953070272189,-0.0233011435166627,moderate_0.5,transitional_intermediate
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,1,1128132,4290,0.9283064273538554,-31.12791759899821,-2.0356561363279684,-6.348866828212495,-11.659583821677538,4.153028142702135,-0.8920637180071848,-0.3429797555271318,0.0,-0.2139711263101719,-0.9943697217927656,-0.3740990392709953,-0.3429797555271318,-0.2139711263101719,moderate_0.5,mixed_sector
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,1,1713844,5969,0.9002473344697349,21.608730529494764,4.3392990241455545,14.929178095044133,-11.538383778762086,6.066724625229869,0.2908648842039357,1.0368361679995992,0.0,0.5670260783182186,-0.1810477794757321,0.5867599441903951,1.0368361679995992,0.5670260783182186,moderate_0.5,mixed_sector
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,1,1665376,6664,0.8886326414652896,26.37476032439356,9.763181300773836,-10.155423952500351,-14.349694703814336,-0.7729307362554583,0.4927012810334927,0.1673400948241978,0.0,-0.0855665563943217,-0.5837288681771303,0.1920662925627352,0.1673400948241978,-0.0855665563943217,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,1,1351751,5042,0.9157391624051606,-17.4424203745459,8.273938931291017,-12.749273668549938,2.804630491313856,-11.612652297552987,-0.3407078752030176,-0.8981552612152006,0.0,-0.4672091787112064,0.1866397565331333,-0.176662425942211,-0.8981552612152006,-0.4672091787112064,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,1,1694992,6591,0.8898526020254688,23.16674973896723,18.68831111488224,18.93714246621556,21.23803170484256,28.512549690631392,0.4894248491059534,-0.7358447360374744,0.0,-0.5831284920117966,-0.5630115857930786,-0.263298602800499,-0.7358447360374744,-0.5831284920117966,moderate_0.5,mixed_sector
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,1,924771,4483,0.9250810521742036,-36.84499427279723,1.7543963662224429,1.0767352572356632,-11.44125813654739,-14.267155438503217,-1.0260350811754355,-0.3066050225871731,0.0,-0.7519103574654321,-1.3944007904096511,-0.7820591846145125,-0.3066050225871731,-0.7519103574654321,moderate_0.5,mixed_sector
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,1,406651,4061,0.9321334269193488,-50.41945550352517,-20.14787957131724,26.0573754653512,-12.448675734402189,-9.51880684656268,-2.178012823636747,-0.5080179500197507,0.0,-0.4684487418441738,-2.994411424657995,-1.0935803392233936,-0.5080179500197507,-0.4684487418441738,moderate_0.5,mixed_sector
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,1,884171,5899,0.9014171596644271,-5.71840153138752,1.4903793128208156,27.916298398304463,2.7502591404043266,-5.233451712081036,-0.4925667241150329,-0.287537901730611,0.0,0.4538153975077127,1.0180666905903302,0.5505639213309697,-0.287537901730611,0.4538153975077127,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,1,1470301,6210,0.8962197934422942,17.662657928305666,4.8260589397088856,18.4740928137134,-11.639865187322638,-13.118868750655382,0.1996030389260686,0.6780425401454155,0.0,0.3588774829977135,0.1408964937017945,0.6096048295815719,0.6780425401454155,0.3588774829977135,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,1,1543856,5288,0.911628062435242,0.2178891615958475,6.443241960937367,12.461335685645793,-19.33578697333442,-1.6732139166772055,-0.0869509985759391,1.1959884629895252,0.0,0.2274696975135978,1.5439660318101036,0.4261572359324124,1.1959884629895252,0.2274696975135978,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,1,1309250,7058,0.8820481967980214,21.700846272070915,13.870382365171112,19.74292492606268,2.076555698809346,-8.415592931957086,0.3394504945184811,0.1441908319732844,0.0,-0.6627714616472231,-0.2942474400711568,0.0355188700775405,0.1441908319732844,-0.6627714616472231,moderate_0.5,mixed_sector
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,1,1335299,5695,0.9048263645175306,-4.451173915156711,14.002643545426364,-15.045111868559648,-2.8807381106444114,-7.840449419906064,-0.0952246962780982,-0.6790896481585007,0.0,-0.7746873462967618,0.8612686197533301,-0.0908990716662107,-0.6790896481585007,-0.7746873462967618,moderate_0.5,mixed_sector
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,1,1322368,5790,0.9032387446104482,-2.097154433011636,7.943467754094113,-13.649503406442465,-7.5753835457018575,-10.94429213319817,-0.071120585364328,-0.4821168566222044,0.0,-0.3148322140796323,1.3761974788245577,0.2958027708481215,-0.4821168566222044,-0.3148322140796323,moderate_0.5,transitional_intermediate
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,1,1422923,5348,0.9106253551255056,-15.516054945681566,16.565476002013543,-6.727191536009767,-2.3195530017880768,-10.318281630241374,-0.1563661893436766,-0.8205261087297411,0.0,-1.004572787993501,0.0879781500883995,-0.5180816347477227,-0.8205261087297411,-1.004572787993501,moderate_0.5,mixed_sector
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,1,991466,5180,0.9134329355927672,-15.742266633016069,2.825138294929591,4.300828378304911,-8.118481589459964,1.6575737445258456,-0.6383127812522503,-0.1945216936029572,0.0,0.1800161291754962,0.3103780675602649,0.1377330405360849,-0.1945216936029572,0.1800161291754962,moderate_0.5,mixed_sector
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,1,1518233,5378,0.9101240014706374,7.2107332264861315,-4.961411714965648,13.052430569944292,-23.222659573355457,7.033381482590948,-0.0701639543912315,1.165836201190332,0.0,0.9851334891934336,0.5200874957952057,1.1900769458819844,1.165836201190332,0.9851334891934336,moderate_0.5,mixed_sector
