gene,corr_H,corr_S,corr_M,corr_R
BLTP2,0.1324627540222601,-0.019874315466592414,-0.03896962014264987,-0.06266805796502277
SLC13A2,0.0,0.0,0.0,0.0
GAS7,-0.0019876950075706176,-0.0016140960924800898,0.10137477811361136,-0.08607499823938629
TRAPPC6A,0.028248298751684057,-0.04275550229351848,0.09396477343372636,-0.04269933634035763
MATK,0.0,0.0,0.0,0.0
CEACAM7,0.0,0.0,0.0,0.0
CD79B,-0.060888441583992536,0.20139418436287854,-0.13226994858633115,0.18370718671361475
SCN4A,0.0,0.0,0.0,0.0
ST7L,0.07490505773376045,0.18343988583716006,-0.14712035226369571,0.03869395844462551
TKTL1,0.0,0.0,0.0,0.0
PAX6,0.1766021048217547,-0.03305638210520874,0.16867130097265295,-0.14607763531066964
RPUSD1,0.06235316064959506,-0.029022593990308015,0.034425284771559234,-0.03031906627517381
RHBDF1,0.3340650470012531,-0.1723824554173001,0.33422032496913856,-0.3400147762771117
LUC7L,0.30509280752807555,0.005113995504247534,0.15627767946786608,-0.29865228301104246
CACNA2D2,0.0,0.0,0.0,0.0
BAIAP3,0.028312462294368623,-0.13790906191619215,-0.058903109899738806,0.045416154721156635
TSR3,0.1378313607635713,-0.033569198627259156,0.16615963732541977,-0.17159805943824016
PIGQ,0.14984166723097336,0.08423537297219805,0.1353457639177028,-0.15350422186381948
CRAMP1,0.07457292385374155,0.05306227832636983,0.08595206445766176,-0.1441665352740041
TEAD3,0.12213173339264075,0.015000929180334967,0.03273371487596692,-0.08520887662225526
SELE,0.0,0.0,0.0,0.0
DNAJC11,-0.1190014835400392,0.03622556899706231,-0.20347502953354327,0.05644459060644663
FMO3,-0.056655353746951326,-0.052414765633844514,0.00016635581624080208,0.05752484099317673
MYLIP,0.10325563987087776,0.03502636883816779,0.05237008835119291,-0.06961230495253788
NOX1,0.05394781859161131,0.06046544452412092,0.02955873935794211,0.03236310542450664
E2F2,0.16221037364562826,-0.13005066229667797,0.19718801927093935,-0.07079718173570322
PSMB1,0.36914736480462507,0.16546742060039735,-0.08420040737575564,0.1462936939049787
SYN1,0.07021910771915488,-0.06276737777067683,0.1013747781136114,-0.10184415308834144
JARID2,0.0798665559538419,-0.0634662251027325,0.025507842814241247,0.082846849574195
CDKL5,0.0157166546354138,0.022991877904411918,0.017045755999832383,-0.024654723085437105
CAMK1G,0.0,0.0,0.0,0.0
CDK11A,0.04208314008649512,-0.017466902900273935,-0.10338100117246621,0.10496012394214557
NADK,-0.07554620099542886,0.016009046958726316,-0.14660896828016926,0.07981900688267765
TFAP2B,0.0,0.0,0.0,0.0
TFAP2D,0.0,0.0,0.0,0.0
DLEC1,0.0,0.0,0.0,0.0
CYTH3,0.12813304385870278,0.08031380580592329,-0.01505825155077262,-0.03243589571765347
ADAM22,-0.15487081861551122,-0.1872157194950047,-0.0424686854358041,-0.06430341931613354
SYPL1,0.246359335953728,0.06414763115370603,0.07198050198393062,-0.12103163400315485
CYB561,0.1606875981065864,0.07959215034761027,0.12485510032607301,-0.12311829032086817
SPAG9,-0.040606578135091935,0.18426730776478376,-0.19934984277537082,0.21268561357167115
CELSR3,-0.001924367165331969,0.006014320687728564,-0.08943746577641977,0.04199384638982521
AASS,-0.014049124068301604,-0.13972483279162579,-0.08037550226604416,-0.005194005798844037
PLEKHG6,-0.1431636749108254,0.09182066659851697,-0.13226994858633126,0.136405932474398
SS18L2,0.005756602381909133,0.12607142499366533,-0.11847454325932276,0.07472598022313212
MPND,0.1539026949632871,-0.07746251426611062,0.22152911967424826,-0.08530279754625172
MGST1,0.1379373925637885,-0.09162301792594094,-0.07334030854178354,-0.07606288330125294
CRY1,-0.0050449642413930955,0.2972535086523233,-0.16903298141240675,0.04679393873818261
PGLYRP1,0.0,0.0,0.0,0.0
NFIX,0.1671907878286113,-0.00924893937253937,0.07549154320265967,-0.01835250741449016
ST3GAL1,0.3213489477736022,0.008928654303999,0.0891245750962001,-0.107092393485656
MMP25,0.1165222672030113,-0.141837667902995,0.10137477811361138,0.021591891158102044
IL32,0.22886235711465178,0.0031846217357025257,0.2352808048162395,-0.20964903031507653
PKD1,0.06019048214739638,-0.05928642552847135,0.1366519791176098,-0.06821153845688412
MAPK8IP2,0.09480905113530579,0.016768957445737635,0.1013747781136114,-0.0452468957947415
MED24,0.22479879887177706,-0.07542128957122968,0.13017229120099164,-0.12750037717182286
RHOBTB2,0.048559444962810436,-0.049143946737857845,-0.03770928652313249,-0.04095323050562201
HEATR5B,0.15130584907747047,0.03967465519104162,0.025833343758455404,-0.005399881568972816
SEC62,0.3963966374863442,0.09625448786253323,0.23729201350931556,-0.1342302981014721
RPS20,0.32271663481610563,0.2536645259716534,-0.16332824006807567,0.17354616559402486
CSDE1,0.21174296006860635,0.18218048596485129,-0.2525035907272223,0.15732816465660177
UBE3C,0.2700304898616761,-0.04009452993450822,0.15730712137035396,-0.1402427618539977
REV3L,0.16892304191191698,0.07384832010568187,0.14919358563416665,-0.06596063974105022
TENM1,0.0,0.0,0.0,0.0
PAX7,0.0,0.0,0.0,0.0
MASP2,0.045307554403168145,0.00995912441484718,0.11482073424147048,-0.094830465227265
IYD,0.0,0.0,0.0,0.0
FAM76A,0.014568528996890944,0.08562080357271414,0.00469963366955383,-0.005273783354373422
TRAF3IP3,-0.0630061697619935,-0.0863915332293224,-0.020462042988377872,-0.015324288828546598
POMT2,0.14440743146534082,-0.08214704761838673,0.038478270741736015,-0.04363682424576945
VTA1,0.17066382635285568,-0.10737980385598092,0.03731336329936722,-0.02603414993956244
MLXIPL,0.0,0.0,0.0,0.0
BAZ1B,0.0,0.0,0.0,0.0
RANBP9,0.2900518362058111,-0.023665437316872324,0.2001720242860335,-0.030157546620340987
ETV7,0.0,0.0,0.0,0.0
SPRTN,0.20517480342628858,-0.01873864960937468,0.12358814192325922,-0.2115332184330487
METTL13,0.04611485703062015,0.10259106154295083,-0.09511272600838609,-0.0013717431109505419
DYRK4,0.24425907951526413,-0.1420052777461542,0.26869579033708196,-0.04621563482440511
ZNF207,-0.0025250611304445053,0.025948313746657407,-0.04273971381717124,-0.055650405354068094
UQCRC1,0.19207153829493273,-0.006814179736971451,-0.15262627447058108,0.12197614364412303
STARD3NL,-0.03740678813955525,0.1592390327912677,-0.14134517118330492,0.17136966977886126
CD9,0.21483155126529638,-0.01536788365666937,-0.003732904224899153,-0.0084824703039433
HHATL,0.0,0.0,0.0,0.0
NCAPD2,0.013806943788069837,0.35845056518300183,-0.3032037102737795,0.18741431006652273
IFFO1,0.15459623746176487,0.08892068957259026,0.06950878283645259,-0.11933058139739022
GIPR,0.03259849559408554,-0.08237468562985832,0.035468034241147105,-0.18126906159194875
PHF7,0.028108795208184205,0.11788372288650477,-0.11447671082587021,0.0023991007671538963
SEMA3G,-0.07765848258127349,0.13670940866648704,-0.06826628438253325,0.20424615456098585
NISCH,0.2640134259684121,-0.12715631832915736,0.21456226847108878,-0.2569085432293445
STAB1,-0.07570454559135881,0.004478258477444198,0.10137477811361106,-0.08803200337430213
FUZ,-0.18641335512753313,0.10819761139366428,-0.19754109782929277,0.18227899127823333
SLC6A13,0.0,0.0,0.0,0.0
IDS,0.2806470918420774,-0.13132306890403245,0.13476754225891313,-0.2169497144759327
PRSS3,0.13136605999105463,-0.08541188436240328,0.09325393435793647,-0.01649331104770872
ZNF200,0.30083180728929837,-0.09330995144730522,0.22870146830137905,-0.19909251444902415
CD4,0.0,0.0,0.0,0.0
LRRC23,0.0,0.0,0.0,0.0
BTK,0.0,0.0,0.0,0.0
HFE,0.08443668864186528,-0.039806901468325336,0.06465959536269199,-0.030047088148787548
SCMH1,0.07458314038602973,0.0936494524251611,-0.12052366373408117,0.0502486385475226
FYN,0.08548599223639847,-0.050470422169747405,0.0889248527356504,-0.14616803101532458
HIVEP2,0.16036643585992055,-0.0052061254188939966,0.07504025692440758,-0.1542490799663084
FMO1,0.0,0.0,0.0,0.0
ELOA,0.1323895959830062,0.12876509421060922,-0.04594999437709743,-0.05085637753550745
LYPLA2,0.2175661384093435,0.10413218071729965,-0.008124600130498417,-0.060954092268205806
CLCN6,0.04013335890530658,0.040316218438495366,-0.06014851531283565,0.00966398867105947
MRC2,0.3869997186362155,-0.15100825264524723,0.42530190602475665,-0.31669757473073296
NME1-NME2,-0.1627595366840317,0.29915752382139205,-0.2433643121799041,0.3021130124776159
SLC6A7,0.0,0.0,0.0,0.0
TSPAN9,0.2734547805256687,-0.1649757318765684,0.22185697892033876,-0.23846195074928814
BTBD7,0.2037065715603303,-0.18414128164901827,0.2092024778929167,-0.19743230434922523
APBA3,-0.07779223198236662,-0.006077779632135908,-0.04333287090537214,0.006452765635370591
MKS1,0.11831585646599344,0.13543416485173118,0.012380362924578524,0.001983194588729922
ABHD5,0.16245013629137992,0.11044295150587437,-0.05415100320392466,0.004792186125036257
ANOS1,0.0,0.0,0.0,0.0
AKAP8L,0.13906905670781,0.20221860964312577,-0.02964561382490757,0.008096249173764062
MBTD1,0.0507176389848377,0.010443115220427592,0.00713962864092876,-0.06175045312243262
UTP18,0.07544471114376537,0.1213973266307297,-0.15002245635314634,0.012086610420289556
