cell_id,population_label,group_order,pc1,pc2,pc3,pc4,pc5,knn_same_label_purity,knn_label_entropy,own_centroid_dist,nearest_other_centroid_dist,centroid_margin,S_refined_raw,S_refined
High-2015-09-08-2-A2_S63_L000,PKH26_High,2,-37.94949529960643,-7.902477663066259,-12.487765381874294,0.5955219299708457,13.098481369847752,0.5,1.0296530140645737,40.58594749653935,47.782085738440976,7.196138241901629,-0.9608153808864492,-0.7367159388835846
High-2015-09-08-2-A3_S64_L000,PKH26_High,2,22.406010453857604,30.757403484405508,-39.59501513675595,23.33905872210564,9.52405064794535,0.7,0.8018185525433372,54.858579845365696,66.53744529694228,11.678865451576584,-0.16497956529850366,0.012106556296751819
High-2015-09-08-2-A4_S65_L000,PKH26_High,2,17.902921498439344,17.257606005415283,11.88327406348211,6.965764321479354,18.14123366172388,0.5,0.6931471805599453,33.78657275504231,33.92010818981047,0.13353543476816299,-0.6748249742783944,-0.4676201710389709
High-2015-09-08-2-A5_S66_L000,PKH26_High,2,-21.350085733495764,3.815151245179083,4.873877631332853,-11.735739670174103,-13.57522155906062,0.3,0.6108643020548935,28.81013019447227,24.53101489000394,-4.279115304468327,-0.995000059913147,-0.7688811872229036
High-2015-09-08-2-A6_S67_L000,PKH26_High,2,16.970454768944315,4.119973849576811,-14.187240117530706,-18.13422079246912,-28.053103307644815,0.1,0.639031859650177,46.35999834444658,38.58146865678978,-7.7785296876568,-1.4543382161709535,-1.2010843346100237
High-2015-09-08-2-C1_S72_L000,PKH26_High,2,46.407621625391,11.591916030546374,-32.444670051826016,-19.713423037525803,-32.15386708061598,0.4,0.9433483923290391,73.86527211931248,68.81323697371036,-5.052035145602119,-1.3757029639786833,-1.1270943927119594
High-2015-09-08-2-C3_S73_L000,PKH26_High,2,41.91940508781974,24.75736700980907,-26.070732660666614,-1.8937559444941128,-21.165628924365148,0.6,0.6730116670092565,60.336899255868566,60.09469282623588,-0.24220642963268801,-0.5044408879145341,-0.3073013789075197
High-2015-09-08-2-C5_S74_L000,PKH26_High,2,26.91712140470416,22.23902030545626,12.668510909412676,19.26445258004019,20.28588393827194,0.6,0.6730116670092565,45.071219631884595,48.510734130276816,3.439514498392221,-0.385744575698961,-0.19561694985690534
High-2015-09-08-2-D1_S82_L000,PKH26_High,2,34.861150363584166,2.6383123853696304,18.672563210921336,-1.88719907361312,4.1024568510439945,0.2,0.5004024235381879,48.011972249638404,38.608281911222754,-9.40369033841565,-1.143350790524182,-0.908468225255254
High-2015-09-08-2-D2_S83_L000,PKH26_High,2,-4.359832878192217,16.032647925258516,-29.98859291218677,3.050959789638635,29.732560968476697,0.8,0.5004024235381879,40.737707171521585,50.63205509488156,9.894347923359973,0.3893680631405339,0.5337065725241563
High-2015-09-08-2-D3_S84_L000,PKH26_High,2,50.31383176667974,14.847189409872833,19.156970662113405,12.449045616354148,10.276694635863375,0.5,0.6931471805599453,62.03174330700545,58.548440291390904,-3.4833030156145455,-0.7914295171898584,-0.5773364002687623
High-2015-09-08-2-D4_S85_L000,PKH26_High,2,25.502108715997224,24.54825934045865,-12.90811969406222,-0.2752008630326559,21.81002836976581,0.7,0.6108643020548935,42.5102982052017,44.74843988235958,2.238141677157877,-0.1778462074819313,0.0
High-2015-09-08-2-E1_S90_L000,PKH26_High,2,-52.0470858206189,5.37772197317033,2.6233785679373853,20.597102552947344,1.2619075771355437,0.9,0.3250829733914482,48.38935813361803,60.15642914364761,11.767071010029575,0.8691331890923689,0.9851299838346276
High-2015-09-08-2-E2_S91_L000,PKH26_High,2,7.324037301217348,21.672705731810765,-28.24120379263134,3.754126789737498,6.893984134866835,0.6,0.8979457248567797,32.017582986326616,41.667322950510574,9.649739964183958,-0.5288981046793696,-0.3303138065016214
High-2015-09-08-2-G1_S51_L000,PKH26_High,2,-10.272594871987286,7.575793536665052,-14.91149440126357,3.519495705822917,-3.842239989621361,0.5,0.6931471805599453,14.734443784758948,26.930948377281954,12.196504592523006,-0.2859226154665828,-0.10169188658266842
High-2015-09-08-2-G2_S52_L000,PKH26_High,2,-27.97000190875821,2.612006522681773,-17.25252113833401,8.818537480093278,21.89143273731693,0.7,0.8018185525433372,35.01815538677051,47.103640955076266,12.085485568305756,-0.151870394540602,0.024441313999789924
High-2015-09-08-2-G3_S53_L000,PKH26_High,2,-8.602222992156058,9.007041708891991,-11.50056524681508,-7.768557496144322,2.8369482656555167,0.3,0.6108643020548935,16.907369065629805,20.34318761271707,3.4358185470872655,-0.7462755598576822,-0.5348498743616984
High-2015-09-08-2-G4_S54_L000,PKH26_High,2,5.978875557092019,18.74775916763018,5.594363226811555,-6.0927169487008905,16.428145211202953,0.2,0.5004024235381879,25.732714199262716,23.168620045056002,-2.564094154206714,-0.9228466132711759,-0.700990143753861
High-2015-09-08-2-G5_S55_L000,PKH26_High,2,18.52819564186868,15.84034915174322,22.96056071188585,9.651002518768284,27.25323223598767,0.5,0.6931471805599453,44.808566533080274,43.94638119076576,-0.8621853423145112,-0.7069263710291638,-0.4978252052217139
