cell_id,population_label,group_order,total_counts,detected_genes,zero_fraction,pc1,pc2,pc3,pc4,pc5,H,S,M,R,glycolysis_score,oxphos_score,metabolic_balance_score,R_adjusted_raw,R_adjusted,R_minus_R_adjusted,S_refined,S_refined_raw
High-2015-09-08-4-D3_S24_L000,PKH26_High,2,1301907,7287,0.8782211972325278,10.962949780093496,22.12632956485355,-18.47328852156998,13.268902705462764,-22.99350025877436,1.2866698726745431,-0.0728927237837004,0.6744907594765952,-0.5439268644188076,-0.1177629292682928,-0.2801947694725368,0.162431840204244,-0.711687244967704,-0.7744736963364429,0.23054683191763536,0.1851823753548246,0.0189624723742049
High-2015-09-08-4-D4_S25_L000,PKH26_High,2,747494,5198,0.9131321233998464,-36.413292245261054,-0.6754808312815866,-1.2258888737369122,13.032245550378027,-7.394877780672303,-0.0689217771856714,-1.0128931144225763,0.6744907594765952,-0.8353486161443426,-0.2236485052257422,-0.5269844728820774,0.3033359676563351,-0.8329765251706596,-0.9271524711590258,0.09180385501468313,0.2440661442348666,0.0815431407344078
High-2015-09-08-4-D5_S26_L000,PKH26_High,2,1065626,6242,0.8956850162104348,-12.004653941317253,20.534664206236062,1.271862524142761,9.45743339371036,-11.380842044719666,0.7273598591448389,0.7448976891527476,0.6744907594765952,-0.7769456241734911,-0.1982759847570177,-0.7059027303490748,0.507626745592057,-0.5923516987256774,-0.6242542790678399,-0.1526913451056512,0.3021156526586883,0.1432371712667381
High-2015-09-08-4-E1_S1_L000,PKH26_High,2,1008018,6812,0.8861592967679401,2.656034173729816,12.53033964173944,19.62513433143629,10.733915754950592,-11.525097668654343,0.8498994847148521,0.8349634297070585,0.6744907594765952,-0.0348122245244233,-0.323138574207631,-0.7866856517058755,0.4635470774982444,0.15347349637923752,0.3145894244308424,-0.3494016489552657,-0.463987855768902,-0.6709646113699168
High-2015-09-08-4-E2_S2_L000,PKH26_High,2,1075931,6879,0.8850396069387346,4.103881534653998,18.38941807455696,19.66364225452197,20.64645705040741,5.034025612475222,0.9454584945364836,0.5594795527396597,0.6744907594765952,-0.3603652806991427,0.1296268577871259,-0.2243026355231867,0.3539294933103126,-0.4378693326143659,-0.429792094527693,0.06942681382855032,0.4335227261802037,0.2828943746802588
High-2015-09-08-4-E4_S3_L000,PKH26_High,2,1192436,5012,0.9162405160600288,-29.282167153729013,10.645818966201691,-10.30010686194894,5.485849601997516,8.352595604606536,0.3885181737574323,-0.2412321916255805,0.6744907594765952,-0.905639998524022,-0.3784058487726016,-0.9489765779660264,0.5705707291934249,-0.5971934734759088,-0.6303490982933747,-0.2752909002306473,1.0209234409299306,0.9071738666941982
High-2015-09-08-4-E5_S4_L000,PKH26_High,2,1864447,5826,0.9026371202246064,10.485634702290682,11.84739057294516,-13.375034823808733,-14.908510959414164,-14.784891821942365,1.2213122924378763,0.2043013657284506,0.6744907594765952,0.0664484901871412,0.8041874959114718,0.408622447120259,0.3955650487912127,-0.2150661822543702,-0.149327803152115,0.2157762933392562,-0.8000014324000958,-1.02807412734741
High-2015-09-08-4-E6_S5_L000,PKH26_High,2,1061123,5545,0.9073331327918712,-16.68008219005349,8.2369748816965,12.645375990847912,4.510913129027654,-0.3458445311885166,0.4701967937344776,0.7393653188325722,0.6744907594765952,-0.2977069897130142,-0.3535442222136845,-0.6536497384533071,0.3001055162396226,-0.2515658230778923,-0.19527349953249382,-0.10243349018052036,-0.3330124152031404,-0.5317661401226811
High-2015-09-08-4-F2_S31_L000,PKH26_High,2,972821,5810,0.902904508840536,-21.71916197737372,10.260604878198755,-11.093937058440718,16.77325511653628,1.9451301942540888,0.4701322899203275,0.3690708122665199,0.6744907594765952,-0.5800771981183884,0.072124100440388,-0.9281861352009496,1.0003102356413376,-0.03139102314942155,0.08188222802756688,-0.6619594261459553,1.166623069405831,1.0620209544957664
High-2015-09-08-4-F3_S32_L000,PKH26_High,2,1056399,6763,0.8869781744042248,-14.19798261943584,21.584301595749988,-11.271736033961473,29.794967305305462,-19.3907858645656,0.8882272378809163,0.5750657435254705,0.6744907594765952,-0.8911791938808848,-0.7398355917379529,-1.5109911849991378,0.7711555932611849,-0.26463623747730336,-0.21172651874067355,-0.6794526751402112,0.7247751949524921,0.5924325463020607
High-2015-09-08-4-F4_S33_L000,PKH26_High,2,840891,5416,0.9094889535078045,-26.89199978072561,9.543172279583157,-4.908271166581502,-4.064531075330871,-6.136256153040092,0.1535164071089219,-0.0538925985821705,0.6744907594765952,-0.7581636835602604,-1.2824102412605372,-0.6921261127697441,-0.590284128490793,-1.2114390927136245,-1.4035606173033446,0.6453969337430842,-0.4495327281224774,-0.6556019474890064
High-2015-09-08-4-F6_S34_L000,PKH26_High,2,126745,5100,0.9147698786724155,-76.29333958391089,-14.35259724859083,23.13365005478742,0.2433248673106953,-21.444936608807723,-2.1426274686232825,-4.428677894482704,0.6744907594765952,-2.818381854358321,-2.518254986063355,-2.5441268689283545,0.0258718828649993,-2.2492798805028347,-2.709993136940802,-0.10838871741751888,-0.9169274433331858,-1.1523411036646358
High-2015-09-08-4-G1_S39_L000,PKH26_High,2,1180337,5089,0.9149537083458672,-35.34182797838754,12.434147962213848,-9.4355882975153,11.771981412964742,1.6344693416352754,0.409321693180063,-0.7323442295822499,0.6744907594765952,-1.2429790809465255,-0.4862813604008971,-2.16412237126409,1.677841010863193,0.1415268411346018,0.29955099166146143,-1.542530072607987,1.062274721068606,0.951121304126407
High-2015-09-08-4-G2_S40_L000,PKH26_High,2,954306,5072,0.9152378087502924,-33.93193345737302,11.07827674780862,-7.374051054835522,14.500590528000997,1.6677252190216227,0.1586427405626566,-0.6171497436644753,0.6744907594765952,-1.1267329697527542,-0.5024878016292816,-1.371888049828485,0.8694002481992033,-0.4936675616877544,-0.5000308265734223,-0.6267021431793318,1.0789454653410984,0.968838687685193
High-2015-09-08-4-G3_S41_L000,PKH26_High,2,1116518,6898,0.8847220829573181,14.062006863603909,7.610770786817653,16.740673038781875,3.933073302301645,-9.071075598907594,0.9937609738919244,-0.1150970952223044,0.6744907594765952,0.3171725792403517,-0.4434027265378137,-0.00843145741584,-0.4349712691219737,-0.29287235669959666,-0.24727010578637415,0.5644426850267259,-0.8144758501217332,-1.043457292392266
High-2015-09-08-4-G5_S43_L000,PKH26_High,2,1512511,3928,0.9343560947892644,-35.85605784356372,7.007737200733453,-10.857462563143486,-11.304122932306283,9.839944836318264,0.1416518396150824,-0.8009972988390317,0.6744907594765952,-1.062489483538403,0.0787565053254244,-0.744835442360429,0.8235919476858534,-0.6817273804304811,-0.7367602611199128,-0.3257292224184901,-0.3280418106157158,-0.5264834660827598
High-2015-09-08-4-G6_S44_L000,PKH26_High,2,602771,5156,0.9138340185166616,-34.229957200033304,0.5647248551062101,35.554540061930666,1.2142694673137948,-4.477132958020999,-0.3327575099943068,-0.8110961734826031,0.6744907594765952,-0.7634614481646882,-0.5890268539556303,-1.705430607860701,1.116403753905071,0.13215174332730895,0.28774963176663637,-1.0512110799313246,-0.693188529821711,-0.9145551906355622
Low-2015-09-08-2-A10_S70_L000,PKH26_Low,1,2151778,6385,0.8932952304555634,33.56278602818022,22.55720978347944,16.38836222877177,-18.874746919068205,-2.672471598472773,0.6951489592189442,-1.4561337484373182,0.0,-0.6726216896862054,1.126849044327297,0.3691914882261234,0.7576575561011736,-0.7311979512604612,-0.7990337458949598,0.1264120562087544,0.9877335091478006,0.8719001715272567
Low-2015-09-08-2-A12_S71_L000,PKH26_Low,1,2241000,4116,0.9312142785520906,-5.467368252422943,-0.3735923953363462,-6.8101081191089605,-42.58447689480378,34.250958144266,-0.1939068661994387,0.9251201091118432,0.0,0.6535564237507459,0.9422967910249536,-0.1948803915513489,1.1371771825763026,1.016967209564363,1.4015540924996295,-0.7479976687488836,0.9083569570701664,0.7875401216251102
Low-2015-09-08-2-A7_S68_L000,PKH26_Low,1,1749782,5994,0.8998295397573448,15.406788175780685,15.403469888756964,11.640485909950128,-10.958921322007273,-7.992743649725107,0.323547936996447,0.1155826384892253,0.0,0.0,0.8627385624266775,-0.3860376384555761,1.2487762008822536,0.4966082518587249,0.7465269705848846,-0.7465269705848846,0.9968070225164172,0.8815433472577376
Low-2015-09-08-2-A9_S69_L000,PKH26_Low,1,1972874,6563,0.8903205321033457,33.561119145011844,16.788408577993003,17.55455690057677,-12.491130112650753,-4.011141262270746,0.6542898263969407,-1.2810977079752857,0.0,-0.3584186399831687,0.256801082921694,0.1362237150261783,0.1205773678955157,-0.7003218874884753,-0.7601670003741479,0.40174836039097916,0.5793320710113685,0.4378580671586858
Low-2015-09-08-2-C10_S79_L000,PKH26_Low,1,1680037,5918,0.9010996356830108,17.06590898206758,8.523937145987595,-20.74906428342753,-21.750900156587967,-15.997867823396152,0.249753244024847,0.177650266737042,0.0,0.3971457439418575,-0.1544457029797469,0.0903567986812387,-0.2448025016609857,-0.13886229824597668,-0.05340246145946787,0.45054820540132534,0.1424368284059287,-0.0264667681170743
Low-2015-09-08-2-C11_S80_L000,PKH26_Low,1,1739895,5447,0.9089708880644408,12.752606380891788,0.3250381411506556,12.322384945118216,-13.240149617363826,20.723331672553982,0.1131390824215603,0.4457605307706795,0.0,0.9039153502509886,-0.8781812494963129,0.4549186977136924,-1.3330999472100054,-0.3907910514390046,-0.3705300205951933,1.2744453708461818,0.2679757521056639,0.1069538654424863
Low-2015-09-08-2-C12_S81_L000,PKH26_Low,1,1552862,6101,0.8980413783883151,18.287170522098208,15.651058374375872,22.58171183976648,-5.633693335330689,12.135424454358366,0.2244618459083491,-0.0980654163108561,0.0,-0.0327582777359908,0.7918057946352645,0.1684517204738994,0.623354074161365,-0.09643894163330038,0.0,-0.0327582777359908,-0.0348452889537915,-0.2148791881047421
Low-2015-09-08-2-C7_S76_L000,PKH26_Low,1,1727024,5186,0.9133326648617937,11.41392750339532,1.84033808506896,2.932504042707178,-27.02387555074016,14.061014697806751,0.0,0.5920764638715067,0.0,0.813793055633315,0.4580996136992997,0.193826072456553,0.2642735412427466,0.5339741858640479,0.7935631556004766,0.02022990003283842,1.0708080219231504,0.9601903511822092
Low-2015-09-08-2-C8_S77_L000,PKH26_Low,1,2053676,5292,0.9115612152812594,5.662948983411337,18.87621128745328,-25.73729246119704,-11.786268737508712,15.388733958856276,0.241592224384722,0.4469479222223252,0.0,-0.2246045187417267,0.7717275255482524,0.2406403314162306,0.5310871941320218,-0.3674797683922032,-0.34118581037997464,0.11658129163824793,-0.6744907594765952,-0.8946835182324813
Low-2015-09-08-2-C9_S78_L000,PKH26_Low,1,1576879,7197,0.8797252581971322,23.880794234941103,33.35390456348705,12.024142656770536,8.10641627849041,-11.329935492430405,0.5941082675079636,-1.3613535048054095,0.0,-1.1260783639275809,0.2303046901605029,0.3224734467978577,-0.0921687566373547,-1.6577188228368809,-1.9653369120373563,0.8392585481097754,-0.3058926987292025,-0.5029437665729222
Low-2015-09-08-2-D10_S89_L000,PKH26_Low,1,1150842,5604,0.9063471372706308,0.8166992738216852,-1.1019768113685011,18.83258805592782,-12.614964720714514,-0.9342375739457792,-0.2998752656972974,1.0120212067002805,0.0,0.8601223181947026,-1.0239293095939883,-0.5668100530963947,-0.4571192564975936,0.43846642561390425,0.6733381217257552,0.1867841964689474,1.1326349094229664,1.0258989159694232
Low-2015-09-08-2-D7_S86_L000,PKH26_Low,1,1823782,5995,0.8998128279688492,23.69720203094635,5.546141081082246,-8.655232010950908,-19.804151281048327,-11.010050768211707,0.371360883035695,-0.345587681468217,0.0,0.4815025698670905,0.5409428120853585,0.2835324303678882,0.2574103817174703,0.1654105104890753,0.3296157209533401,0.15188684891375043,0.5635911427473749,0.4211288762439953
Low-2015-09-08-2-D8_S87_L000,PKH26_Low,1,1669540,5297,0.9114776563387814,12.880166370384895,-0.256204900390951,2.861241684131241,-24.957908105800115,18.280218655562862,0.0063431331294728,0.4167424906114232,0.0,0.9382925998575662,0.6197440808022388,0.4485583849817713,0.1711856958204674,0.5130442978194184,0.7672166420546737,0.17107595780289253,1.0306462405701415,0.9175070928342623
Low-2015-09-08-2-E10_S95_L000,PKH26_Low,1,1428915,5171,0.9135833416892276,2.494814337385948,-8.452747965512382,-12.128586250341325,-23.444588332059304,-0.8558495667319516,-0.2232701179257089,0.4016133991830536,0.0,1.3014178808069696,0.0183175212904562,-0.3298548208789543,0.3481723421694105,1.2586203399747113,1.70574671217184,-0.4043288313648703,-0.4379467283477234,-0.6432885439260931
Low-2015-09-08-2-E11_S92_L000,PKH26_Low,1,1359383,5482,0.9083859754670944,4.930789588947124,-1.3107550628841211,14.516764077010333,-12.506291190922662,-0.6252450235798863,-0.1559715389740924,0.868697400351034,0.0,0.9480901750919608,0.0739608572632902,-0.1927070937852392,0.2666679510485294,0.8089006376527001,1.1396401852866374,-0.19155001019467655,0.7658886361421957,0.6361272125432971
Low-2015-09-08-2-E12_S93_L000,PKH26_Low,1,1117731,6057,0.8987766970821217,-0.1911114195999763,6.186332251364818,-8.209113999625156,-6.928328516546939,-21.67152243604126,-0.167676818836883,1.579633617326413,0.0,0.432811278476047,-0.3112350798242975,-0.3232617329207825,0.0120266530964849,0.19386262080687863,0.3654311972853806,0.06738008119066641,-0.2163246505199718,-0.4077523678689515
Low-2015-09-08-2-G10_S60_L000,PKH26_Low,1,1866021,4690,0.9216217119556136,-9.041937544680597,11.3989553057269,-21.04820568557654,-14.409579237723868,18.96298368954748,-0.1255267067565262,0.7566669108332236,0.0,-0.0614619080467624,0.4012265371435181,0.6380728012492167,-0.2368462641056986,-0.7901988169423168,-0.8733039523856235,0.8118420443388611,-0.7192873506840577,-0.942292573687693
Low-2015-09-08-2-G11_S61_L000,PKH26_Low,1,2096514,6565,0.8902871085263545,28.341759070358783,29.663589089473994,14.555275153798563,-3.30233220792722,8.077298570763851,0.7245818641309424,-1.4129037378354576,0.0,-0.9720018019885728,1.1079873323399214,0.0652077398713287,1.0427795924685928,-0.7567049095779566,-0.8311418690435955,-0.14085993294497723,0.0730700216397853,-0.1001886308986812
Low-2015-09-08-2-G12_S94_L000,PKH26_Low,1,1580703,6512,0.8911728333166216,26.15627970302696,13.750822198079922,22.10848217299841,3.898361438183176,-2.4212088194514143,0.3837471167593198,-0.6348689340678554,0.0,-0.0278484039135112,0.7962581316825272,0.1961945203281928,0.6000636113543344,-0.11494956256489933,-0.0233011435166627,-0.004547260396848503,0.1276953070272189,-0.0421338063870816
Low-2015-09-08-2-G7_S57_L000,PKH26_Low,1,1128132,4290,0.9283064273538554,-31.12791759899821,-2.0356561363279684,-6.348866828212495,-11.659583821677538,4.153028142702135,-0.8920637180071848,-0.9943697217927656,0.0,-0.3740990392709953,-0.9044820870917932,-1.0583985542348684,0.153916467143075,-0.26641937227622303,-0.21397112631017198,-0.16012791296082332,-0.3429797555271318,-0.5423592599435219
Low-2015-09-08-2-G8_S58_L000,PKH26_Low,1,1713844,5969,0.9002473344697349,21.608730529494764,4.3392990241455545,14.929178095044133,-11.538383778762086,6.066724625229869,0.2908648842039357,-0.1810477794757321,0.0,0.5867599441903951,0.4552107459672747,0.1417979806529454,0.3134127653143292,0.354011259944745,0.5670260783182186,0.019733865872176515,1.0368361679995992,0.9240856424584508
Low-2015-09-08-2-G9_S59_L000,PKH26_Low,1,1665376,6664,0.8886326414652896,26.37476032439356,9.763181300773836,-10.155423952500351,-14.349694703814336,-0.7729307362554583,0.4927012810334927,-0.5837288681771303,0.0,0.1920662925627352,0.7251217448898415,0.4399945886996522,0.2851271561901892,-0.16441372101290166,-0.08556655639432176,0.277632848957057,0.1673400948241978,0.0
Low-2015-09-08-4-C11_S20_L000,PKH26_Low,1,1351751,5042,0.9157391624051606,-17.4424203745459,8.273938931291017,-12.749273668549938,2.804630491313856,-11.612652297552987,-0.3407078752030176,0.1866397565331333,0.0,-0.176662425942211,-1.0895774744336466,-0.7467669134434037,-0.3428105609902429,-0.4675937734424074,-0.46720917871120643,0.29054675276899544,-0.8981552612152006,-1.1323903476945787
Low-2015-09-08-4-C12_S21_L000,PKH26_Low,1,1694992,6591,0.8898526020254688,23.16674973896723,18.68831111488224,18.93714246621556,21.23803170484256,28.512549690631392,0.4894248491059534,-0.5630115857930786,0.0,-0.263298602800499,0.7214053459941059,0.3735496960397469,0.3478556499543589,-0.5596810336931354,-0.5831284920117966,0.3198298892112976,-0.7358447360374744,-0.959889481314736
Low-2015-09-08-4-C8_S18_L000,PKH26_Low,1,924771,4483,0.9250810521742036,-36.84499427279723,1.7543963662224429,1.0767352572356632,-11.44125813654739,-14.267155438503217,-1.0260350811754355,-1.3944007904096511,0.0,-0.7820591846145125,-0.6653219538785897,-0.890524217735942,0.2252022638573523,-0.6937627421426035,-0.7519103574654321,-0.030148827149080404,-0.3066050225871731,-0.5037008122574729
Low-2015-09-08-4-C9_S19_L000,PKH26_Low,1,406651,4061,0.9321334269193488,-50.41945550352517,-20.14787957131724,26.0573754653512,-12.448675734402189,-9.51880684656268,-2.178012823636747,-2.994411424657995,0.0,-1.0935803392233936,-1.6226531856948585,-2.052640885533631,0.4299876998387726,-0.4685784926369283,-0.4684487418441738,-0.6251315973792198,-0.5080179500197507,-0.7177590468924495
Low-2015-09-08-4-D11_S30_L000,PKH26_Low,1,884171,5899,0.9014171596644271,-5.71840153138752,1.4903793128208156,27.916298398304463,2.7502591404043266,-5.233451712081036,-0.4925667241150329,1.0180666905903302,0.0,0.5505639213309697,-0.6275068974039916,-0.467147347945841,-0.1603595494581505,0.2640757597237817,0.4538153975077127,0.09674852382325694,-0.287537901730611,-0.4834366004109234
Low-2015-09-08-4-D7_S27_L000,PKH26_Low,1,1470301,6210,0.8962197934422942,17.662657928305666,4.8260589397088856,18.4740928137134,-11.639865187322638,-13.118868750655382,0.1996030389260686,0.1408964937017945,0.0,0.6096048295815719,-0.3464877613343236,-0.1506607812059991,-0.1958269801283244,0.18865629602774248,0.3588774829977135,0.2507273465838584,0.6780425401454155,0.5427658753722255
Low-2015-09-08-4-D8_S28_L000,PKH26_Low,1,1543856,5288,0.911628062435242,0.2178891615958475,6.443241960937367,12.461335685645793,-19.33578697333442,-1.6732139166772055,-0.0869509985759391,1.5439660318101036,0.0,0.4261572359324124,-0.2925786983525044,-0.2018818029576095,-0.0906968953948948,0.08426486550340395,0.22746969751359788,0.1986875384188145,1.1959884629895252,1.093229995494344
Low-2015-09-08-4-E10_S9_L000,PKH26_Low,1,1309250,7058,0.8820481967980214,21.700846272070915,13.870382365171112,19.74292492606268,2.076555698809346,-8.415592931957086,0.3394504945184811,-0.2942474400711568,0.0,0.0355188700775405,-0.1644360940556937,0.2149429786247313,-0.379379072680425,-0.6229500668087845,-0.6627714616472231,0.6982903317247636,0.1441908319732844,-0.024602642949154
Low-2015-09-08-4-E11_S10_L000,PKH26_Low,1,1335299,5695,0.9048263645175306,-4.451173915156711,14.002643545426364,-15.045111868559648,-2.8807381106444114,-7.840449419906064,-0.0952246962780982,0.8612686197533301,0.0,-0.0908990716662107,-0.1641161109422328,0.1750946107031423,-0.3392107216453751,-0.7118569702614298,-0.7746873462967618,0.6837882746305511,-0.6790896481585007,-0.8995711389283325
Low-2015-09-08-4-E12_S11_L000,PKH26_Low,1,1322368,5790,0.9032387446104482,-2.097154433011636,7.943467754094113,-13.649503406442465,-7.5753835457018575,-10.94429213319817,-0.071120585364328,1.3761974788245577,0.0,0.2958027708481215,-0.2248309142213266,0.160564281195034,-0.3853951954163606,-0.3465442537488475,-0.3148322140796323,0.6106349849277538,-0.4821168566222044,-0.6902318052279324
Low-2015-09-08-4-E7_S6_L000,PKH26_Low,1,1422923,5348,0.9106253551255056,-15.516054945681566,16.565476002013543,-6.727191536009767,-2.3195530017880768,-10.318281630241374,-0.1563661893436766,0.0879781500883995,0.0,-0.5180816347477227,-0.2890609327197742,-0.1628798546172587,-0.1261810781025154,-0.8944798645369205,-1.004572787993501,0.4864911532457782,-0.8205261087297411,-1.049887404367818
Low-2015-09-08-4-E8_S7_L000,PKH26_Low,1,991466,5180,0.9134329355927672,-15.742266633016069,2.825138294929591,4.300828378304911,-8.118481589459964,1.6575737445258456,-0.6383127812522503,0.3103780675602649,0.0,0.1377330405360849,-0.5294472238085555,-0.6153189185485174,0.0858716947399619,0.04656735873811656,0.18001612917549625,-0.042283088639411354,-0.1945216936029572,-0.384580555974996
Low-2015-09-08-4-E9_S8_L000,PKH26_Low,1,1518233,5378,0.9101240014706374,7.2107332264861315,-4.961411714965648,13.052430569944292,-23.222659573355457,7.033381482590948,-0.0701639543912315,0.5200874957952057,0.0,1.1900769458819844,-0.8521909929553668,-0.3733011159875675,-0.4788898769677993,0.6861592416894569,0.9851334891934335,0.20494345668855096,1.165836201190332,1.0611846843355182
Low-2015-09-08-4-F11_S38_L000,PKH26_Low,1,1187464,5519,0.9077676392927572,-7.051774792553768,5.101052995250385,-8.45736801333085,-9.823471143091544,-8.497836437445262,-0.2965528119293619,1.036321729851584,0.0,0.3246052608191668,-0.9016527365054636,-0.1444858429369417,-0.7571668935685221,-0.4221601544706663,-0.4100174032405786,0.7346226640597454,-0.2220509097672822,-0.4138381388329418
Low-2015-09-08-4-F7_S35_L000,PKH26_Low,1,752807,4934,0.917544035562686,-33.01090608684271,0.3115506252479803,1.5582928198152082,-11.8049847872107,-7.2200528630170435,-1.0574967312027368,-1.103390442530147,0.0,-0.5438351875017617,-1.335032123915222,-1.1614749063606695,-0.1735572175545521,-0.5877989889643123,-0.6185233344425201,0.07468814694075832,-0.2836318365304212,-0.4792853007313057
Low-2015-09-08-4-F8_S36_L000,PKH26_Low,1,1035900,5255,0.9121795514555968,-13.785229468042644,1.2588747440593508,-3.306537433392045,-14.565579221299071,-2.674520577922149,-0.5574511593341921,0.4297831382438709,0.0,0.2842556757030516,-0.4960326549715332,-0.4905322791544426,-0.0055003758170906,0.09546273036680078,0.24156555400735763,0.04269012169569397,-0.113271291751616,-0.2982290103945736
Low-2015-09-08-4-F9_S37_L000,PKH26_Low,1,810961,6497,0.8914235101440556,-5.385027240900677,10.907688494978062,25.279252202020835,0.887699193376637,-10.804376897420736,-0.3858327693540651,1.0175992359321588,0.0,0.0585910524410702,-0.2992700120177912,-0.4639312787982074,0.1646612667804162,-0.04169284373879174,0.06891431080194571,-0.010323258360875512,-0.3092702919175674,-0.506533415184025
Low-2015-09-08-4-G10_S48_L000,PKH26_Low,1,252207,5388,0.9099568835856814,-50.95546150543299,-14.65500544090714,34.48097889690105,0.3895432543521708,-19.54824483984452,-2.122847943720159,-2.8465863045238744,0.0,-1.185457771858276,-2.2514719672716623,-2.608301043033333,0.3568290757616705,-0.40245200740042875,-0.38520881550988967,-0.8002489563483863,-0.7862063577117075,-1.0134129565273666
Low-2015-09-08-4-G11_S49_L000,PKH26_Low,1,597551,6078,0.898425749523714,-15.128453405591731,-1.4299414218165694,26.928983539277404,1.3559814820964038,-9.950150374041042,-0.8777758673184956,0.2442344613680077,0.0,0.3487456170698511,-0.8013630109604163,-1.1318807053870554,0.3305176944266391,0.5847015995568288,0.85741875239825,-0.508673135328399,-0.3249098475159121,-0.5231548689533114
Low-2015-09-08-4-G12_S50_L000,PKH26_Low,1,841574,5562,0.907049032387446,-6.696794483960893,-11.6334788119969,14.880588502154335,-9.186604011223924,-17.33458970608632,-0.6744907594765952,0.0711418662079838,0.0,1.1320152084879165,-1.1270255596245051,-1.3990923380089384,0.2720667783844332,1.4305396455832013,1.9221584915535914,-0.7901432830656749,0.5658329958586131,0.4235114796122088
Low-2015-09-08-4-G7_S45_L000,PKH26_Low,1,1253653,4983,0.9167251579264012,-13.672195070564117,3.926476240007557,3.0432007702383626,-16.574987246644813,-4.248874839189887,-0.4521080054966885,0.4914221628594923,0.0,0.1652330877929237,-0.3056446471206883,-0.6483221980260475,0.3426775509053592,0.23399625458594095,0.415951358871896,-0.25071827107897227,0.228137906690594,0.0646148807014718
Low-2015-09-08-4-G8_S46_L000,PKH26_Low,1,1052371,4435,0.9258832180219928,-40.02142530232948,3.96486803593222,-0.6184931670272855,5.000349350936786,3.349424706415595,-0.9008819416625516,-1.6362398911208296,0.0,-1.01207753195356,-0.9895616930040384,-2.1714165149038576,1.181854821899819,0.0891378426199132,0.23360379423378755,-1.2456813261873476,-0.784107787129308,-1.0111826313945584
Low-2015-09-08-4-G9_S47_L000,PKH26_Low,1,680752,5750,0.9039072161502724,-19.29661869025433,0.5148975629451988,26.35243703819185,-0.2747737667917006,-8.883228159621073,-0.8466359836827458,-0.0144670135337668,0.0,0.0908457584916623,-0.7284006888158499,-1.3979298413841788,0.6695291525683289,0.6180742262800274,0.8994281678402686,-0.8085824093486063,-0.1729833000188471,-0.3616899174928596
