Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Chromosome Organization (GO:2001251)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	TERF2IP;WAPL
GO_Biological_Process_2023	Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	ITM2A;JAK3
GO_Biological_Process_2023	Negative Regulation Of Regulated Secretory Pathway (GO:1903306)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	RAP1B;REST
GO_Biological_Process_2023	Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	UBAC2;UBE2J1
GO_Biological_Process_2023	Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	NF2;EZR
GO_Biological_Process_2023	Positive Regulation Of Membrane Invagination (GO:1905155)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	UXT;NCKAP1L
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription Initiation (GO:2000142)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	SETX;JUN
GO_Biological_Process_2023	Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	USP14;UBQLN1
GO_Biological_Process_2023	Regulation Of RNA Biosynthetic Process (GO:2001141)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	MED1;RALY
GO_Biological_Process_2023	Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	LYN;SORL1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Development (GO:1901550)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	ROCK1;VCL
GO_Biological_Process_2023	Regulation Of Endothelial Cell Differentiation (GO:0045601)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	ZEB1;VEZF1
GO_Biological_Process_2023	Regulation Of miRNA Metabolic Process (GO:2000628)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	RC3H1;RC3H2
GO_Biological_Process_2023	Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	DUSP1;CDK5RAP2
GO_Biological_Process_2023	Regulation Of Sister Chromatid Cohesion (GO:0007063)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	CTNNB1;WAPL
GO_Biological_Process_2023	Response To Misfolded Protein (GO:0051788)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	DNAJB12;DNAJB14
GO_Biological_Process_2023	Selenocysteine Incorporation (GO:0001514)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	SECISBP2;SECISBP2L
GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	PLXND1;PLXNB2
GO_Biological_Process_2023	Skeletal Myofibril Assembly (GO:0014866)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	CFLAR;TTN
GO_Biological_Process_2023	Translational Readthrough (GO:0006451)	2/8	5.385364e-02	2.346833e-01	0	0	6.572366e+00	1.920107e+01	SECISBP2;SECISBP2L
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	PPP1R15A;ATP2A3;QRICH1;ATF4
GO_Biological_Process_2023	Multivesicular Body Organization (GO:0036257)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	IST1;HGS;STAM;RAB11A
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	PPP2CA;SEMA4D;NF2;SAMSN1
GO_Biological_Process_2023	Phagocytosis, Engulfment (GO:0006911)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	BIN2;ITGB2;MYH9;AIF1
GO_Biological_Process_2023	Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	ARF1;RNH1;FCHSD2;WASF2
GO_Biological_Process_2023	Regulation Of Vasculature Development (GO:1901342)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	RNH1;PLXND1;CTNNB1;WARS1
GO_Biological_Process_2023	Response To Epidermal Growth Factor (GO:0070849)	4/30	5.483748e-02	2.367982e-01	0	0	3.036505e+00	8.816131e+00	MED1;MARS1;PTPN11;IQGAP1
GO_Biological_Process_2023	mRNA Catabolic Process (GO:0006402)	5/43	5.522669e-02	2.369403e-01	0	0	2.598069e+00	7.524810e+00	RNH1;AGO3;XRN1;RC3H1;NBDY
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	5/43	5.522669e-02	2.369403e-01	0	0	2.598069e+00	7.524810e+00	ROCK1;JUP;PTK2B;PPM1F;LIMS1
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	5/43	5.522669e-02	2.369403e-01	0	0	2.598069e+00	7.524810e+00	JUN;MRTFA;FOS;NR3C1;SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	5/43	5.522669e-02	2.369403e-01	0	0	2.598069e+00	7.524810e+00	ATAD1;ANXA2;TBC1D5;ARRB2;CBL
GO_Biological_Process_2023	Regulation Of Primary Metabolic Process (GO:0080090)	5/43	5.522669e-02	2.369403e-01	0	0	2.598069e+00	7.524810e+00	RNF213;VPS35;EDF1;ADIPOR1;MACROH2A1
GO_Biological_Process_2023	Protein Processing (GO:0016485)	10/117	5.708139e-02	2.445820e-01	0	0	1.848260e+00	5.292081e+00	SRGN;FAM111A;ADAM17;ADAM10;YME1L1;CPXM1;PSEN1;PCSK7;VSIR;METAP1
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	20/283	5.821520e-02	2.491191e-01	0	0	1.507261e+00	4.286061e+00	SMAD2;MEF2C;PBRM1;ARID1A;MACROH2A1;ARID1B;RHOA;MTOR;SMARCA4;RBM4;BLOC1S6;REST;ZEB1;CPNE1;CTNNB1;WDFY2;TCF3;HIF1AN;ARID2;CD34
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	5/44	5.993737e-02	2.551751e-01	0	0	2.531318e+00	7.124282e+00	KHDRBS1;MAVS;JUP;EP300;PSEN1
GO_Biological_Process_2023	Regulation Of B Cell Proliferation (GO:0030888)	5/44	5.993737e-02	2.551751e-01	0	0	2.531318e+00	7.124282e+00	LYN;VAV3;MEF2C;RC3H1;NCKAP1L
GO_Biological_Process_2023	Regulation Of Cell-Substrate Adhesion (GO:0010810)	5/44	5.993737e-02	2.551751e-01	0	0	2.531318e+00	7.124282e+00	NOTCH1;MYADM;PPM1F;RHOA;LIMS1
GO_Biological_Process_2023	Regulation Of Transport (GO:0051049)	5/44	5.993737e-02	2.551751e-01	0	0	2.531318e+00	7.124282e+00	SCFD1;SURF4;ARL6IP5;GAPVD1;RAB11A
GO_Biological_Process_2023	mRNA Transport (GO:0051028)	6/58	6.044805e-02	2.555922e-01	0	0	2.278996e+00	6.394797e+00	NUP214;UPF2;NUP107;NCBP1;DDX39B;CASC3
GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	6/58	6.044805e-02	2.555922e-01	0	0	2.278996e+00	6.394797e+00	MEF2C;ITGB2;VPS35;NAE1;SORL1;EIF4G1
GO_Biological_Process_2023	Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	TAOK1;DYRK1A;MAPRE1;CLASP1
GO_Biological_Process_2023	Phospholipid Translocation (GO:0045332)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	ABCC1;TMEM30A;ATP11A;ATP9B
GO_Biological_Process_2023	Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	AKT2;BRAF;PTPN11;ARPP19
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Organization (GO:1902745)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	ACTR3;ARHGEF7;RREB1;WASF2
GO_Biological_Process_2023	Protein Localization To Chromatin (GO:0071168)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	WBP2;TASOR;MACROH2A1;WAPL
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Surface (GO:2000008)	4/31	6.065031e-02	2.555922e-01	0	0	2.923888e+00	8.194577e+00	LEPROT;GBF1;CTNNB1;TM9SF4
GO_Biological_Process_2023	Cellular Response To Lectin (GO:1990858)	3/19	6.128286e-02	2.569552e-01	0	0	3.698846e+00	1.032812e+01	LYN;SYK;EP300
GO_Biological_Process_2023	Inositol Phosphate-Mediated Signaling (GO:0048016)	3/19	6.128286e-02	2.569552e-01	0	0	3.698846e+00	1.032812e+01	NFAT5;DHX8;NFATC3
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	3/19	6.128286e-02	2.569552e-01	0	0	3.698846e+00	1.032812e+01	WNK1;JAK3;PAG1
GO_Biological_Process_2023	Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	3/19	6.128286e-02	2.569552e-01	0	0	3.698846e+00	1.032812e+01	LYN;SYK;EP300
GO_Biological_Process_2023	Positive Regulation Of GTPase Activity (GO:0043547)	17/234	6.230208e-02	2.608998e-01	0	0	1.551647e+00	4.307000e+00	RAP1GAP2;ITGB1;RALBP1;TBC1D9B;SEMA4D;RHOG;ARAP1;RASGRP2;ARHGAP45;BCR;PREX1;DOCK11;TBC1D5;ARHGEF7;RAB3GAP1;TBC1D15;LIMS1
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	8/88	6.252401e-02	2.611713e-01	0	0	1.976330e+00	5.478790e+00	MEF2C;GRN;PTK2B;VPS35;FBXO7;SORL1;ATF4;EIF4G1
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	8/88	6.252401e-02	2.611713e-01	0	0	1.976330e+00	5.478790e+00	PYCARD;PTPN1;UBASH3B;TAF7;MACROH2A1;SORL1;PPM1F;WARS1
GO_Biological_Process_2023	DNA-templated Transcription Initiation (GO:0006352)	6/59	6.467188e-02	2.654811e-01	0	0	2.235879e+00	6.122794e+00	MED23;CCNH;TAF7;RSF1;ELOC;TAF2
GO_Biological_Process_2023	Mitotic Cytokinesis (GO:0000281)	6/59	6.467188e-02	2.654811e-01	0	0	2.235879e+00	6.122794e+00	USP8;SON;ROCK1;EXOC4;EXOC6;TTC19
GO_Biological_Process_2023	Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	6/59	6.467188e-02	2.654811e-01	0	0	2.235879e+00	6.122794e+00	DDX3X;CSNK1A1;RIOK3;EP300;TMC8;SORL1
GO_Biological_Process_2023	Positive Regulation Of Protein Binding (GO:0032092)	6/59	6.467188e-02	2.654811e-01	0	0	2.235879e+00	6.122794e+00	PPP2CA;FKBP1A;USP9X;USP33;PSEN1;HIPK2
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	12/152	6.508651e-02	2.654811e-01	0	0	1.695707e+00	4.632735e+00	RAP1B;MED1;DIAPH1;MEF2C;DHX8;JUP;RIOK3;ARL6IP5;LCOR;CTNNB1;NR3C1;EZR
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	8/89	6.593598e-02	2.654811e-01	0	0	1.951827e+00	5.307157e+00	PRDX3;SETX;PRDX5;DDX3X;AIF1;ATG7;MTOR;ATF4
GO_Biological_Process_2023	Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	7/74	6.621558e-02	2.654811e-01	0	0	2.064086e+00	5.603662e+00	PPP2CA;PBRM1;CCNH;ARID2;ARID1A;ARID1B;SMARCA4
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	7/74	6.621558e-02	2.654811e-01	0	0	2.064086e+00	5.603662e+00	FTO;ROCK1;CELF1;IREB2;RC3H1;YBX1;PUM2
GO_Biological_Process_2023	Heterochromatin Formation (GO:0031507)	4/32	6.677559e-02	2.654811e-01	0	0	2.819315e+00	7.630243e+00	KMT2D;ZNFX1;CTBP1;BAZ2A
GO_Biological_Process_2023	miRNA Processing (GO:0035196)	4/32	6.677559e-02	2.654811e-01	0	0	2.819315e+00	7.630243e+00	SMAD2;NCBP1;AGO3;PUM2
GO_Biological_Process_2023	Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212)	4/32	6.677559e-02	2.654811e-01	0	0	2.819315e+00	7.630243e+00	TNKS2;TNIP1;CTNNB1;PRKCQ
GO_Biological_Process_2023	Vesicle Budding From Membrane (GO:0006900)	4/32	6.677559e-02	2.654811e-01	0	0	2.819315e+00	7.630243e+00	VAPA;TRAPPC10;MYO18A;TRAPPC9
GO_Biological_Process_2023	IMP Metabolic Process (GO:0046040)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	ADSS2;NT5C2
GO_Biological_Process_2023	Adherens Junction Assembly (GO:0034333)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	CTNNB1;VCL
GO_Biological_Process_2023	Autophagy Of Peroxisome (GO:0030242)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	RB1CC1;PIK3C3
GO_Biological_Process_2023	Cellular Response To Oxygen Levels (GO:0071453)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	ATP6V1G1;ATP6V0D1
GO_Biological_Process_2023	Morphogenesis Of An Epithelial Sheet (GO:0002011)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	NOTCH1;PHACTR4
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	TNFRSF14;VSIR
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	NOTCH1;PPM1F
GO_Biological_Process_2023	Negative Regulation Of Establishment Of Protein Localization (GO:1904950)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	WWP2;PPM1F
GO_Biological_Process_2023	Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	WNK1;MYADM
GO_Biological_Process_2023	Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	UBAC2;UBE2J1
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	BAZ2A;MACROH2A1
GO_Biological_Process_2023	Peptidyl-Cysteine Modification (GO:0018198)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	PRDX3;RAB6A
GO_Biological_Process_2023	Peptidyl-Serine Dephosphorylation (GO:0070262)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	PPP2CA;PPM1F
GO_Biological_Process_2023	Piecemeal Microautophagy Of The Nucleus (GO:0034727)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	RB1CC1;ATG7
GO_Biological_Process_2023	Pinocytosis (GO:0006907)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	PYCARD;DOCK2
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	LYN;MEF2C
GO_Biological_Process_2023	Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	TIAL1;PUM2
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	UXT;NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Vasculogenesis (GO:2001214)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	HIF1AN;CD34
GO_Biological_Process_2023	Protein O-linked Glycosylation Via Threonine (GO:0018243)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	GALNT2;GALNT1
GO_Biological_Process_2023	Protein Localization To Microtubule (GO:0035372)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	DIAPH1;MAPRE1
GO_Biological_Process_2023	Protein Localization To Microtubule Cytoskeleton (GO:0072698)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	DIAPH1;MAPRE1
GO_Biological_Process_2023	Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	SCFD1;SORL1
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	WNK1;MYADM
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	WNK1;FERMT3
GO_Biological_Process_2023	Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	CALM3;NIPSNAP2
GO_Biological_Process_2023	Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	LYN;UNC13D
GO_Biological_Process_2023	Regulation Of Protein Acetylation (GO:1901983)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	DDX3X;TAOK1
GO_Biological_Process_2023	Regulation Of Protein Localization To Chromatin (GO:1905634)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	RNF4;WAPL
GO_Biological_Process_2023	Response To Histamine (GO:0034776)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	DIAPH1;DHX8
GO_Biological_Process_2023	Response To Interleukin-4 (GO:0070670)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	TCF7;JAK3
GO_Biological_Process_2023	Wound Healing, Spreading Of Epidermal Cells (GO:0035313)	2/9	6.706890e-02	2.654811e-01	0	0	5.633161e+00	1.522100e+01	ITGB1;ADAM17
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis (GO:0050766)	6/60	6.906439e-02	2.709834e-01	0	0	2.194358e+00	5.864895e+00	PYCARD;UXT;MYO18A;CYBA;NCKAP1L;DOCK2
GO_Biological_Process_2023	protein-DNA Complex Organization (GO:0071824)	6/60	6.906439e-02	2.709834e-01	0	0	2.194358e+00	5.864895e+00	USP36;CBX5;SATB1;EHMT1;NUCKS1;HMGN3
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	25/377	6.911816e-02	2.709834e-01	0	0	1.408467e+00	3.763335e+00	DDX3X;IQGAP1;AKT2;RB1CC1;PTK2B;TNFRSF14;FNIP1;LYN;RALBP1;SEMA4D;SH2D3C;CSNK1D;BRAF;PTPN11;MOB3A;ADAM17;MAVS;CALM3;LCP2;KRAS;WDFY2;CACUL1;CNOT9;CD44;EIF4G1
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	8/90	6.946085e-02	2.709834e-01	0	0	1.927923e+00	5.141755e+00	OXA1L;NDUFS8;NDUFA6;NDUFA5;NDUFS5;NDUFB4;NDUFB2;TTC19
GO_Biological_Process_2023	DNA Methylation (GO:0006306)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	EHMT1;BAZ2A;FOS
GO_Biological_Process_2023	Hydrogen Peroxide Catabolic Process (GO:0042744)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	PRDX3;PRDX5;PRDX1
GO_Biological_Process_2023	Microglial Cell Activation (GO:0001774)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	GRN;ITGB2;AIF1
GO_Biological_Process_2023	Negative Regulation Of B Cell Activation (GO:0050869)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	LYN;RC3H1;SAMSN1
GO_Biological_Process_2023	Negative Regulation Of miRNA Transcription (GO:1902894)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	NCOR2;REST;NFATC3
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	DNMT1;JUN;MEF2D
GO_Biological_Process_2023	protein-DNA Complex Disassembly (GO:0032986)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	HMGA1;ARID2;SMARCA4
GO_Biological_Process_2023	Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	DIAPH1;UBASH3B;PTK2B
GO_Biological_Process_2023	Regulation Of Necroptotic Process (GO:0060544)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	CYLD;ITCH;CFLAR
GO_Biological_Process_2023	Response To Ketone (GO:1901654)	3/20	6.959996e-02	2.709834e-01	0	0	3.481084e+00	9.277058e+00	WBP2;ABHD2;UBE3A
GO_Biological_Process_2023	Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	5/46	7.002148e-02	2.719876e-01	0	0	2.407586e+00	6.401658e+00	TLE3;ADAM17;NOTCH1;RBPJ;ATF4
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	5/46	7.002148e-02	2.719876e-01	0	0	2.407586e+00	6.401658e+00	PYCARD;SYK;CD46;JAK3;VSIR
GO_Biological_Process_2023	Negative Regulation Of Phosphorylation (GO:0042326)	7/75	7.014046e-02	2.721319e-01	0	0	2.033624e+00	5.403859e+00	UXT;PRDX3;LYN;ROCK1;MYADM;TERF2IP;TARDBP
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	16/221	7.063345e-02	2.737252e-01	0	0	1.545218e+00	4.095217e+00	ITGB1;SPAG9;GRN;NOTCH1;SEMA4D;ADAM10;ACTN4;AIF1;VSIR;PPM1F;CCAR1;ADAM17;AKT2;MYADM;PTK2B;FERMT3
GO_Biological_Process_2023	DNA Repair (GO:0006281)	20/291	7.282542e-02	2.818912e-01	0	0	1.462143e+00	3.830362e+00	FTO;USP47;TRRAP;USP3;HUWE1;NUCKS1;RAD23A;PDS5B;SMC1A;MACROH2A1;SETX;DDB1;RNF168;FAM111A;ERCC1;PSME4;EP400;MMS19;ASCC2;ASCC3
GO_Biological_Process_2023	Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	4/33	7.320856e-02	2.823880e-01	0	0	2.721954e+00	7.116393e+00	AKT2;ARNT;PSEN1;MTOR
GO_Biological_Process_2023	Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	4/33	7.320856e-02	2.823880e-01	0	0	2.721954e+00	7.116393e+00	PPP2CA;MAVS;DDX3X;CSNK1A1
GO_Biological_Process_2023	Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	4/33	7.320856e-02	2.823880e-01	0	0	2.721954e+00	7.116393e+00	PTPN1;MAVS;CDC37;PTPN11
GO_Biological_Process_2023	Negative Regulation Of Viral Process (GO:0048525)	6/61	7.362529e-02	2.836664e-01	0	0	2.154347e+00	5.620188e+00	APOBEC3C;FAM111A;MAVS;ZNFX1;APOBEC3G;TNIP1
GO_Biological_Process_2023	Wnt Signaling Pathway (GO:0016055)	7/76	7.420109e-02	2.855540e-01	0	0	2.004046e+00	5.212476e+00	DDX3X;JUP;CSNK1A1;USP34;TCF7;CTNNB1;VPS35
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	9/107	7.441889e-02	2.860611e-01	0	0	1.815166e+00	4.715883e+00	YY1;ENY2;DNAJC7;TRRAP;EP300;TAF7;MTOR;TAF2;EIF4G1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	33/525	7.513406e-02	2.884766e-01	0	0	1.331481e+00	3.446515e+00	ITGB1;NFAT5;SEH1L;DDX3X;ROCK1;SLC20A1;DDX21;IQGAP1;CBL;PYCARD;TIAL1;AKAP13;BCLAF1;LGALS1;MIER1;CPNE1;EP300;RICTOR;FNIP1;BRD4;LYN;SEMA4D;CFLAR;RHOA;FKBP1A;MAVS;VAPA;TRAF5;REL;TERF2IP;S100A4;RBCK1;LIMS1
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	5/47	7.539228e-02	2.888011e-01	0	0	2.350139e+00	6.075227e+00	KAT6A;MDM2;EP300;MTOR;HIPK2
GO_Biological_Process_2023	Response To Organonitrogen Compound (GO:0010243)	5/47	7.539228e-02	2.888011e-01	0	0	2.350139e+00	6.075227e+00	SEL1L;DNAJB12;KAT7;MARCHF6;MTOR
GO_Biological_Process_2023	Positive Regulation Of DNA Metabolic Process (GO:0051054)	9/108	7.789074e-02	2.964338e-01	0	0	1.796736e+00	4.586075e+00	YY1;MECP2;RNF168;USP9X;TERF2IP;KAT7;BAZ1A;TOX;HNRNPAB
GO_Biological_Process_2023	Histone H2A Acetylation (GO:0043968)	3/21	7.839531e-02	2.964338e-01	0	0	3.287517e+00	8.369990e+00	TRRAP;EP400;EPC1
GO_Biological_Process_2023	Mitochondrial Calcium Ion Homeostasis (GO:0051560)	3/21	7.839531e-02	2.964338e-01	0	0	3.287517e+00	8.369990e+00	ANXA6;MICU2;PDZD8
GO_Biological_Process_2023	Regulation Of Anoikis (GO:2000209)	3/21	7.839531e-02	2.964338e-01	0	0	3.287517e+00	8.369990e+00	ITGB1;NOTCH1;MCL1
GO_Biological_Process_2023	Positive Regulation Of JNK Cascade (GO:0046330)	7/77	7.839735e-02	2.964338e-01	0	0	1.975313e+00	5.029077e+00	PYCARD;TAOK3;TAOK1;TRAF5;PTK2B;PJA2;HIPK2
