file,column
data/raw/annotations/gpl23976_candidate_payloads/325_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/326_acc.cgi,Grant ID
data/raw/annotations/gpl23976_candidate_payloads/326_acc.cgi,Grant title
data/raw/annotations/gpl23976_candidate_payloads/326_acc.cgi,Affiliation
data/raw/annotations/gpl23976_candidate_payloads/326_acc.cgi,Name
data/raw/annotations/gpl23976_candidate_payloads/327_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/328_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/329_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/32_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/330_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/331_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/332_acc.cgi,Grant ID
data/raw/annotations/gpl23976_candidate_payloads/332_acc.cgi,Grant title
data/raw/annotations/gpl23976_candidate_payloads/332_acc.cgi,Affiliation
data/raw/annotations/gpl23976_candidate_payloads/332_acc.cgi,Name
data/raw/annotations/gpl23976_candidate_payloads/333_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/334_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/335_acc.cgi,Grant ID
data/raw/annotations/gpl23976_candidate_payloads/335_acc.cgi,Grant title
data/raw/annotations/gpl23976_candidate_payloads/335_acc.cgi,Affiliation
data/raw/annotations/gpl23976_candidate_payloads/335_acc.cgi,Name
data/raw/annotations/gpl23976_candidate_payloads/336_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/337_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/338_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/339_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/33_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/340_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/341_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/342_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/343_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/344_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/345_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/346_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/347_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/348_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/349_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/34_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/350_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/351_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/352_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/353_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/354_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/355_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/356_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/357_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/358_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/359_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/35_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/360_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/361_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/362_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/363_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/364_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/365_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/366_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/367_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/368_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/369_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/36_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/370_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/371_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/372_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/373_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/374_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/375_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/376_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/377_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/378_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/379_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/37_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/380_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/381_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/382_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/383_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/384_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/385_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/386_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/387_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/388_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/389_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/38_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/390_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/391_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/392_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/393_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/394_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/395_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/396_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/397_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/398_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/399_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/39_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/400_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/401_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/402_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/403_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/404_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/408_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/409_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/40_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/410_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/411_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/412_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/413_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/414_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/415_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/416_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/417_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/418_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/419_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/41_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/420_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/421_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/422_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/423_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/424_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/425_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/426_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/427_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/428_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/429_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/42_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/430_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/431_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/432_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/433_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/434_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/435_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/436_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/437_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/438_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/439_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/43_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/440_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/441_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/442_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/443_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/444_acc.cgi,0
data/raw/annotations/gpl23976_candidate_payloads/445_acc.cgi,0
