gene_id,mean_d1,mean_d2,delta_mean_d1_minus_d2,detected_frac_d1,detected_frac_d2,delta_detected_frac_d1_minus_d2,u_statistic,p_value,q_value_bh,abs_delta_mean,is_ercc
ENSG00000124172,1.979806138933765,61.7310924369753,-59.751286298041535,0.0476575121163166,0.660264105642233,-0.6126065935259164,979144.0,2.888435660621868e-271,7.680504946958108e-270,59.751286298041535,False
ENSG00000132507,0.407108239095315,70.19951980792372,-69.79241156882841,0.0177705977382875,0.6228091236494385,-0.6050385259111509,1003387.5,3.476636347297005e-271,9.225579366759589e-270,69.79241156882841,False
ENSG00000106682,0.8206785137318257,147.12100840336194,-146.30032988963012,0.0210016155088853,0.6232893157262692,-0.6022877002173839,1002681.0,3.8733360704012737e-271,1.0257197138892554e-269,146.30032988963012,False
ENSG00000198899,70.93376413570269,361.4535414165681,-290.5197772808654,0.3610662358642948,0.9399759903961152,-0.5789097545318203,889414.5,5.530596342632578e-271,1.4615929761930632e-269,290.5197772808654,False
ENSG00000105323,0.7269789983844912,51.36254501800767,-50.63556601962318,0.0363489499192245,0.6420168067226665,-0.6056678568034419,991183.5,7.854674930004425e-271,2.0715502881723917e-269,50.63556601962318,False
ENSG00000188873,0.1340872374798061,7.808883553421276,-7.674796315941469,0.0226171243941841,0.6304921968787297,-0.6078750724845455,1000457.5,8.934213531059925e-271,2.3514631662298864e-269,7.674796315941469,False
ENSG00000204256,2.0928917609046858,125.28235294117675,-123.18946118027206,0.0460420032310177,0.6480192076830502,-0.6019772044520325,987279.5,1.3058702540537464e-270,3.4300327831578385e-269,123.18946118027206,False
ENSG00000178982,2.3053311793214863,198.8929171668673,-196.58758598754585,0.0177705977382875,0.6218487394957771,-0.6040781417574895,1006534.5,2.8131395117488395e-270,7.374077466598429e-269,196.58758598754585,False
ENSG00000217624,0.0630048465266559,12.036494597839178,-11.973489751312522,0.0032310177705977,0.6079231692676869,-0.6046921514970891,1017863.5,3.524109464845637e-270,9.219041824736875e-269,11.973489751312522,False
ENSG00000106153,4.350565428109856,148.19903961584663,-143.84847418773677,0.0306946688206785,0.6372148859543595,-0.606520217133681,997504.5,8.581634261560562e-270,2.240413324487821e-268,143.84847418773677,False
ENSG00000138071,0.8578352180936997,156.80720288115296,-155.94936766305926,0.0250403877221324,0.624489795918346,-0.5994494081962135,1006468.5,2.162264363651428e-269,5.633657736182944e-268,155.94936766305926,False
ENSG00000119397,2.1946688206785137,244.96158463385456,-242.76691581317604,0.0411954765751211,0.6427370948379125,-0.6015416182627914,994797.5,3.398068517181417e-269,8.835661860671116e-268,242.76691581317604,False
ENSG00000269028,13.944264943457169,61.45834333733559,-47.51407839387842,0.3707592891760878,0.9202881152460564,-0.5495288260699687,896911.5,3.609607978591658e-269,9.366860222357428e-268,47.51407839387842,False
ENSG00000111596,0.4878836833602584,166.388235294118,-165.90035161075775,0.0306946688206785,0.6283313325329916,-0.597636663712313,1005011.5,7.324971837935398e-269,1.897006233700184e-267,165.90035161075775,False
ENSG00000103657,2.569466882067852,147.3527010804329,-144.78323419836505,0.0476575121163166,0.6489795918367116,-0.601322079720395,991793.5,7.913617148625632e-269,2.045353488233781e-267,144.78323419836505,False
ENSG00000165502,2.693861066235865,89.55198079231711,-86.85811972608124,0.0306946688206785,0.6391356542616823,-0.6084409854410038,999769.0,1.0753964018536447e-268,2.773921696837256e-267,86.85811972608124,False
ENSG00000120899,1.25686591276252,189.1078031212493,-187.8509372084868,0.0525040387722131,0.6448979591836507,-0.5923939204114375,994291.5,1.9781540779226744e-268,5.092367559560702e-267,187.8509372084868,False
ENSG00000151846,0.1017770597738287,6.891476590636146,-6.789699530862317,0.0250403877221324,0.630012004801899,-0.6049716170797665,1008085.5,2.1813149951341012e-268,5.604201527260037e-267,6.789699530862317,False
ENSG00000153201,1.092891760904685,123.99807923169296,-122.90518747078826,0.0331179321486268,0.6331332533012985,-0.6000153211526718,1006273.5,1.952272669729681e-267,5.005797561689814e-266,122.90518747078826,False
ENSG00000213881,0.0420032310177705,8.260504201680583,-8.218500970662811,0.0064620355411954,0.6074429771908562,-0.6009809416496606,1027232.5,6.207783544507886e-267,1.5885779553599088e-265,8.218500970662811,False
ENSG00000211459,446.8037156704359,1607.2271308523402,-1160.4234151819044,0.5516962843295594,0.9956782713084762,-0.4439819869789168,897335.0,7.119588356907767e-267,1.8183090975557127e-265,1160.4234151819044,False
ENSG00000089820,1.8707592891760905,161.2348139255704,-159.36405463639431,0.0581583198707592,0.6525810324129419,-0.5944227125421826,994476.0,7.978395037672894e-267,2.0336252282415544e-265,159.36405463639431,False
ENSG00000213862,0.0533117932148626,7.5128451380551216,-7.459533344840259,0.0137318255250403,0.6141656662664859,-0.6004338407414456,1022577.0,8.027727021218276e-267,2.042171580614248e-265,7.459533344840259,False
ENSG00000124783,1.3885298869143798,178.97623049219754,-177.58770060528315,0.1098546042003232,0.6792316926770456,-0.5693770884767224,976905.5,1.4967044759579576e-266,3.799982699961628e-265,177.58770060528315,False
ENSG00000166888,2.394184168012925,153.3406962785123,-150.94651211049938,0.0718901453957996,0.6629051620648019,-0.5910150166690022,989437.0,3.0535268212428268e-266,7.737397472729616e-265,150.94651211049938,False
ENSG00000138668,1.7924071082390962,94.1368547418972,-92.34444763365812,0.0250403877221324,0.6256902761104227,-0.6006498883882903,1015310.5,3.499401278179874e-266,8.849855717792272e-265,92.34444763365812,False
ENSG00000125107,6.207592891760906,154.9214885954387,-148.7138957036778,0.0452342487883683,0.6417767106842511,-0.5965424618958828,1004931.0,9.385422331023775e-266,2.368902593433989e-264,148.7138957036778,False
ENSG00000101596,2.9588045234248788,114.54861944777971,-111.58981492435484,0.054119547657512,0.6513805522208651,-0.5972610045633531,999654.0,1.744111230829074e-265,4.393596381287354e-264,111.58981492435484,False
ENSG00000096746,0.3586429725363489,153.89555822329018,-153.53691525075382,0.0266558966074313,0.6206482593037004,-0.593992362696269,1020975.0,4.0676187525975175e-265,1.0226816564166871e-263,153.53691525075382,False
ENSG00000135535,1.3117932148626823,396.0761104441801,-394.7643172293174,0.0323101777059774,0.6228091236494385,-0.5904989459434611,1019672.5,7.889717697176281e-265,1.979782947584642e-263,394.7643172293174,False
ENSG00000234337,0.0169628432956381,8.939495798319273,-8.922532955023634,0.0040387722132471,0.599759903961565,-0.5957211317483178,1038662.5,1.0357845851271747e-264,2.594078332092728e-263,8.922532955023634,False
ENSG00000162434,0.5702746365105008,208.86602641056527,-208.2957517740548,0.018578352180937,0.6129651860744092,-0.5943868338934722,1028473.5,1.7240083267069403e-264,4.3093538889813914e-263,208.2957517740548,False
ENSG00000005022,1.6970920840064627,252.4504201680684,-250.75332808406196,0.0331179321486268,0.6237695078030999,-0.5906515756544731,1020240.0,2.034883631109705e-264,5.0766025414731125e-263,250.75332808406196,False
ENSG00000215301,1.8481421647819072,201.3390156062436,-199.4908734414617,0.0331179321486268,0.6271308523409148,-0.594012920192288,1019894.5,6.274662927744798e-264,1.562378979099153e-262,199.4908734414617,False
ENSG00000177410,0.7043618739903071,97.39759903961608,-96.69323716562576,0.0323101777059774,0.6247298919567613,-0.5924197142507839,1021784.0,8.997694546375024e-264,2.236100127361624e-262,96.69323716562576,False
ENSG00000121089,0.1365105008077544,6.791116446578536,-6.654605945770781,0.0226171243941841,0.6199279711884543,-0.5973108467942702,1027087.5,9.056876707324011e-264,2.2464878635076426e-262,6.654605945770781,False
ENSG00000115875,3.378836833602583,267.5942376950794,-264.21540086147684,0.04281098546042,0.6314525810323911,-0.588641595571971,1017952.5,2.7315903388774173e-263,6.762517614810894e-262,264.21540086147684,False
ENSG00000213051,4.706785137318257,8.293637454981903,-3.586852317663646,0.0201938610662358,0.619687875150039,-0.5994940140838031,1028989.5,3.606750983788915e-263,8.912054103920488e-262,3.586852317663646,False
ENSG00000198265,6.756865912762522,171.93085234093678,-165.17398642817426,0.0436187399030694,0.6388955582232669,-0.5952768183201975,1015903.0,1.1817027859938168e-262,2.9143406685874222e-261,165.17398642817426,False
ENSG00000225630,28.77948303715668,131.27611044417856,-102.49662740702188,0.3578352180936972,0.94333733493393,-0.5855021168402328,916441.5,2.0294653233722117e-262,4.995577214083636e-261,102.49662740702188,False
ENSG00000170759,0.9765751211631664,209.13517406962887,-208.1585989484657,0.0226171243941841,0.6122448979591631,-0.589627773564979,1035203.5,4.01176096150646e-262,9.856271274819008e-261,208.1585989484657,False
ENSG00000110958,0.4402261712439418,262.823769507804,-262.3835433365601,0.0129240710823909,0.6024009603841338,-0.5894768893017429,1043188.0,6.365958416160096e-262,1.5610489679703402e-260,262.3835433365601,False
ENSG00000212907,52.68093699515349,231.21368547419172,-178.53274847903828,0.3384491114701113,0.9070828331332124,-0.5686337216631009,924025.5,3.8348889525416988e-261,9.38603597229098e-260,178.53274847903828,False
ENSG00000112739,1.2164781906300488,101.41584633853604,-100.199368147906,0.0460420032310177,0.6364945978391134,-0.5904525946080957,1022202.5,7.40254792804674e-261,1.808376689492401e-259,100.199368147906,False
ENSG00000185885,0.4579967689822294,55.45498199279751,-54.99698522381528,0.018578352180937,0.6091236494597636,-0.5905452972788267,1042517.5,1.5432147063757781e-260,3.762823330281921e-259,54.99698522381528,False
ENSG00000205581,0.5444264943457189,213.4076830732301,-212.8632565788844,0.0088852988691437,0.5980792316926575,-0.5891939328235137,1051016.0,2.1689191033280708e-260,5.278520070114627e-259,212.8632565788844,False
ENSG00000142227,0.2302100161550888,35.81080432172876,-35.58059430557367,0.0210016155088853,0.6105642256902557,-0.5895626101813704,1042568.5,4.3424391303289065e-260,1.054837234609783e-258,35.58059430557367,False
ENSG00000145703,0.7253634894991922,188.6064825930384,-187.8811191035392,0.0282714054927302,0.6158463385353934,-0.5875749330426632,1038995.0,7.412703288467355e-260,1.79726762845898e-258,187.8811191035392,False
ENSG00000197102,3.403877221324716,230.8016806722697,-227.397803450945,0.0420032310177705,0.6259303721488381,-0.5839271411310675,1032916.0,2.6040392797561464e-259,6.301872586570912e-258,227.397803450945,False
ENSG00000136286,1.9232633279483045,295.4333733493402,-293.5101100213919,0.0492730210016154,0.630732292917145,-0.5814592719155296,1029499.5,3.0902161582616826e-259,7.46446045106836e-258,293.5101100213919,False
ENSG00000197746,1.6873990306946698,705.1647058823538,-703.4773068516591,0.0492730210016154,0.6247298919567613,-0.5754568709551459,1032655.5,3.1583269222004126e-259,7.6147497790290925e-258,703.4773068516591,False
ENSG00000075292,1.753634894991923,188.85450180072152,-187.1008669057296,0.0533117932148626,0.6381752701080209,-0.5848634768931582,1025168.0,3.2657798814958983e-259,7.859157059324301e-258,187.1008669057296,False
ENSG00000140455,1.2835218093699516,93.05090036014444,-91.7673785507745,0.0371567043618739,0.6237695078030999,-0.5866128034412259,1035842.5,5.506772015396406e-259,1.3227512036239358e-257,91.7673785507745,False
ENSG00000185811,0.5880452342487884,132.1368547418972,-131.5488095076484,0.0266558966074313,0.6124849939975785,-0.5858290973901471,1043942.5,6.40271899892373e-259,1.5351083046955726e-257,131.5488095076484,False
ENSG00000225224,0.0945072697899838,10.433133253301271,-10.338625983511289,0.0315024232633279,0.6182472989195469,-0.5867448756562189,1041811.5,1.319692125798291e-258,3.1582187669798726e-257,10.338625983511289,False
ENSG00000188404,0.9410339256865916,924.4751500600228,-923.534116134336,0.029886914378029,0.6081632653061022,-0.5782763509280731,1047609.5,2.5418078232247216e-258,6.071678835403527e-257,923.534116134336,False
ENSG00000109046,2.398222940226171,268.4045618247306,-266.00633888450443,0.0371567043618739,0.6216086434573618,-0.5844519390954878,1039869.0,5.05458987597671e-258,1.2051746303920113e-256,266.00633888450443,False
ENSG00000237214,0.0710823909531502,5.030732292917127,-4.959649901963976,0.0169628432956381,0.6050420168067027,-0.5880791735110645,1054137.0,5.099711273872671e-258,1.213693716247818e-256,4.959649901963976,False
ENSG00000106948,0.840872374798062,99.56110444177703,-98.72023206697898,0.0557350565428109,0.6362545018006981,-0.5805194452578871,1030049.5,8.423165068175001e-258,2.0009662164710582e-256,98.72023206697898,False
ENSG00000205531,0.4466882067851373,155.21464585834372,-154.7679576515586,0.0250403877221324,0.6079231692676869,-0.5828827815455544,1051241.5,1.9493921013826957e-257,4.622384243333683e-256,154.7679576515586,False
ENSG00000162704,0.2512116316639741,262.529891956784,-262.27868032512004,0.0145395799676898,0.5954381752700887,-0.5808985953023988,1063160.5,1.7157254378258122e-256,4.0608644382825947e-255,262.27868032512004,False
ENSG00000071127,1.5945072697899845,132.7510204081635,-131.15651313837353,0.0226171243941841,0.6050420168067027,-0.5824248924125185,1057376.0,4.528377882214392e-256,1.0698396228858607e-254,131.15651313837353,False
ENSG00000100567,0.8441033925686591,149.80600240096115,-148.9618990083925,0.0266558966074313,0.6086434573829329,-0.5819875607755015,1054812.5,5.219174338922371e-256,1.2307917879907627e-254,148.9618990083925,False
ENSG00000241741,0.0565428109854604,6.270348139255629,-6.213805328270168,0.0145395799676898,0.599759903961565,-0.5852203239938751,1063056.0,5.2493031400231594e-256,1.2356419759293129e-254,6.213805328270168,False
ENSG00000072274,1.3634894991922462,362.3887154861959,-361.0252259870036,0.0306946688206785,0.6088835534213483,-0.5781888846006698,1054144.5,5.852854022979858e-256,1.3752078643448855e-254,361.0252259870036,False
ENSG00000055044,0.3416801292407108,196.70420168067332,-196.36252155143265,0.0201938610662358,0.6002400960383957,-0.5800462349721598,1061023.5,6.353980979030177e-256,1.4902449399638287e-254,196.36252155143265,False
ENSG00000160551,1.9676898222940296,72.40768307323034,-70.43999325093631,0.3893376413570242,0.8434573829531447,-0.4541197415961204,948477.0,7.310690954704075e-256,1.7115228117326224e-254,70.43999325093631,False
ENSG00000143742,0.6623586429725364,132.96470588235306,-132.3023472393805,0.0088852988691437,0.5911164465786124,-0.5822311477094686,1069029.5,9.608862581531036e-256,2.2454851924254168e-254,132.3023472393805,False
ENSG00000075539,2.8683360258481434,152.59759903961643,-149.7292630137683,0.0444264943457188,0.6211284513805311,-0.5767019570348122,1045954.0,1.0464547318235148e-255,2.441035108186874e-254,149.7292630137683,False
ENSG00000168036,1.4054927302100164,166.92244897959233,-165.5169562493823,0.0339256865912762,0.6168067226890548,-0.5828810360977785,1051101.0,2.345603304717267e-255,5.4616633345695924e-254,165.5169562493823,False
ENSG00000150593,0.306946688206785,148.76734693877634,-148.46040025056956,0.018578352180937,0.5975990396158268,-0.5790206874348899,1065301.0,4.09971812575085e-255,9.528895204870185e-254,148.46040025056956,False
ENSG00000135976,1.5589660743134095,109.95366146458623,-108.39469539027284,0.0420032310177705,0.6230492196878539,-0.5810459886700833,1047889.5,7.079609722527913e-255,1.642545717131566e-253,108.39469539027284,False
ENSG00000105993,1.9701130856219708,157.49243697479037,-155.5223238891684,0.0226171243941841,0.6031212484993799,-0.5805041241051957,1062163.5,7.645663438102026e-255,1.7706972869281804e-253,155.5223238891684,False
ENSG00000165525,1.898222940226172,199.98823529411877,-198.09001235389255,0.0476575121163166,0.6256902761104227,-0.5780327639941061,1046780.5,1.8043586903069947e-254,4.171328686017405e-253,198.09001235389255,False
ENSG00000062716,4.5718901453958,301.65954381752675,-297.0876536721309,0.0613893376413569,0.6393757503000976,-0.5779864126587407,1039423.0,6.3268021709694716e-254,1.4600225795614015e-252,297.0876536721309,False
ENSG00000072818,1.5605815831987078,174.73541416566673,-173.174832582468,0.0387722132471728,0.6151260504201473,-0.5763538371729745,1057447.0,2.828020723548963e-253,6.514529734478297e-252,173.174832582468,False
ENSG00000163565,0.7229402261712439,195.870348139256,-195.1474079130848,0.0371567043618739,0.6117647058823324,-0.5746080015204584,1060418.5,5.441612652922175e-253,1.2512804326283499e-251,195.1474079130848,False
ENSG00000127022,0.2084006462035541,272.984633853542,-272.77623320733846,0.0258481421647819,0.5975990396158268,-0.5717508974510449,1070826.0,7.70104740984699e-253,1.7676844702922317e-251,272.77623320733846,False
ENSG00000174231,0.3344103392568658,193.16566626650732,-192.83125592725048,0.0210016155088853,0.595678271308504,-0.5746766557996187,1073770.0,1.607942601742781e-252,3.6842982699152396e-251,192.83125592725048,False
ENSG00000110075,0.8546042003231016,109.7723889555825,-108.9177847552594,0.0226171243941841,0.6028811524609645,-0.5802640280667803,1069783.0,2.311474341619291e-252,5.2869350295125835e-251,108.9177847552594,False
ENSG00000153944,0.4507269789983844,167.56470588235334,-167.11397890335496,0.0210016155088853,0.5961584633853347,-0.5751568478764494,1074213.0,2.782389834924122e-252,6.352795730870041e-251,167.11397890335496,False
ENSG00000196230,3.2237479806138936,439.22232893157343,-435.99858095095954,0.0177705977382875,0.5939975990395966,-0.576227001301309,1077745.5,1.028863764936207e-251,2.3449746797655375e-250,435.99858095095954,False
ENSG00000266658,85.56785137318245,226.67442977191013,-141.10657839872766,0.6470113085621965,0.96398559423765,-0.3169742856754536,947105.0,1.6408268086716845e-251,3.733169867687355e-250,141.10657839872766,False
ENSG00000196504,0.7334410339256866,233.38655462185,-232.65311358792437,0.029886914378029,0.6016806722688878,-0.5717937578908586,1071885.5,1.7804620070283195e-251,4.0437452577903287e-250,232.65311358792437,False
ENSG00000185864,0.1179321486268174,8.712605042016751,-8.594672893389934,0.0290791599353796,0.6057623049219487,-0.576683144986569,1071107.0,2.6984772760258536e-251,6.117968743523175e-250,8.594672893389934,False
ENSG00000197728,0.1478190630048466,34.92869147659068,-34.78087241358583,0.0315024232633279,0.605282112845118,-0.57377968958179,1071025.5,3.1046222365019362e-251,7.02645064138608e-250,34.78087241358583,False
ENSG00000198840,30.13731825525037,249.52148859543945,-219.3841703401891,0.3772213247172831,0.907563025210043,-0.5303417004927599,955569.0,4.8532582454271996e-251,1.0964800053436311e-249,219.3841703401891,False
ENSG00000115306,1.5807754442649438,277.1495798319333,-275.5688043876684,0.0234248788368336,0.5971188475389961,-0.5736939687021625,1077438.5,7.053071703698157e-251,1.5906953861586609e-249,275.5688043876684,False
ENSG00000130755,0.8336025848142166,123.15486194477847,-122.32125935996426,0.0161550888529887,0.5913565426170277,-0.5752014537640391,1083277.0,1.6975904464741754e-250,3.821944484283234e-249,122.32125935996426,False
ENSG00000141002,0.6623586429725363,134.57527010804367,-133.91291146507112,0.0379644588045234,0.6103241296518404,-0.572359670847317,1068763.0,1.84077191986979e-250,4.137094873126485e-249,133.91291146507112,False
ENSG00000213639,0.6801292407108239,175.8451380552233,-175.16500881451248,0.0210016155088853,0.5942376950780119,-0.5732360795691266,1081598.5,3.3365573630062636e-250,7.485821319814226e-249,175.16500881451248,False
ENSG00000163714,1.5662358642972545,138.73493397359022,-137.16869810929296,0.0411954765751211,0.6163265306122241,-0.575131054037103,1065795.0,3.4521925111985753e-250,7.731834284613376e-249,137.16869810929296,False
ENSG00000142864,3.044426494345719,150.73637454982023,-147.6919480554745,0.0210016155088853,0.5947178871548426,-0.5737162716459573,1081543.5,3.9995208069880096e-250,8.942181209118695e-249,147.6919480554745,False
ENSG00000241553,0.3174474959612278,56.12845138055261,-55.811003884591386,0.0129240710823909,0.5879951980792129,-0.575071126996822,1087221.0,4.5206237602111675e-250,1.0089813618861646e-248,55.811003884591386,False
ENSG00000122034,2.0880452342487885,266.65906362545115,-264.5710183912024,0.018578352180937,0.5913565426170277,-0.5727781904360908,1085187.0,1.0226580526170259e-249,2.2785879334430733e-248,264.5710183912024,False
ENSG00000198771,0.6348949919224555,196.89555822328992,-196.26066323136743,0.0250403877221324,0.5947178871548426,-0.5696774994327102,1083170.0,2.344536094832738e-249,5.214877788902492e-248,196.26066323136743,False
ENSG00000253729,3.344911147011309,216.17046818727545,-212.8255570402641,0.0516962843295637,0.6254501800720074,-0.5737538957424436,1062087.0,2.747946418537016e-249,6.101668654081419e-248,212.8255570402641,False
ENSG00000100664,1.332794830371567,232.642977190877,-231.31018236050545,0.0347334410339256,0.6038415366146259,-0.5691080955807002,1076466.0,2.7640273574639277e-249,6.126848291682049e-248,231.31018236050545,False
ENSG00000136758,0.9248788368336026,94.59447779111647,-93.66959895428288,0.0210016155088853,0.5963985594237501,-0.5753969439148647,1083548.5,3.728463528248352e-249,8.250502427320797e-248,93.66959895428288,False
ENSG00000166501,0.8093699515347336,198.99423769507948,-198.18486774354477,0.0250403877221324,0.594957983193258,-0.5699175954711255,1083727.0,3.98900682908456e-249,8.811954743976029e-248,198.18486774354477,False
ENSG00000110934,2.754442649434572,241.99279711884836,-239.23835446941376,0.029886914378029,0.6021608643457185,-0.5722739499676893,1079183.0,5.676819222587986e-249,1.2519033244625352e-247,239.23835446941376,False
ENSG00000214223,0.0185783521809369,6.491476590636157,-6.472898238455221,0.0072697899838449,0.5793517406962603,-0.5720819507124154,1097870.5,5.794449492043852e-249,1.2756673046964684e-247,6.472898238455221,False
ENSG00000047410,1.3368336025848142,211.105642256904,-209.7688086543192,0.0444264943457188,0.6129651860744092,-0.5685386917286903,1071076.0,7.056625675579082e-249,1.5508975102977634e-247,209.7688086543192,False
ENSG00000244073,0.0541195476575121,7.9080432172868065,-7.853923669629294,0.0258481421647819,0.5971188475389961,-0.5712707053742142,1084370.0,7.561263172799344e-249,1.6589847874717474e-247,7.853923669629294,False
ENSG00000117616,2.431340872374798,215.5114045618249,-213.0800636894501,0.0387722132471728,0.6084033613445176,-0.5696311480973447,1075124.5,1.1292280045228104e-248,2.4733921190590305e-247,213.0800636894501,False
ENSG00000233426,0.1130856219709208,45.97094837935215,-45.857862757381234,0.0105008077544426,0.580552220888337,-0.5700514131338944,1099635.5,1.3314011032137204e-247,2.9112853564857713e-246,45.857862757381234,False
ENSG00000079332,0.0726978998384491,149.869147659064,-149.79644975922554,0.0169628432956381,0.5834333733493212,-0.5664705300536831,1096877.5,1.573297917076917e-247,3.434413679456925e-246,149.79644975922554,False
ENSG00000163479,0.197092084006462,237.5205282112848,-237.32343612727828,0.018578352180937,0.5839135654261519,-0.565335213245215,1097677.0,4.574349733740004e-247,9.968688298334244e-246,237.32343612727828,False
ENSG00000107290,3.5226171243941846,209.85666266506684,-206.33404554067263,0.0533117932148626,0.6223289315726078,-0.5690171383577451,1070763.0,6.566692748056903e-247,1.4286425990427502e-245,206.33404554067263,False
ENSG00000168610,0.9668820678513732,214.66386554621928,-213.69698347836788,0.0339256865912762,0.5999999999999803,-0.5660743134087041,1086343.0,8.443937107311728e-247,1.8339663737443605e-245,213.69698347836788,False
ENSG00000134644,2.318255250403877,135.20504201680714,-132.88678676640328,0.0331179321486268,0.6021608643457185,-0.5690429321970917,1085821.5,1.2663363186075795e-246,2.7457825915043207e-245,132.88678676640328,False
ENSG00000224892,0.0282714054927302,4.239855942376943,-4.211584536884213,0.0137318255250403,0.5824729891956598,-0.5687411636706194,1103233.0,1.5189637828336962e-246,3.2880350026063407e-245,4.211584536884213,False
ENSG00000105810,0.7996768982229404,596.8931572629062,-596.0934803646833,0.0210016155088853,0.5860744297718901,-0.5650728142630047,1097554.0,1.5668594565568837e-246,3.386040929278363e-245,596.0934803646833,False
ENSG00000111669,0.8473344103392569,258.30060024009657,-257.4532658297573,0.0210016155088853,0.5860744297718901,-0.5650728142630047,1097603.0,1.6339966361942014e-246,3.525231807936171e-245,257.4532658297573,False
ENSG00000188452,1.7399030694668822,97.89771908763528,-96.1578160181684,0.0145395799676898,0.5865546218487208,-0.5720150418810309,1098671.5,1.8514445672628998e-246,3.9877030237897414e-245,96.1578160181684,False
ENSG00000101558,1.1728594507269792,188.2266506602648,-187.05379120953785,0.0411954765751211,0.604561824729872,-0.5633663481547508,1084550.0,3.763849598441965e-246,8.093216033388606e-245,187.05379120953785,False
ENSG00000181222,0.1615508885298869,109.72701080432203,-109.56545991579216,0.0266558966074313,0.5918367346938584,-0.565180838086427,1094760.0,5.18040302904463e-246,1.1120655871153447e-244,109.56545991579216,False
ENSG00000129534,1.1381260096930534,195.6468187274915,-194.50869271779845,0.0315024232633279,0.5966386554621654,-0.5651362321988375,1091840.0,9.196534351055585e-246,1.9709255956665224e-244,194.50869271779845,False
ENSG00000009790,1.55815831987076,214.20144057623128,-212.6432822563605,0.029886914378029,0.5951980792316733,-0.5653111648536442,1093466.0,1.3667313434244532e-245,2.9242167468665908e-244,212.6432822563605,False
ENSG00000135870,1.1914378029079165,123.0297719087636,-121.83833410585568,0.029886914378029,0.5968787515005808,-0.5669918371225516,1092763.0,1.642768233651539e-245,3.5090072534675765e-244,121.83833410585568,False
ENSG00000227081,0.4386106623586429,17.40048019207705,-16.96186952971841,0.059773828756058,0.6321728691476372,-0.5723990403915791,1070731.0,2.8435235942483762e-245,6.063837526150456e-244,16.96186952971841,False
ENSG00000149100,0.8570274636510503,199.71476590636348,-198.85773844271245,0.0161550888529887,0.5819927971188291,-0.5658377082658405,1105071.0,3.710134709400079e-245,7.898858459567912e-244,198.85773844271245,False
ENSG00000196419,2.6090468497576733,307.14333733493544,-304.5342904851778,0.0226171243941841,0.5877551020407975,-0.5651379776466133,1100619.0,4.2973988474625386e-245,9.134092977920788e-244,304.5342904851778,False
ENSG00000197622,2.590468497576736,145.09171668667517,-142.50124818909845,0.029886914378029,0.5913565426170277,-0.5614696282389986,1098571.0,1.1916216531741803e-244,2.5286250614072133e-243,142.50124818909845,False
ENSG00000175567,1.594507269789984,265.1743097238899,-263.57980245409993,0.0363489499192245,0.5963985594237501,-0.5600496095045255,1094786.5,1.4268775910888524e-244,3.0228752638756135e-243,263.57980245409993,False
ENSG00000236330,0.1050080775444265,5.65738295318117,-5.552374875636743,0.0193861066235864,0.5848739495798133,-0.5654878429562269,1110213.0,3.681758666871842e-243,7.787130483139905e-242,5.552374875636743,False
ENSG00000142168,2.2390953150242328,187.95942376950893,-185.7203284544847,0.0234248788368336,0.5875150060023822,-0.5640901271655485,1106681.5,4.1781387288862467e-243,8.822563201535453e-242,185.7203284544847,False
ENSG00000213064,3.263327948303716,96.03457382953232,-92.77124588122862,0.0282714054927302,0.5911164465786124,-0.5628450410858822,1105581.5,1.6718727210449224e-242,3.524569522685731e-241,92.77124588122862,False
ENSG00000125952,0.1340872374798061,96.7555822328934,-96.62149499541358,0.011308562197092,0.5735894357742919,-0.5622808735771998,1119651.0,2.24966806125521e-242,4.7349283966777e-241,96.62149499541358,False
ENSG00000232346,0.3336025848142162,10.252340936374456,-9.918738351560242,0.0508885298869143,0.6199279711884543,-0.56903944130154,1087209.0,2.3102996780917124e-242,4.8546345918665365e-241,9.918738351560242,False
ENSG00000114331,1.3174474959612277,108.89819927971229,-107.58075178375104,0.048465266558966,0.6124849939975785,-0.5640197274386125,1090982.0,2.753174283741069e-242,5.775855725452246e-241,107.58075178375104,False
ENSG00000135090,2.651050080775444,180.64057623049268,-177.98952614971725,0.0420032310177705,0.6067226890756101,-0.5647194580578395,1095338.5,3.2362941050676927e-242,6.778383909204181e-241,177.98952614971725,False
ENSG00000159377,1.0508885298869146,198.7503001200483,-197.6994115901614,0.0226171243941841,0.5831932773109059,-0.5605761529167217,1112410.0,4.033267629329449e-242,8.433967244955415e-241,197.6994115901614,False
ENSG00000088832,0.5783521809369953,137.1205282112846,-136.5421760303476,0.0064620355411954,0.5680672268907389,-0.5616051913495433,1125088.5,5.048999287541681e-242,1.0540907559434756e-240,136.5421760303476,False
ENSG00000234335,0.0395799676898222,4.234333733493369,-4.194753765803546,0.0210016155088853,0.5822328931572445,-0.5612312776483591,1115918.0,7.1409218076458576e-242,1.4884214922614102e-240,4.194753765803546,False
ENSG00000104824,0.6300484652665592,50.16110444177718,-49.531055976510615,0.0234248788368336,0.5884753901560436,-0.5650505113192099,1110983.0,1.2602705850782372e-241,2.6226210581265804e-240,49.531055976510615,False
ENSG00000162521,0.0371567043618739,141.03433373349353,-140.99717702913165,0.0096930533117932,0.5685474189675696,-0.5588543656557763,1125384.5,1.2686002870209603e-241,2.6357108535646097e-240,140.99717702913165,False
