cell_id,treatment_state,total_counts,mito_counts,non_mito_counts,mito_fraction,antigen_presentation_score,ribosomal_translation_score,housekeeping_output_score,mitochondrial_encoded_score,immune_leaning_score
GSM4921460_P5_untreated_PBMC_020618_plate1_E10_rep_1_NA,untreated,1208127.0,106677.0,1101450.0,0.08829949169251246,1.0710496130590847,-0.43345324405851243,0.2153891278384093,0.32792958855869725,0.0
GSM4921461_P5_untreated_PBMC_020618_plate1_E11_rep_1_NA,untreated,3374181.0,324112.0,3050069.0,0.09605649489461295,1.887742385835819,1.0609351031832168,2.003516204423737,1.2796410443642023,-0.6745
GSM4921462_P5_untreated_PBMC_020618_plate1_E12_rep_1_NA,untreated,1697728.0,134914.0,1562814.0,0.07946738228974252,1.2243096571887104,0.12615737880314154,1.2623517892590228,0.5290408579672545,-0.6745
GSM4921464_P5_untreated_PBMC_020618_plate1_E2_rep_1_NA,untreated,6166210.0,653931.0,5512279.0,0.10605071835049407,2.537179257767641,1.3340228634347067,2.1837800014565016,1.8807560359210835,-0.6745
GSM4921465_P5_untreated_PBMC_020618_plate1_E3_rep_1_NA,untreated,1286646.0,118387.0,1168259.0,0.09201209967621242,1.0707966805008398,0.09746670579232115,0.6268125169813388,0.41710533075714756,-0.6745
GSM4921466_P5_untreated_PBMC_020618_plate1_E4_rep_1_NA,untreated,4187198.0,275339.0,3911859.0,0.06575733939498443,1.9401314663047604,1.2295732826698578,1.9868374502178485,1.1399737845350706,-0.6745
GSM4921467_P5_untreated_PBMC_020618_plate1_E5_rep_1_NA,untreated,722494.0,84857.0,637637.0,0.11745011031233478,0.20216986472007073,-0.6404261794816155,-0.054527159530911536,0.131224543427182,-0.6745
GSM4921468_P5_untreated_PBMC_020618_plate1_E6_rep_1_NA,untreated,484907.0,49198.0,435709.0,0.10145863021156634,-0.2712726869462519,-1.3661959610868302,-0.5923939150635775,-0.33497434601962434,-0.6745
GSM4921469_P5_untreated_PBMC_020618_plate1_E7_rep_1_NA,untreated,5561357.0,447521.0,5113836.0,0.08046974866026403,2.0954032984619966,1.11531772637733,2.215383135305533,1.5559402324932325,-0.6745
GSM4921470_P5_untreated_PBMC_020618_plate1_E8_rep_1_NA,untreated,3379321.0,329506.0,3049815.0,0.09750657010683507,2.6008323680751237,1.281756598309207,1.4881792458124907,1.2937737334919481,-0.6745
GSM4921471_P5_untreated_PBMC_020618_plate1_E9_rep_1_NA,untreated,3794364.0,192208.0,3602156.0,0.05065618375042563,2.1206715354519208,0.8502792256486617,1.548463541678183,0.8321573467064333,-0.6745
GSM4921472_P5_untreated_PBMC_020618_plate1_F10_rep_1_NA,untreated,344520.0,32570.0,311950.0,0.09453732729594798,-0.3651657653470379,-1.1041467197588875,-0.5728297506525749,-0.6880949829380003,-0.6745
GSM4921473_P5_untreated_PBMC_020618_plate1_F11_rep_1_NA,untreated,3263873.0,383238.0,2880635.0,0.1174181716016524,2.1477649361777607,0.9498251738905559,1.50900582090164,1.4231280395554369,-0.6745
GSM4921475_P5_untreated_PBMC_020618_plate1_F1_rep_1_NA,untreated,2728488.0,288017.0,2440471.0,0.10555919615552643,1.624456562788933,0.5827606892516497,1.507909134044222,1.1785170326454075,0.39455720673641975
GSM4921476_P5_untreated_PBMC_020618_plate1_F2_rep_1_NA,untreated,2276716.0,285365.0,1991351.0,0.1253406221944239,1.4579149709518324,0.09956610623581212,1.1766535027552314,1.17060085331323,-0.6745
GSM4921477_P5_untreated_PBMC_020618_plate1_F3_rep_1_NA,untreated,2247223.0,429751.0,1817472.0,0.19123647274881042,1.0842339742041427,-0.38722494810726965,0.7223791356480225,1.5207921920989127,-0.6745
GSM4921478_P5_untreated_PBMC_020618_plate1_F4_rep_1_NA,untreated,477063.0,34423.0,442640.0,0.0721560883992261,0.7093684297587909,-0.7273573300433184,-0.47560257817254553,-0.6407086600806663,4.895108099896194
GSM4921479_P5_untreated_PBMC_020618_plate1_F5_rep_1_NA,untreated,578798.0,51045.0,527753.0,0.08819138974218985,0.4291065960937055,-0.5826666947794777,-0.13080297380148767,-0.30334159746561556,0.0
GSM4921480_P5_untreated_PBMC_020618_plate1_F6_rep_1_NA,untreated,1380306.0,74738.0,1305568.0,0.05414596473535578,1.2421184936476029,-0.09037523825021186,0.5651841862678815,0.02321765785869682,3.7361626180923673
GSM4921481_P5_untreated_PBMC_020618_plate1_F7_rep_1_NA,untreated,3164186.0,218289.0,2945897.0,0.06898741098026476,1.8490226754344798,1.0256279666015762,1.5876374383149812,0.9411317463358883,-0.6745
GSM4921483_P5_untreated_PBMC_020618_plate1_G10_rep_1_NA,untreated,412290.0,23205.0,389085.0,0.05628319871934803,-0.5066126618313875,-1.048885330497845,-0.5404119069529492,-0.9784260944956071,-0.6745
GSM4921485_P5_untreated_PBMC_020618_plate1_G12_rep_1_NA,untreated,3041696.0,50611.0,2991085.0,0.016639072412233176,2.3909327646619682,0.9530390956599051,0.6308741622468336,-0.3106204436579311,8.047157697899724
GSM4921487_P5_untreated_PBMC_020618_plate1_G2_rep_1_NA,untreated,322124.0,33813.0,288311.0,0.10496889396629869,-0.39052857994400886,-0.7465541717989436,-0.4963527068163639,-0.6560963760248134,-0.6745
GSM4921489_P5_untreated_PBMC_020618_plate1_G4_rep_1_NA,untreated,1572456.0,158866.0,1413590.0,0.10103048988334173,0.7017226904509977,0.1824082455444854,0.9632316307434013,0.669002989174852,-0.6745
GSM4921490_P5_untreated_PBMC_020618_plate1_G5_rep_1_NA,untreated,1012001.0,37996.0,974005.0,0.037545417445239676,1.1766734749058216,-0.2347568545393926,-0.3022603652104939,-0.55613591246962,6.898932664826923
GSM4921491_P5_untreated_PBMC_020618_plate1_G6_rep_1_NA,untreated,242945.0,19716.0,223229.0,0.08115417069707136,-0.3052347163421272,-1.0411552694180235,-0.9591773977647189,-1.1183508739930743,-0.6745
GSM4921492_P5_untreated_PBMC_020618_plate1_G7_rep_1_NA,untreated,256311.0,17937.0,238374.0,0.06998138979599003,-0.3472959937032123,-1.4223540511186945,-0.8686516666694604,-1.1989413924714185,0.39455720673641975
GSM4921495_P5_untreated_PBMC_020618_plate1_H10_rep_1_NA,untreated,2900908.0,118616.0,2782292.0,0.040889266395211434,1.9366105995380132,0.006604393889390443,1.0275940868740274,0.4187892260413718,6.575721667186118
GSM4921496_P5_untreated_PBMC_020618_plate1_H11_rep_1_NA,untreated,6690087.0,456885.0,6233202.0,0.0682928338600081,2.1504050878448697,1.4685532145858216,2.442322347535831,1.5736749636308143,0.6745
GSM4921497_P5_untreated_PBMC_020618_plate1_H12_rep_1_NA,untreated,3505039.0,138391.0,3366648.0,0.03948344084045855,2.238175399210856,0.797686775866441,0.95927170872098,0.5508386776199569,7.048298731202191
GSM4921498_P5_untreated_PBMC_020618_plate1_H1_rep_1_NA,untreated,3762768.0,114810.0,3647958.0,0.030512112359837227,2.039488162905415,0.391537980637413,1.8789207341749283,0.3908597027662809,4.986118101664274
GSM4921500_P5_untreated_PBMC_020618_plate1_H3_rep_1_NA,untreated,6876280.0,342421.0,6533859.0,0.049797419534981124,2.7685515072959355,1.5463554286431638,2.4683891001048672,1.3266994327189863,7.781526334193987
GSM4921501_P5_untreated_PBMC_020618_plate1_H4_rep_1_NA,untreated,3632413.0,224838.0,3407575.0,0.06189769720568669,3.02294009323867,1.2568451561909804,1.1777779916644497,0.9664471955485904,7.974189684645265
GSM4921502_P5_untreated_PBMC_020618_plate1_H5_rep_1_NA,untreated,259441.0,21421.0,238020.0,0.08256597839200434,-0.7340164436428301,-1.1982795992243247,-0.7625676178922275,-1.047051958633822,-0.6745
GSM4921503_P5_untreated_PBMC_020618_plate1_H6_rep_1_NA,untreated,335084.0,29420.0,305664.0,0.08779888028076542,-0.2762012472170692,-1.2087897094186915,-0.8138681136413394,-0.7752030346441403,3.9841977067379455
GSM4921504_P5_untreated_PBMC_020618_plate1_H7_rep_1_NA,untreated,973358.0,88414.0,884944.0,0.09083399941234366,0.7264234934554358,-0.2605808011498437,0.6105916760613769,0.16712760934706383,-0.6745
GSM4921505_P5_untreated_PBMC_020618_plate1_H8_rep_1_NA,untreated,1541906.0,118528.0,1423378.0,0.07687109330919005,1.2115091223123622,0.2785610371653065,0.5985883508785247,0.418153637459571,2.8652271078176983
