gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000237017,0.5823708206686934,1.129365079365079,-0.5469942586963855,0.05835866261398187,0.020238095238095232,0.038120567375886635,2151251.0,9.329202134085367e-11,D2_1,D2_2,1.0800456501863668e-10,0.5469942586963855,False
ENSG00000242314,0.43221884498480234,0.9499999999999998,-0.5177811550151975,0.16170212765957423,0.03452380952380947,0.12717831813576475,2337775.5,1.858866440549426e-47,D2_1,D2_2,4.779497464394253e-47,0.5177811550151975,False
ENSG00000124256,7.66322188449848,8.17023809523813,-0.5070162107396499,0.06200607902735575,0.14166666666666625,-0.0796605876393105,1911958.5,6.4681859433647014e-15,D2_1,D2_2,8.226584988868024e-15,0.5070162107396499,False
ENSG00000221869,3.4966565349544085,4.0019841269841265,-0.505327592029718,0.0504559270516718,0.039285714285714216,0.011170212765957588,2096690.5,0.07418846090102514,D2_1,D2_2,0.07534190372681018,0.505327592029718,False
ENSG00000236539,0.7671732522796381,1.2654761904761904,-0.49830293819655236,0.16717325227963492,0.03809523809523803,0.1290780141843969,2339756.5,4.1246996172705036e-46,D2_1,D2_2,1.033700230613914e-45,0.49830293819655236,False
ENSG00000102245,5.068085106382981,5.547619047619047,-0.47953394123606596,0.025531914893617006,0.05277777777777766,-0.027245862884160654,2016316.0,1.9046290361321484e-05,D2_1,D2_2,2.0135024589964518e-05,0.47953394123606596,False
ENSG00000234287,3.206686930091205,3.6813492063492013,-0.4746622762579964,0.367781155015199,0.22817460317460245,0.13960655184059653,2347553.0,7.067294358256674e-20,D2_1,D2_2,1.0182369851627552e-19,0.4746622762579964,False
ENSG00000137501,21.074772036474158,21.51269841269851,-0.4379263762243504,0.07720364741641357,0.16746031746031695,-0.09025667004390338,1888180.0,1.2981187006935783e-16,D2_1,D2_2,1.7216279640268212e-16,0.4379263762243504,False
ENSG00000233260,0.2620060790273558,0.6686507936507937,-0.40664471462343793,0.05227963525835874,0.014682539682539691,0.03759709557581905,2150454.5,2.758605686814667e-12,D2_1,D2_2,3.3019804501407628e-12,0.40664471462343793,False
ENSG00000244752,0.1434650455927053,0.5452380952380951,-0.4017730496453898,0.06018237082066881,0.011507936507936514,0.048674434312732294,2173354.0,7.036249305909681e-19,D2_1,D2_2,9.887076789245113e-19,0.4017730496453898,False
ENSG00000214892,0.32401215805471123,0.7206349206349204,-0.3966227625802092,0.0930091185410337,0.029365079365079327,0.06364403917595438,2204910.5,8.02050377916751e-19,D2_1,D2_2,1.125877759581356e-18,0.3966227625802092,False
ENSG00000263787,1.3142857142857147,1.7083333333333315,-0.39404761904761676,0.026139817629179316,0.07023809523809506,-0.04409827760891574,1981411.5,5.357491102992061e-10,D2_1,D2_2,6.097537512488185e-10,0.39404761904761676,False
ENSG00000189350,4.582370820668693,4.976190476190476,-0.3938196555217832,0.057142857142857245,0.07658730158730138,-0.01944444444444414,2032518.5,0.015856365431804173,D2_1,D2_2,0.01621985934814035,0.3938196555217832,False
ENSG00000151150,10.457750759878397,10.846031746031787,-0.38828098615339,0.08996960486322214,0.16825396825396774,-0.0782843633907456,1912978.5,1.969560171036095e-12,D2_1,D2_2,2.365814901432354e-12,0.38828098615339,False
ENSG00000182010,8.464437689969605,8.840476190476199,-0.3760385005065938,0.057142857142857245,0.05436507936507924,0.002777777777778004,2077462.5,0.7516455484634749,D2_1,D2_2,0.7539048071689975,0.3760385005065938,False
ENSG00000235999,1.883282674772038,2.223809523809522,-0.3405268490374842,0.04924012158054718,0.07698412698412678,-0.027744005403579602,2015421.0,0.00045205015198560635,D2_1,D2_2,0.0004698970564758622,0.3405268490374842,False
