gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc
ENSG00000108953,190.33434650455902,26.348809523809717,163.98553698074932,0.9082066869301074,0.43690476190476046,0.47130192502534696,3536795.5,0.0,D2_1,D2_2,0.0,163.98553698074932,False
ENSG00000163041,137.05835866261373,26.63333333333368,110.42502532928005,0.9750759878419634,0.7007936507936484,0.27428233704831495,3514718.0,0.0,D2_1,D2_2,0.0,110.42502532928005,False
ENSG00000224578,75.22796352583578,11.842460317460505,63.38550320837527,0.9574468085106559,0.6420634920634899,0.315383316447166,3521766.0,0.0,D2_1,D2_2,0.0,63.38550320837527,False
ENSG00000228232,41.74711246200585,7.483730158730344,34.263382303275506,0.9556231003039689,0.5726190476190457,0.3830040526849232,3533975.5,0.0,D2_1,D2_2,0.0,34.263382303275506,False
ENSG00000235655,25.874164133738336,4.4503968253968536,21.423767308341482,0.9215805471124786,0.45714285714285563,0.464437689969623,3484196.0,0.0,D2_1,D2_2,0.0,21.423767308341482,False
ENSG00000235587,25.22857142857129,3.949206349206338,21.27936507936495,0.9227963525836033,0.47222222222222066,0.4505741303613826,3519255.0,0.0,D2_1,D2_2,0.0,21.27936507936495,False
ENSG00000254332,13.515501519756752,1.5900793650793619,11.92542215467739,0.760486322188462,0.19126984126984067,0.5692164809186213,3380108.0,0.0,D2_1,D2_2,0.0,11.92542215467739,False
ENSG00000213846,12.657750759878382,1.81865079365079,10.839099966227593,0.7507598784194648,0.18769841269841211,0.5630614657210526,3360512.5,0.0,D2_1,D2_2,0.0,10.839099966227593,False
ENSG00000183199,45.4346504559269,6.921428571428706,38.51322188449819,0.886930091185426,0.45357142857142707,0.4333586626139989,3461302.5,1.00395867310439e-309,D2_1,D2_2,6.164306252860949e-307,38.51322188449819,False
ENSG00000243547,35.675987841945165,4.949206349206379,30.726781492738787,0.8930091185410493,0.46388888888888735,0.4291202296521619,3456527.0,1.5634647371648947e-306,D2_1,D2_2,9.230455275185052e-304,30.726781492738787,False
ENSG00000108654,3780.031610942252,763.0087301587292,3017.022880783523,0.9981762917933318,0.9269841269841238,0.07119216480920798,3489141.0,3.783646448553193e-305,D2_1,D2_2,2.1510730735293153e-302,3017.022880783523,False
ENSG00000092199,790.3009118541027,158.95119047619013,631.3497213779125,0.974468085106401,0.789682539682537,0.18478554542386405,3487170.0,4.5493287472358073e-305,D2_1,D2_2,2.4940070096453443e-302,631.3497213779125,False
ENSG00000122566,1506.1477203647407,296.7571428571423,1209.3905775075984,0.9823708206687113,0.8396825396825368,0.14268828098617448,3487057.0,1.4295239583558249e-304,D2_1,D2_2,7.566618193366177e-302,1209.3905775075984,False
ENSG00000172757,409.86200607902646,91.29761904761925,318.5643870314072,0.9914893617021462,0.8265873015872988,0.16490206011484743,3486873.5,1.5055600549176609e-304,D2_1,D2_2,7.703448947662031e-302,318.5643870314072,False
ENSG00000074800,1925.4462006079038,342.3563492063487,1583.0898514015553,0.94285714285716,0.6551587301587279,0.2876984126984321,3477643.0,5.925407946189819e-304,D2_1,D2_2,2.934032644323023e-301,1583.0898514015553,False
ENSG00000067560,1012.3063829787237,191.5960317460314,820.7103512326923,0.9623100303951545,0.7027777777777754,0.2595322526173791,3480851.5,8.088335887267178e-304,D2_1,D2_2,3.879873620923474e-301,820.7103512326923,False
ENSG00000086730,856.2322188449849,122.49007936507924,733.7421394799056,0.8018237082067002,0.288888888888888,0.5129348193178123,3387865.0,6.783237048244173e-303,D2_1,D2_2,3.155232990622668e-300,733.7421394799056,False
ENSG00000105810,1338.5373860182387,112.76428571428555,1225.7731003039532,0.8389057750760022,0.42103174603174465,0.4178740290442575,3432399.0,1.1921970951189667e-302,D2_1,D2_2,5.382419238257688e-300,1225.7731003039532,False
ENSG00000196230,970.0857142857129,92.68650793650801,877.3992063492049,0.853495440729498,0.4246031746031732,0.4288922661263248,3429344.5,5.095262353720541e-300,D2_1,D2_2,2.234636489417437e-297,877.3992063492049,False
ENSG00000100650,969.813373860184,183.48373015873048,786.3296437014535,0.9671732522796531,0.7825396825396799,0.18463356973997325,3467284.0,9.793910261189418e-297,D2_1,D2_2,4.176014514146044e-294,786.3296437014535,False
ENSG00000117632,1241.4224924012155,156.4658730158729,1084.9566193853427,0.7732522796352709,0.27420634920634834,0.49904593042892254,3357568.0,1.1145577154095398e-294,D2_1,D2_2,4.623908359874713e-292,1084.9566193853427,False
