cell_id,total_counts,detected_genes,mito_counts,mito_fraction,ribo_counts,ribo_fraction,log10_total_counts,log10_detected_genes,state_domain
GSM4919860_P4_treated_1d_TALL_040716_plate7_A9_rep_1_NA,1011.0,25.0,2.0,0.0019782393669634025,1.0,0.0009891196834817012,3.004751155591001,1.3979400086720377,D1
GSM4919861_P4_treated_1d_TALL_040716_plate7_B10_rep_1_NA,192180.0,2337.0,19804.0,0.10304922468519097,5067.0,0.026365906962222917,5.2837081890474655,3.368658712392227,D2
GSM4919862_P4_treated_1d_TALL_040716_plate7_B11_rep_1_NA,104123.0,2638.0,14171.0,0.1360986525551511,2630.0,0.025258588400257388,5.017546672543961,3.4212747912103465,D2
GSM4919863_P4_treated_1d_TALL_040716_plate7_B12_rep_1_NA,394594.0,2153.0,29436.0,0.07459819460001926,7893.0,0.020002838360441366,5.596150477300607,3.3330440298234874,D2
GSM4919864_P4_treated_1d_TALL_040716_plate7_B1_rep_1_NA,346420.0,1732.0,38362.0,0.11073841002251603,8548.0,0.02467524969689972,5.53960295736061,3.238547887681328,D2
GSM4919865_P4_treated_1d_TALL_040716_plate7_B2_rep_1_NA,145472.0,2581.0,16850.0,0.11582985041794984,3553.0,0.024423944126704795,5.162779409708858,3.411788004543869,D2
GSM4919866_P4_treated_1d_TALL_040716_plate7_B3_rep_1_NA,279194.0,2882.0,40771.0,0.14603107516637176,8269.0,0.02961739865469888,5.445906080874868,3.4596939764779706,D2
GSM4919867_P4_treated_1d_TALL_040716_plate7_B4_rep_1_NA,242484.0,1860.0,25890.0,0.10676993121195626,6680.0,0.027548209366391185,5.384683087511658,3.269512944217916,D2
GSM4919868_P4_treated_1d_TALL_040716_plate7_B5_rep_1_NA,443270.0,2508.0,50552.0,0.11404335957768404,14426.0,0.03254449883817989,5.646668339746582,3.399327532158679,D2
GSM4919869_P4_treated_1d_TALL_040716_plate7_B6_rep_1_NA,214500.0,1968.0,23886.0,0.11135664335664336,4419.0,0.0206013986013986,5.331427296520743,3.2940250940953226,D2
GSM4919870_P4_treated_1d_TALL_040716_plate7_B7_rep_1_NA,206467.0,1993.0,16263.0,0.07876803556984893,3234.0,0.015663520078269166,5.314850647454046,3.2995072987004876,D2
GSM4919871_P4_treated_1d_TALL_040716_plate7_B8_rep_1_NA,429876.0,2104.0,67065.0,0.1560101052396505,22255.0,0.051770743191059745,5.633343199109748,3.3230457354817013,D2
GSM4919872_P4_treated_1d_TALL_040716_plate7_B9_rep_1_NA,150088.0,1791.0,14852.0,0.09895527956931933,7467.0,0.04975081285645754,5.176345970443694,3.2530955858490316,D2
GSM4919873_P4_treated_1d_TALL_040716_plate7_C10_rep_1_NA,329547.0,2098.0,36170.0,0.10975672665810947,19349.0,0.05871393154845894,5.517917362435375,3.3218054838575393,D2
GSM4919874_P4_treated_1d_TALL_040716_plate7_C11_rep_1_NA,461456.0,2067.0,73731.0,0.15977904718976457,14536.0,0.03150029471932318,5.664130297196822,3.3153404766272883,D2
GSM4919875_P4_treated_1d_TALL_040716_plate7_C12_rep_1_NA,579027.0,2910.0,61688.0,0.10653734627228091,16435.0,0.028383823206862547,5.7626988153295375,3.4638929889859074,D2
GSM4919876_P4_treated_1d_TALL_040716_plate7_C1_rep_1_NA,218924.0,1907.0,30513.0,0.13937713544426375,4902.0,0.02239133215179697,5.340293374615988,3.280350693046006,D2
GSM4919877_P4_treated_1d_TALL_040716_plate7_C2_rep_1_NA,185650.0,2705.0,21522.0,0.11592782116886614,5659.0,0.03048208995421492,5.268694953562178,3.4321672694425884,D2
GSM4919878_P4_treated_1d_TALL_040716_plate7_C3_rep_1_NA,338444.0,5016.0,52452.0,0.15497984895580952,11063.0,0.032687830187564264,5.529486819245838,3.70035752782266,D2
GSM4919879_P4_treated_1d_TALL_040716_plate7_C4_rep_1_NA,504.0,19.0,3.0,0.005952380952380952,0.0,0.0,2.7024305364455254,1.2787536009528289,D1
GSM4919880_P4_treated_1d_TALL_040716_plate7_C5_rep_1_NA,172922.0,4368.0,27325.0,0.15801922253964215,6217.0,0.03595262603948601,5.237850249900828,3.6402826296966806,D2
GSM4919881_P4_treated_1d_TALL_040716_plate7_C6_rep_1_NA,143695.0,1852.0,10085.0,0.0701833745085076,2860.0,0.019903267337068094,5.15744165672025,3.2676409823459154,D2
GSM4919882_P4_treated_1d_TALL_040716_plate7_C7_rep_1_NA,236032.0,2888.0,32414.0,0.13732883676789587,6245.0,0.026458276843817786,5.372970886365479,3.4605971888976015,D2
GSM4919883_P4_treated_1d_TALL_040716_plate7_C8_rep_1_NA,969.0,18.0,0.0,0.0,113.0,0.11661506707946337,2.9863237770507656,1.255272505103306,D1
GSM4919884_P4_treated_1d_TALL_040716_plate7_C9_rep_1_NA,251242.0,3054.0,31720.0,0.12625277620779965,5262.0,0.020943950454143812,5.400092241926378,3.484869032720402,D2
GSM4919885_P4_treated_1d_TALL_040716_plate7_D10_rep_1_NA,269.0,12.0,2.0,0.007434944237918215,0.0,0.0,2.429752280002408,1.0791812460476249,D1
GSM4919886_P4_treated_1d_TALL_040716_plate7_D11_rep_1_NA,136562.0,2361.0,16457.0,0.12050936570934813,3194.0,0.02338864398588187,5.135329868553392,3.373095987078727,D2
GSM4919887_P4_treated_1d_TALL_040716_plate7_D12_rep_1_NA,374981.0,2852.0,48606.0,0.1296225675434222,16374.0,0.04366621242142935,5.574009262916509,3.4551495211798278,D2
GSM4919888_P4_treated_1d_TALL_040716_plate7_D1_rep_1_NA,397090.0,2458.0,50140.0,0.1262686040947896,11870.0,0.02989246770253595,5.598888950273394,3.390581878550435,D2
GSM4919889_P4_treated_1d_TALL_040716_plate7_D2_rep_1_NA,425722.0,2198.0,118490.0,0.2783271712526015,38231.0,0.08980273511822269,5.629126093756476,3.3420276880874717,D2
GSM4919890_P4_treated_1d_TALL_040716_plate7_D3_rep_1_NA,44.0,11.0,1.0,0.022727272727272728,0.0,0.0,1.6434526764861874,1.041392685158225,D1
GSM4919891_P4_treated_1d_TALL_040716_plate7_D4_rep_1_NA,3661.0,101.0,153.0,0.041791860147500685,525.0,0.14340344168260039,3.563599728881531,2.0043213737826426,D1
GSM4919892_P4_treated_1d_TALL_040716_plate7_D5_rep_1_NA,250964.0,1854.0,42426.0,0.16905213496756508,9661.0,0.03849556111633541,5.399611427765253,3.2681097298084785,D2
GSM4919893_P4_treated_1d_TALL_040716_plate7_D6_rep_1_NA,454333.0,1968.0,42945.0,0.09452318013439481,13255.0,0.029174636224971552,5.6573742824835795,3.2940250940953226,D2
GSM4919894_P4_treated_1d_TALL_040716_plate7_D7_rep_1_NA,346573.0,1874.0,52866.0,0.15253929186636003,13153.0,0.037951600384334615,5.539794725695387,3.2727695865517594,D2
GSM4919895_P4_treated_1d_TALL_040716_plate7_D8_rep_1_NA,273653.0,1960.0,26826.0,0.09802925602862018,5520.0,0.020171531099604244,5.4372002135832345,3.292256071356476,D2
GSM4919896_P4_treated_1d_TALL_040716_plate7_D9_rep_1_NA,275361.0,1960.0,25653.0,0.09316134093063287,5248.0,0.01905861759653691,5.4399024301686,3.292256071356476,D2
GSM4919897_P4_treated_1d_TALL_040716_plate7_E10_rep_1_NA,317706.0,1543.0,19537.0,0.06149395982449182,8223.0,0.025882419595475062,5.502025416722916,3.188365926063148,D2
GSM4919898_P4_treated_1d_TALL_040716_plate7_E11_rep_1_NA,320637.0,2654.0,34122.0,0.10641940886422964,5831.0,0.018185674142410263,5.506013636448124,3.4239009185284166,D2
GSM4919899_P4_treated_1d_TALL_040716_plate7_E12_rep_1_NA,782772.0,3127.0,116623.0,0.14898718911764855,24188.0,0.03090044099686754,5.893635282413942,3.4951278812429334,D2
GSM4919900_P4_treated_1d_TALL_040716_plate7_E1_rep_1_NA,1463.0,24.0,107.0,0.07313738892686261,1.0,0.000683526999316473,3.1652443261253107,1.380211241711606,D1
GSM4919901_P4_treated_1d_TALL_040716_plate7_E2_rep_1_NA,592.0,15.0,10.0,0.016891891891891893,0.0,0.0,2.77232170672292,1.1760912590556813,D1
GSM4919902_P4_treated_1d_TALL_040716_plate7_E3_rep_1_NA,158808.0,2472.0,22610.0,0.14237318019243364,5112.0,0.03218981411515793,5.200872376355202,3.3930484664167784,D2
GSM4919903_P4_treated_1d_TALL_040716_plate7_E4_rep_1_NA,181872.0,3026.0,35317.0,0.1941860209378024,4480.0,0.024632708718219407,5.25976584265058,3.4808689236871677,D2
GSM4919904_P4_treated_1d_TALL_040716_plate7_E5_rep_1_NA,136268.0,1847.0,17543.0,0.12873895558751872,6792.0,0.04984295652684416,5.134393881842974,3.2664668954402414,D2
GSM4919905_P4_treated_1d_TALL_040716_plate7_E6_rep_1_NA,140938.0,2398.0,20123.0,0.14277909435354552,3663.0,0.02599015169790972,5.149028104289625,3.37984917876283,D2
GSM4919906_P4_treated_1d_TALL_040716_plate7_E7_rep_1_NA,422079.0,2199.0,51018.0,0.12087310669329675,29071.0,0.06887573179428495,5.625393744926268,3.3422252293607904,D2
GSM4919907_P4_treated_1d_TALL_040716_plate7_E8_rep_1_NA,469307.0,1974.0,52909.0,0.11273856984873441,16948.0,0.03611282167110229,5.671457032027754,3.295347148333618,D2
GSM4919908_P4_treated_1d_TALL_040716_plate7_E9_rep_1_NA,158650.0,3206.0,16721.0,0.1053955247399937,4532.0,0.028566025843050742,5.200440076436431,3.505963518018126,D2
GSM4919909_P4_treated_1d_TALL_040716_plate7_F10_rep_1_NA,309016.0,1192.0,25001.0,0.08090519584746421,10661.0,0.03449983172392368,5.489980966582811,3.076276255404218,D2
GSM4919910_P4_treated_1d_TALL_040716_plate7_F11_rep_1_NA,488665.0,2181.0,46422.0,0.09499759548975269,16938.0,0.03466178261180972,5.689011234360268,3.3386556655787003,D2
GSM4919911_P4_treated_1d_TALL_040716_plate7_F12_rep_1_NA,333691.0,3183.0,40268.0,0.1206745162440701,8849.0,0.026518545600570587,5.523344493430199,3.502836638621003,D2
GSM4919912_P4_treated_1d_TALL_040716_plate7_F1_rep_1_NA,518765.0,2138.0,43033.0,0.08295278208822877,11916.0,0.02296993821865392,5.714970667451322,3.330007700872759,D2
GSM4919913_P4_treated_1d_TALL_040716_plate7_F2_rep_1_NA,479617.0,2133.0,37000.0,0.07714488852563609,9990.0,0.020829119901921742,5.6808945682452965,3.3289908554494287,D2
GSM4919914_P4_treated_1d_TALL_040716_plate7_F3_rep_1_NA,285248.0,1969.0,22966.0,0.08051239623064842,3299.0,0.011565374691496523,5.455222608070064,3.2942457161381182,D2
GSM4919915_P4_treated_1d_TALL_040716_plate7_F4_rep_1_NA,313561.0,2496.0,44819.0,0.14293550537216043,7201.0,0.022965228456345018,5.496322040817014,3.397244581010386,D2
GSM4919916_P4_treated_1d_TALL_040716_plate7_F5_rep_1_NA,217541.0,1406.0,16904.0,0.07770489241108573,4814.0,0.022129161859143792,5.337541120581209,3.147985320683805,D2
GSM4919917_P4_treated_1d_TALL_040716_plate7_F6_rep_1_NA,278721.0,2947.0,39565.0,0.14195198783012403,7563.0,0.027134661543263695,5.44516969149958,3.469380135849925,D2
GSM4919918_P4_treated_1d_TALL_040716_plate7_F7_rep_1_NA,288547.0,1936.0,29879.0,0.10354985496296963,6891.0,0.023881724641046344,5.460216563343282,3.286905352972375,D2
GSM4919919_P4_treated_1d_TALL_040716_plate7_F8_rep_1_NA,310844.0,1614.0,54107.0,0.17406480421047213,19739.0,0.06350130612139851,5.4925424889084855,3.2079035303860515,D2
GSM4919920_P4_treated_1d_TALL_040716_plate7_F9_rep_1_NA,307880.0,1845.0,35938.0,0.11672729634922697,19309.0,0.06271599324412108,5.488381477887442,3.265996370495079,D2
GSM4919921_P4_treated_1d_TALL_040716_plate7_G10_rep_1_NA,281719.0,1673.0,37368.0,0.13264281074403927,8674.0,0.030789545611052148,5.449816138135555,3.2234959409623944,D2
GSM4919922_P4_treated_1d_TALL_040716_plate7_G11_rep_1_NA,356834.0,1865.0,18839.0,0.052794856992326965,5099.0,0.014289557609420626,5.552466228296271,3.2706788361447066,D2
GSM4919923_P4_treated_1d_TALL_040716_plate7_G12_rep_1_NA,81773.0,1814.0,10201.0,0.12474777738373302,3473.0,0.042471231335526397,4.912609930973899,3.2586372827240764,D2
GSM4919924_P4_treated_1d_TALL_040716_plate7_G1_rep_1_NA,338977.0,2646.0,42345.0,0.12491997982163981,9054.0,0.026709776769515334,5.530170231796146,3.422589839851482,D2
GSM4919925_P4_treated_1d_TALL_040716_plate7_G2_rep_1_NA,289756.0,2297.0,18855.0,0.06507199160673117,5089.0,0.017563053051533013,5.4620324376983165,3.361160995195026,D2
GSM4919926_P4_treated_1d_TALL_040716_plate7_G3_rep_1_NA,279890.0,1102.0,58770.0,0.2099753474579299,20279.0,0.07245346386080245,5.446987382130324,3.042181594515766,D2
GSM4919927_P4_treated_1d_TALL_040716_plate7_G4_rep_1_NA,11.0,10.0,2.0,0.18181818181818182,0.0,0.0,1.041392685158225,1.0,D1
GSM4919928_P4_treated_1d_TALL_040716_plate7_G5_rep_1_NA,260895.0,2110.0,18611.0,0.07133521148354702,3887.0,0.014898714042047567,5.416465756013914,3.3242824552976926,D2
GSM4919929_P4_treated_1d_TALL_040716_plate7_G6_rep_1_NA,264.0,13.0,2.0,0.007575757575757576,0.0,0.0,2.4216039268698313,1.1139433523068367,D1
GSM4919930_P4_treated_1d_TALL_040716_plate7_G7_rep_1_NA,185611.0,1697.0,26485.0,0.14269089655246725,6714.0,0.03617242512566604,5.268603710556009,3.229681842317676,D2
GSM4919931_P4_treated_1d_TALL_040716_plate7_G8_rep_1_NA,231936.0,2486.0,40924.0,0.17644522626931566,5387.0,0.02322623482339956,5.365368162988663,3.395501124305626,D2
GSM4919932_P4_treated_1d_TALL_040716_plate7_G9_rep_1_NA,535341.0,2743.0,91298.0,0.170541766836465,25177.0,0.04702983705712807,5.728630505837918,3.4382258076045296,D2
GSM4919933_P4_treated_1d_TALL_040716_plate7_H1_rep_1_NA,311199.0,947.0,58266.0,0.1872306787618212,42128.0,0.13537318564648343,5.493038192767588,2.9763499790032735,D2
GSM4919934_P4_treated_1d_TALL_040716_plate7_H2_rep_1_NA,333701.0,1503.0,30222.0,0.09056610558553915,6915.0,0.020722143475746253,5.5233575081046915,3.176958980586908,D2
GSM4919935_P4_treated_1d_TALL_040716_plate7_H3_rep_1_NA,165979.0,2859.0,22075.0,0.13299875285427676,4309.0,0.02596111556281216,5.220053143696394,3.456214155357989,D2
GSM4919936_P4_treated_1d_TALL_040716_plate7_H4_rep_1_NA,112941.0,940.0,37745.0,0.33420104302246306,482.0,0.004267715001638023,5.052851628739617,2.9731278535996988,D2
GSM4919937_P4_treated_1d_TALL_092517_plate2_A10_rep_1_NA,183954.0,2721.0,17078.0,0.09283842699805386,3347.0,0.018194766082825053,5.264709235815095,3.4347285417797577,D2
GSM4919938_P4_treated_1d_TALL_092517_plate2_A11_rep_1_NA,124160.0,2567.0,12915.0,0.10401900773195877,1003.0,0.008078286082474228,5.093981703914113,3.4094258686714434,D2
GSM4919939_P4_treated_1d_TALL_092517_plate2_A12_rep_1_NA,242771.0,2564.0,44629.0,0.18383167676534676,2598.0,0.010701442923578186,5.385196807229496,3.4089180208467798,D2
GSM4919940_P4_treated_1d_TALL_092517_plate2_A1_rep_1_NA,206904.0,2413.0,24173.0,0.11683196071608089,1501.0,0.007254572168735259,5.31576888680462,3.3825573219087857,D2
GSM4919941_P4_treated_1d_TALL_092517_plate2_A2_rep_1_NA,316735.0,3294.0,28724.0,0.09068779894864792,3373.0,0.010649280944638262,5.500696056636832,3.5177235948337353,D2
GSM4919942_P4_treated_1d_TALL_092517_plate2_A3_rep_1_NA,148538.0,772.0,24284.0,0.16348678452651846,1192.0,0.008024882521644293,5.171837572031367,2.887617300335736,D2
GSM4919943_P4_treated_1d_TALL_092517_plate2_A4_rep_1_NA,260674.0,2900.0,29636.0,0.11368989619217873,2944.0,0.011293799918672364,5.4160977161716515,3.462397997898956,D2
GSM4919944_P4_treated_1d_TALL_092517_plate2_A5_rep_1_NA,306213.0,3163.0,16627.0,0.05429880508012397,2354.0,0.007687459382847887,5.486023624338789,3.500099191915723,D2
GSM4919945_P4_treated_1d_TALL_092517_plate2_A6_rep_1_NA,120298.0,1282.0,25436.0,0.21144158672629637,414.0,0.0034414537232539196,5.080258407088938,3.1078880251827985,D2
GSM4919946_P4_treated_1d_TALL_092517_plate2_A7_rep_1_NA,146747.0,2650.0,12666.0,0.08631181557374257,1014.0,0.006909851649437467,5.166569231577142,3.423245873936808,D2
GSM4919947_P4_treated_1d_TALL_092517_plate2_A8_rep_1_NA,226994.0,2156.0,15074.0,0.06640704159581311,1038.0,0.0045728080918438375,5.356014377892111,3.3336487565147013,D2
GSM4919948_P4_treated_1d_TALL_092517_plate2_A9_rep_1_NA,139185.0,3847.0,17755.0,0.12756403348061932,1060.0,0.007615763192872795,5.143592433778522,3.5851221863068155,D2
GSM4919949_P4_treated_1d_TALL_092517_plate2_B10_rep_1_NA,150146.0,2381.0,13461.0,0.08965273800167836,1206.0,0.008032182009510743,5.176513766764322,3.37675939540488,D2
GSM4919950_P4_treated_1d_TALL_092517_plate2_B11_rep_1_NA,170775.0,3406.0,37893.0,0.22188844971453667,942.0,0.005516029863855951,5.232424294006843,3.532244643626582,D2
GSM4919951_P4_treated_1d_TALL_092517_plate2_B12_rep_1_NA,326049.0,3263.0,29541.0,0.0906029461829357,3034.0,0.009305349809384479,5.513282872554066,3.513617073787875,D2
GSM4919952_P4_treated_1d_TALL_092517_plate2_B1_rep_1_NA,218160.0,2009.0,19351.0,0.0887009534286762,2092.0,0.00958929226255959,5.338775124933574,3.3029799367482493,D2
GSM4919953_P4_treated_1d_TALL_092517_plate2_B2_rep_1_NA,137344.0,3371.0,19076.0,0.1388921248835042,1350.0,0.009829333643988816,5.137809691613819,3.527758752520972,D2
GSM4919954_P4_treated_1d_TALL_092517_plate2_B3_rep_1_NA,182934.0,2654.0,33896.0,0.18529086993123203,2356.0,0.012878961811363662,5.262294430681987,3.4239009185284166,D2
GSM4919955_P4_treated_1d_TALL_092517_plate2_B4_rep_1_NA,73161.0,2037.0,6185.0,0.08453957709708725,717.0,0.009800303440357568,4.864279632992376,3.3089910290001643,D2
GSM4919956_P4_treated_1d_TALL_092517_plate2_B5_rep_1_NA,191385.0,908.0,28249.0,0.14760299919011416,3127.0,0.016338793531363482,5.281907896489367,2.958085848521085,D2
GSM4919957_P4_treated_1d_TALL_092517_plate2_B6_rep_1_NA,158830.0,2082.0,35426.0,0.22304350563495562,3256.0,0.020499905559403134,5.2009325358991925,3.3184807251745174,D2
GSM4919958_P4_treated_1d_TALL_092517_plate2_B7_rep_1_NA,100575.0,2592.0,10467.0,0.10407158836689039,2057.0,0.020452398707432266,5.002490041243299,3.413634997198556,D2
GSM4919959_P4_treated_1d_TALL_092517_plate2_B8_rep_1_NA,169781.0,2201.0,24235.0,0.14274270972605888,1332.0,0.007845400839905526,5.229889087222114,3.342620042553348,D2
GSM4919960_P4_treated_1d_TALL_092517_plate2_B9_rep_1_NA,132218.0,2595.0,18055.0,0.1365547807408976,1131.0,0.008554054667291897,5.1212905835046225,3.414137362184477,D2
GSM4919961_P4_treated_1d_TALL_092517_plate2_C10_rep_1_NA,158570.0,1565.0,22859.0,0.14415715456896008,4066.0,0.025641672447499528,5.200221026191876,3.194514341882467,D2
GSM4919962_P4_treated_1d_TALL_092517_plate2_C11_rep_1_NA,283950.0,2882.0,31495.0,0.11091741503785878,2477.0,0.008723366789927803,5.453241873019478,3.4596939764779706,D2
GSM4919963_P4_treated_1d_TALL_092517_plate2_C12_rep_1_NA,342326.0,3319.0,44781.0,0.13081390253734745,6452.0,0.018847531300573137,5.534439885488191,3.521007252408604,D2
GSM4919964_P4_treated_1d_TALL_092517_plate2_C1_rep_1_NA,233737.0,1662.0,24843.0,0.10628612500374353,3359.0,0.014370852710525078,5.36872746559689,3.220631019448092,D2
GSM4919965_P4_treated_1d_TALL_092517_plate2_C2_rep_1_NA,317920.0,3482.0,47103.0,0.14815991444388527,6123.0,0.019259562154001007,5.50231784976574,3.5418287667813124,D2
GSM4919966_P4_treated_1d_TALL_092517_plate2_C3_rep_1_NA,184983.0,1729.0,14150.0,0.07649351562035431,2630.0,0.014217522691274333,5.267131818427703,3.2377949932739227,D2
GSM4919967_P4_treated_1d_TALL_092517_plate2_C4_rep_1_NA,282258.0,3750.0,37530.0,0.13296345896307635,3116.0,0.011039545380467515,5.4506462599207195,3.574031267727719,D2
GSM4919968_P4_treated_1d_TALL_092517_plate2_C5_rep_1_NA,100270.0,3523.0,8945.0,0.0892091353345966,1170.0,0.011668495063329011,5.0011710149414,3.5469126431812423,D2
GSM4919969_P4_treated_1d_TALL_092517_plate2_C6_rep_1_NA,1586.0,621.0,175.0,0.11034047919293821,40.0,0.025220680958385876,3.200303182981585,2.79309160017658,D1
GSM4919970_P4_treated_1d_TALL_092517_plate2_C7_rep_1_NA,114474.0,2481.0,14261.0,0.124578506909866,1090.0,0.00952181281338994,5.058706858389918,3.394626764272209,D2
GSM4919971_P4_treated_1d_TALL_092517_plate2_C8_rep_1_NA,240109.0,2247.0,15402.0,0.06414586708536539,3369.0,0.014031127529580316,5.380408439011973,3.351603072419129,D2
GSM4919972_P4_treated_1d_TALL_092517_plate2_C9_rep_1_NA,248620.0,2086.0,26372.0,0.10607352586276245,2240.0,0.009009733730190652,5.3955360621184365,3.319314304090512,D2
GSM4919973_P4_treated_1d_TALL_092517_plate2_D10_rep_1_NA,205029.0,2933.0,32263.0,0.15735822737271313,2636.0,0.012856717830160612,5.311815293491002,3.467312062980552,D2
GSM4919974_P4_treated_1d_TALL_092517_plate2_D11_rep_1_NA,220783.0,2951.0,32265.0,0.14613896903294185,2627.0,0.011898561030514124,5.343965630241827,3.4699692094999595,D2
GSM4919975_P4_treated_1d_TALL_092517_plate2_D12_rep_1_NA,183277.0,3082.0,18735.0,0.10222231922172449,2376.0,0.012963983478559775,5.263107967418198,3.4888326343824003,D2
GSM4919976_P4_treated_1d_TALL_092517_plate2_D1_rep_1_NA,165948.0,2701.0,26222.0,0.15801335358063973,4498.0,0.027104876226287752,5.219972022672927,3.431524584187451,D2
GSM4919977_P4_treated_1d_TALL_092517_plate2_D2_rep_1_NA,223560.0,2617.0,38469.0,0.1720746108427268,2554.0,0.011424226158525676,5.349394100943868,3.417803722639881,D2
GSM4919978_P4_treated_1d_TALL_092517_plate2_D3_rep_1_NA,141406.0,1526.0,20873.0,0.14761042671456656,2570.0,0.01817461776728003,5.150467837407189,3.1835545336188615,D2
GSM4919979_P4_treated_1d_TALL_092517_plate2_D4_rep_1_NA,216668.0,2792.0,40831.0,0.18844960954086437,1619.0,0.007472261709158713,5.335794774496397,3.4459154139511234,D2
GSM4919980_P4_treated_1d_TALL_092517_plate2_D5_rep_1_NA,146636.0,3186.0,30966.0,0.21117597315802394,1800.0,0.012275293925093429,5.166240605243705,3.503245771465113,D2
GSM4919981_P4_treated_1d_TALL_092517_plate2_D6_rep_1_NA,303066.0,4024.0,64536.0,0.21294371523034586,3182.0,0.010499363175017982,5.4815372169989995,3.604657972047871,D2
GSM4919982_P4_treated_1d_TALL_092517_plate2_D7_rep_1_NA,214321.0,2703.0,23138.0,0.10795955599311313,3131.0,0.014608927729900476,5.331064726978786,3.4318460456987254,D2
GSM4919983_P4_treated_1d_TALL_092517_plate2_D8_rep_1_NA,71604.0,1285.0,16526.0,0.2307971621697112,499.0,0.006968884419864812,4.854937283891723,3.1089031276673134,D2
GSM4919984_P4_treated_1d_TALL_092517_plate2_D9_rep_1_NA,194085.0,2508.0,23815.0,0.12270396991009094,1744.0,0.008985753664631476,5.287991971921295,3.399327532158679,D2
GSM4919985_P4_treated_1d_TALL_092517_plate2_E10_rep_1_NA,245782.0,2163.0,22827.0,0.09287498677689986,4445.0,0.01808513235306084,5.390550073884366,3.3350565194390915,D2
GSM4919986_P4_treated_1d_TALL_092517_plate2_E11_rep_1_NA,273320.0,3773.0,45108.0,0.16503731889360457,2972.0,0.010873701156153959,5.436671412050649,3.5766868052009957,D2
GSM4919987_P4_treated_1d_TALL_092517_plate2_E12_rep_1_NA,269495.0,2926.0,48975.0,0.18172878903133638,5336.0,0.01979999628935602,5.430550712036474,3.466274321789292,D2
GSM4919988_P4_treated_1d_TALL_092517_plate2_E1_rep_1_NA,15287.0,101.0,619.0,0.04049192124026951,8.0,0.0005233204683718192,4.184322265577157,2.0043213737826426,D1
GSM4919989_P4_treated_1d_TALL_092517_plate2_E2_rep_1_NA,205078.0,2245.0,43798.0,0.21356752065067924,5696.0,0.027774797881781565,5.311919073381199,3.351216345339342,D2
GSM4919990_P4_treated_1d_TALL_092517_plate2_E3_rep_1_NA,239398.0,2323.0,88629.0,0.37021612544799876,997.0,0.004164612904034286,5.379120517864076,3.3660492098002353,D2
GSM4919991_P4_treated_1d_TALL_092517_plate2_E4_rep_1_NA,248391.0,2836.0,38432.0,0.15472380239219619,3783.0,0.015230020411367562,5.3951358559121605,3.452706226511029,D2
GSM4919992_P4_treated_1d_TALL_092517_plate2_E5_rep_1_NA,314291.0,3556.0,32702.0,0.10405006824885218,2823.0,0.008982121664317463,5.497331944790089,3.5509617522981762,D2
GSM4919993_P4_treated_1d_TALL_092517_plate2_E6_rep_1_NA,169208.0,2602.0,23169.0,0.13692615006382677,2968.0,0.017540541818353742,5.228420892235639,3.4153072922255676,D2
GSM4919994_P4_treated_1d_TALL_092517_plate2_E7_rep_1_NA,161859.0,1558.0,48488.0,0.2995693782860391,2224.0,0.01374035425895378,5.209136852899339,3.1925674533365456,D2
GSM4919995_P4_treated_1d_TALL_092517_plate2_E8_rep_1_NA,201581.0,2846.0,25230.0,0.12516060541420074,2232.0,0.011072472107986368,5.304449595313068,3.4542348957482654,D2
GSM4919996_P4_treated_1d_TALL_092517_plate2_E9_rep_1_NA,375781.0,4032.0,53974.0,0.1436315300667144,3916.0,0.01042096327382172,5.5749348177981455,3.6055205234374688,D2
GSM4919997_P4_treated_1d_TALL_092517_plate2_F10_rep_1_NA,240894.0,2599.0,34167.0,0.14183416772522353,6535.0,0.027128114440376265,5.381825983064585,3.4148062795010126,D2
GSM4919998_P4_treated_1d_TALL_092517_plate2_F11_rep_1_NA,182876.0,3951.0,40387.0,0.22084363175047572,1920.0,0.010498917299153525,5.262156713942907,3.596707029681446,D2
GSM4919999_P4_treated_1d_TALL_092517_plate2_F12_rep_1_NA,171193.0,2138.0,15904.0,0.09290099478366522,2758.0,0.01611047180667434,5.23348600261026,3.330007700872759,D2
GSM4920000_P4_treated_1d_TALL_092517_plate2_F1_rep_1_NA,186749.0,1781.0,31930.0,0.1709781578482348,1812.0,0.009702863201409378,5.2712582849418155,3.2506639194632436,D2
GSM4920001_P4_treated_1d_TALL_092517_plate2_F2_rep_1_NA,169839.0,3260.0,13692.0,0.08061752600992705,3475.0,0.020460553818616455,5.230037424070328,3.513217600067939,D2
GSM4920002_P4_treated_1d_TALL_092517_plate2_F3_rep_1_NA,186992.0,2300.0,30397.0,0.1625577564815607,1956.0,0.010460340549328314,5.271823026695991,3.361727836017593,D2
GSM4920003_P4_treated_1d_TALL_092517_plate2_F4_rep_1_NA,102261.0,2005.0,20450.0,0.1999784864219986,1008.0,0.009857130284272597,5.009710035333198,3.302114376956201,D2
GSM4920004_P4_treated_1d_TALL_092517_plate2_F5_rep_1_NA,2376.0,881.0,192.0,0.08080808080808081,46.0,0.01936026936026936,3.375846436309156,2.944975908412048,D1
GSM4920005_P4_treated_1d_TALL_092517_plate2_F6_rep_1_NA,129595.0,2293.0,16076.0,0.12404799567884564,2084.0,0.016080867317411936,5.112588246023011,3.3604040547299387,D2
