gene_id,mean_d1,mean_d2,delta_mean_d1_minus_d2,detected_frac_d1,detected_frac_d2,delta_detected_frac_d1_minus_d2,u_statistic,p_value,q_value_bh,abs_delta_mean
ENSG00000129315,0.10339256865912763,57.06554621848756,-56.96215364982844,0.010500807754442652,0.32821128451380477,-0.3177104767593621,1753246.0,1.529135896355725e-110,7.254413799047369e-110,56.96215364982844
ENSG00000165669,0.8764135702746366,52.154141656662844,-51.27772808638821,0.018578352180937004,0.341416566626649,-0.322838214445712,1739581.5,1.573049770767747e-110,7.460008142250128e-110,51.27772808638821
ENSG00000165609,1.1292407108239098,74.94741896758715,-73.81817825676325,0.008885298869143781,0.3265306122448973,-0.3176453133757535,1755275.5,1.6050748388807787e-110,7.609091028193801e-110,73.81817825676325
ENSG00000173801,0.0444264943457189,115.71452581032409,-115.67009931597838,0.004846526655896607,0.3200480192076829,-0.31520149255178626,1762386.5,1.6654586599095737e-110,7.89245407481167e-110,115.67009931597838
ENSG00000110852,0.4701130856219708,34.97839135654259,-34.50827827092062,0.018578352180937004,0.34117647058823364,-0.32259811840729663,1739926.0,1.709390989596431e-110,8.097675864572829e-110,34.50827827092062
ENSG00000188529,0.024232633279483037,9.0112845138055,-8.987051880526016,0.008077544426494346,0.3250900360144052,-0.3170124915879109,1757068.0,1.837321098476677e-110,8.70051321202422e-110,8.987051880526016
ENSG00000140400,0.8990306946688206,52.29579831932782,-51.396767624659,0.029079159935379663,0.35534213685473925,-0.32626297691935957,1725736.0,1.9451017988742613e-110,9.20752767283959e-110,51.396767624659
ENSG00000143970,0.3578352180936995,32.564945978391364,-32.20711076029767,0.01777059773828757,0.33973589435774154,-0.32196529661945394,1741649.5,2.0062692665274248e-110,9.493598583425087e-110,32.20711076029767
ENSG00000070882,2.0492730210016155,47.4129651860745,-45.363692165072884,0.021809369951534745,0.3447779111644639,-0.3229685412129291,1736331.5,2.0324046053120155e-110,9.613749895478469e-110,45.363692165072884
ENSG00000163166,0.34975767366720517,89.93541416566644,-89.58565649199925,0.015347334410339263,0.33493397358943455,-0.3195866391790953,1746584.0,2.1909981447161418e-110,1.0360142343273583e-109,89.58565649199925
ENSG00000128928,0.130048465266559,96.22905162064859,-96.09900315538204,0.008077544426494346,0.3243697478991592,-0.31629220347266485,1758043.5,2.288499742755146e-110,1.0817220985963698e-109,96.09900315538204
ENSG00000141522,0.01050080775444265,7.343817527010761,-7.3333167192563184,0.004846526655896607,0.3205282112845136,-0.31568168462861695,1762686.0,2.3228194487211687e-110,1.0975428056973917e-109,7.3333167192563184
ENSG00000180357,0.3441033925686592,41.344297719087734,-41.00019432651907,0.0161550888529887,0.3370948379351727,-0.320939749082184,1744618.0,2.3463550037569052e-110,1.1082582497642722e-109,41.00019432651907
ENSG00000167635,0.14458804523424879,87.14693877551025,-87.002350730276,0.010500807754442652,0.3279711884753894,-0.31747038072094674,1754264.5,2.483954707360307e-110,1.172822312138007e-109,87.002350730276
ENSG00000092330,0.18739903069466884,99.90132052821139,-99.71392149751672,0.002423263327948304,0.316686674669868,-0.3142634113419197,1766941.0,2.622910045823639e-110,1.2379790548640938e-109,99.71392149751672
ENSG00000095059,0.01534733441033926,74.86626650660277,-74.85091917219243,0.004846526655896607,0.31932773109243684,-0.3144812044365402,1763911.5,2.8129568276611176e-110,1.3271939059461346e-109,74.85091917219243
ENSG00000071462,0.25444264943457184,69.12605042016838,-68.87160777073382,0.0072697899838449105,0.3238895558223285,-0.31661976583848356,1759193.0,3.084819581082826e-110,1.4549315126399036e-109,68.87160777073382
ENSG00000087266,1.5339256865912767,52.48331332533023,-50.949387638738955,0.04684975767366717,0.38247298919567374,-0.33562323152200657,1701579.5,3.2980385049245564e-110,1.5549270922707057e-109,50.949387638738955
ENSG00000248626,0.0016155088852988692,0.9426170468187166,-0.9410015379334178,0.0016155088852988692,0.31452581032412985,-0.312910301438831,1770649.0,3.6813733573756333e-110,1.735025087431266e-109,0.9410015379334178
ENSG00000149532,0.06058158319870759,17.991356542617094,-17.930774959418386,0.008077544426494346,0.32412965186074383,-0.3160521074342495,1759087.0,3.73427384933868e-110,1.7593153829749824e-109,17.930774959418386
ENSG00000173933,0.16155088852988694,28.20744297719083,-28.045892088660942,0.012116316639741522,0.33013205282112756,-0.31801573618138607,1752613.0,3.794546251450318e-110,1.7870598107686758e-109,28.045892088660942
ENSG00000111361,0.2512116316639742,110.15822328931573,-109.90701165765175,0.008077544426494346,0.32412965186074383,-0.3160521074342495,1759116.5,3.850525840335603e-110,1.8127630395139163e-109,109.90701165765175
ENSG00000100897,0.3368336025848141,79.21416566626674,-78.87733206368192,0.012116316639741522,0.33013205282112756,-0.31801573618138607,1752969.5,4.7547953067977437e-110,2.23766277311534e-109,78.87733206368192
ENSG00000100883,0.37318255250403864,68.60360144057653,-68.23041888807249,0.03311793214862683,0.35822328931572345,-0.3251053571670966,1724014.5,4.9396459944870577e-110,2.323809435265972e-109,68.23041888807249
ENSG00000005889,0.7617124394184168,51.212725090036194,-50.45101265061778,0.016962843295638134,0.3385354141656648,-0.32157257087002666,1744734.0,6.026069382424009e-110,2.8338753504026737e-109,50.45101265061778
ENSG00000144579,0.6017770597738288,31.385834333733474,-30.784057273959647,0.01938610662358644,0.341416566626649,-0.32203046000306257,1741688.0,6.228709629235237e-110,2.9281052942381586e-109,30.784057273959647
ENSG00000230659,0.025040387722132476,1.2208883553421341,-1.1958479676200016,0.009693053311793216,0.3274909963985587,-0.3177979430867655,1757635.5,7.162728506836617e-110,3.365961472503622e-109,1.1958479676200016
ENSG00000121067,0.550080775444265,86.66674669867966,-86.11666592323539,0.012116316639741522,0.3294117647058815,-0.31729544806614,1754410.0,7.680344845646919e-110,3.6078915463575114e-109,86.11666592323539
ENSG00000230204,0.013731825525040391,1.221128451380546,-1.2073966258555056,0.008885298869143781,0.3253301320528206,-0.3164448331836768,1759762.0,7.887055182579299e-110,3.7036487690578585e-109,1.2073966258555056
ENSG00000250982,0.0008077544426494346,1.3651860744297755,-1.364378319987126,0.0008077544426494346,0.31260504201680706,-0.31179728757415764,1773878.5,8.771125003358748e-110,4.117299252393938e-109,1.364378319987126
ENSG00000099800,0.31825525040387725,45.820168067227016,-45.501912816823136,0.008077544426494346,0.3238895558223285,-0.31581201139583415,1760822.5,9.503908863947793e-110,4.459659195671653e-109,45.501912816823136
ENSG00000232150,0.004038772213247173,2.485954381752706,-2.481915609539459,0.0008077544426494346,0.31308523409363775,-0.31227747965098834,1773118.5,1.0031986271663076e-109,4.705748043147076e-109,2.481915609539459
ENSG00000164808,0.4071082390953151,44.966626650660416,-44.5595184115651,0.025848142164781922,0.3488595438175248,-0.3230114016527429,1734619.5,1.0043200519616948e-109,4.7092989954647975e-109,44.5595184115651
ENSG00000213079,1.012924071082391,23.186074429771928,-22.173150358689536,0.015347334410339263,0.336614645858342,-0.32126731144800275,1747686.0,1.0139403460173519e-109,4.752684472826348e-109,22.173150358689536
ENSG00000113810,0.6736672051696284,72.34957983193291,-71.67591262676329,0.014539579967689828,0.3327731092436964,-0.31823352927600657,1751288.0,1.0390138659699834e-109,4.868446769372768e-109,71.67591262676329
ENSG00000213707,0.0032310177705977385,2.064825930372164,-2.0615949126015662,0.002423263327948304,0.31500600240096055,-0.31258273907301226,1771284.5,1.076191333034203e-109,5.040819353679233e-109,2.0615949126015662
ENSG00000157538,0.059773828756058155,78.02593037214892,-77.96615654339286,0.005654281098546042,0.3195678271308522,-0.31391354603230615,1765670.5,1.0826272347723316e-109,5.069127447450305e-109,77.96615654339286
ENSG00000127124,0.28432956381260094,55.074669867947385,-54.79034030413479,0.012116316639741522,0.3294117647058815,-0.31729544806614,1755002.5,1.093807072218257e-109,5.119619266308053e-109,54.79034030413479
ENSG00000188042,2.296445880452342,85.32148859543841,-83.02504271498607,0.012116316639741522,0.3294117647058815,-0.31729544806614,1754996.5,1.0975755938318816e-109,5.135398044565317e-109,83.02504271498607
ENSG00000115966,0.26978998384491115,39.23601440576233,-38.966224421917424,0.012924071082390957,0.33061224489795826,-0.3176881738155673,1753744.5,1.1114390508282542e-109,5.19838105459773e-109,38.966224421917424
ENSG00000182872,0.7100161550888531,62.359423769508055,-61.649407614419204,0.012924071082390957,0.33013205282112756,-0.3172079817387366,1754495.0,1.3523160148909828e-109,6.322713408262e-109,61.649407614419204
ENSG00000100461,0.6777059773828756,80.65546218487404,-79.97775620749117,0.020193861066235875,0.3409363745498183,-0.3207425134835824,1743249.5,1.388586779287735e-109,6.489948263557107e-109,79.97775620749117
ENSG00000092964,0.1462035541195477,127.63361344537817,-127.48740989125862,0.012116316639741522,0.3279711884753894,-0.3158548718356479,1756713.5,1.4205920472901002e-109,6.637133415448288e-109,127.48740989125862
ENSG00000179115,0.10823909531502424,133.30900360144068,-133.20076450612567,0.005654281098546042,0.31932773109243684,-0.3136734499938908,1766386.5,1.4657631204200246e-109,6.845701772745925e-109,133.20076450612567
ENSG00000071564,0.10743134087237478,39.833853541416694,-39.72642220054432,0.012116316639741522,0.32869147659063547,-0.31657515995089397,1756359.5,1.673464300298257e-109,7.812925994492187e-109,39.72642220054432
ENSG00000129292,2.2915993537964456,47.26578631452592,-44.974186960729476,0.025848142164781922,0.351740696278509,-0.3258925541137271,1733153.5,1.7119787018051284e-109,7.989852207810644e-109,44.974186960729476
ENSG00000115541,0.09531502423263327,13.535174069627903,-13.43985904539527,0.008885298869143781,0.3246098439375745,-0.31572454506843073,1761063.5,1.8456955638426073e-109,8.61080280560939e-109,13.43985904539527
ENSG00000165264,0.32067851373182554,33.732773109243695,-33.41209459551187,0.008885298869143781,0.3250900360144052,-0.3162047371452614,1760675.5,1.9148689987824794e-109,8.930296669529405e-109,33.41209459551187
ENSG00000134748,0.29644588045234244,81.8489795918369,-81.55253371138456,0.009693053311793216,0.3248499399759899,-0.31515688666419667,1760753.5,2.014023945346521e-109,9.38933313337413e-109,81.55253371138456
ENSG00000163788,0.23909531502423265,51.37695078031237,-51.13785546528814,0.010500807754442652,0.32677070828331267,-0.31626990052887,1759186.5,2.5295457314810914e-109,1.1788431117176396e-108,51.13785546528814
ENSG00000004468,0.2051696284329564,148.66386554621891,-148.45869591778595,0.009693053311793216,0.3243697478991592,-0.31467669458736597,1761672.0,2.702581252303432e-109,1.2590287499465483e-108,148.45869591778595
ENSG00000111860,0.778675282714055,53.91476590636266,-53.136090623648606,0.013731825525040393,0.3327731092436964,-0.31904128371865603,1753340.0,3.1233740552499216e-109,1.454535600576387e-108,53.136090623648606
ENSG00000226777,0.07835218093699514,113.97599039615861,-113.89763821522162,0.005654281098546042,0.31836734693877544,-0.3127130658402294,1768533.0,3.1541449680869213e-109,1.4683362904390233e-108,113.89763821522162
ENSG00000088833,0.60016155088853,79.0352941176473,-78.43513256675877,0.015347334410339263,0.33349339735894246,-0.3181460629486032,1752306.5,3.174934743763772e-109,1.4774822359978115e-108,78.43513256675877
ENSG00000197582,0.07996768982229402,4.216326530612239,-4.136358840789945,0.008077544426494346,0.32412965186074383,-0.3160521074342495,1762734.5,3.2835194119775947e-109,1.5274629719577559e-108,4.136358840789945
ENSG00000139684,0.42891760904684983,106.67106842737108,-106.24215081832423,0.014539579967689828,0.33061224489795826,-0.3160726649302684,1755285.5,3.645795648164393e-109,1.695380250494007e-108,106.24215081832423
ENSG00000148516,0.26898222940226174,64.83577430972412,-64.56679208032186,0.01938610662358644,0.3380552220888341,-0.3186691154652477,1747575.0,3.7117597303076465e-109,1.72543420844481e-108,64.56679208032186
ENSG00000213979,0.010500807754442652,0.9102040816326442,-0.8997032738782016,0.006462035541195476,0.3200480192076829,-0.31358598366648743,1768150.5,3.8165368093521205e-109,1.7735025238136446e-108,0.8997032738782016
ENSG00000178691,0.036348949919224556,31.611044417767054,-31.574695467847828,0.012924071082390957,0.3279711884753894,-0.31504711739299845,1758244.0,4.018389313351614e-109,1.8666299459540948e-108,31.574695467847828
ENSG00000149091,1.2520193861066242,23.055942376950775,-21.80392299084415,0.0323101777059774,0.3594237695078002,-0.3271135918018228,1726915.0,4.1246783142327907e-109,1.9153150504789924e-108,21.80392299084415
ENSG00000134758,0.8117932148626816,41.89219687875151,-41.08040366388883,0.010500807754442652,0.3265306122448973,-0.31602980449045465,1760241.5,4.20990215723825e-109,1.9541869819680283e-108,41.08040366388883
ENSG00000143337,0.3667205169628433,78.49507803121274,-78.1283575142499,0.018578352180937004,0.33829531812724944,-0.31971696594631244,1747797.5,4.231877375506882e-109,1.9636822737405902e-108,78.1283575142499
ENSG00000217027,0.01534733441033926,0.9334933973589308,-0.9181460629485915,0.011308562197092087,0.327010804321728,-0.31570224212463593,1761205.5,4.950455215467595e-109,2.296293350663594e-108,0.9181460629485915
ENSG00000116977,0.7407108239095316,48.223529411764936,-47.482818587855405,0.012924071082390957,0.3303721488595429,-0.31744807777715195,1756577.5,5.38232622078019e-109,2.4957230624737134e-108,47.482818587855405
ENSG00000226243,0.02019386106623587,1.715486194477812,-1.6952923334115761,0.011308562197092087,0.3265306122448973,-0.31522205004780524,1761127.0,5.473616125494183e-109,2.5371427973372074e-108,1.6952923334115761
ENSG00000119772,0.1583198707592892,49.279951980792454,-49.12163211003317,0.006462035541195476,0.3200480192076829,-0.31358598366648743,1767876.0,6.196376474637962e-109,2.871128475501842e-108,49.12163211003317
ENSG00000164062,0.07996768982229402,109.19879951980789,-109.1188318299856,0.0072697899838449105,0.3200480192076829,-0.31277822922383797,1767649.5,6.202217814366946e-109,2.8728050471349123e-108,109.1188318299856
ENSG00000147905,0.2689822294022617,49.384873949579934,-49.11589172017767,0.0161550888529887,0.3327731092436964,-0.3166180203907077,1754001.0,6.771661775883906e-109,3.1354419609368584e-108,49.11589172017767
ENSG00000115286,0.327140549273021,23.15822328931572,-22.8310827400427,0.008885298869143781,0.3243697478991592,-0.3154844490300154,1763520.5,7.187140098986473e-109,3.32662648636111e-108,22.8310827400427
ENSG00000256642,0.028271405492730224,0.6626650660264034,-0.6343936605336732,0.016962843295638134,0.3356542617046806,-0.31869141840904247,1753641.0,7.523187759406645e-109,3.480922141597282e-108,0.6343936605336732
ENSG00000164733,1.2342487883683362,152.79519807923205,-151.5609492908637,0.03473344103392569,0.3575030012004774,-0.32276956016655173,1728922.5,7.685758050386044e-109,3.554869408916924e-108,151.5609492908637
ENSG00000115806,2.1704361873990305,65.49243697479001,-63.32200078739098,0.008885298869143781,0.3229291716686671,-0.3140438727995233,1765055.5,8.287994308133808e-109,3.832048316422655e-108,63.32200078739098
ENSG00000164308,0.8029079159935381,60.169267707083,-59.366359791089465,0.016962843295638134,0.3351740696278499,-0.31821122633221177,1752067.0,8.446305886414145e-109,3.903555583997225e-108,59.366359791089465
ENSG00000163848,0.8844911147011312,59.447539015606424,-58.56304790090529,0.010500807754442652,0.32677070828331267,-0.31626990052887,1761183.5,8.44869222969917e-109,3.903555583997225e-108,58.56304790090529
ENSG00000268222,0.0016155088852988692,0.6643457382953097,-0.6627302294100109,0.0016155088852988692,0.3109243697478996,-0.30930886086260073,1780110.0,9.060129362757308e-109,4.18456224999688e-108,0.6627302294100109
ENSG00000133321,0.6235864297253635,58.30780312124869,-57.684216691523325,0.006462035541195476,0.3200480192076829,-0.31358598366648743,1768517.0,9.202808069254117e-109,4.248942074990031e-108,57.684216691523325
ENSG00000171456,0.16801292407108243,47.86554621848748,-47.697533294416395,0.013731825525040393,0.3294117647058815,-0.31567993918084114,1758146.0,9.389300902014307e-109,4.333497698454674e-108,47.697533294416395
ENSG00000069345,0.0678513731825525,59.94837935174088,-59.880527978558334,0.006462035541195476,0.31836734693877544,-0.31190531139758,1770164.0,9.75360679433685e-109,4.500030724855948e-108,59.880527978558334
ENSG00000074842,0.6058158319870759,61.819207683073394,-61.21339185108632,0.0072697899838449105,0.32028811524609824,-0.3130183252622533,1768643.5,1.2975824953161417e-108,5.9845319725091e-108,61.21339185108632
ENSG00000160075,0.697092084006462,55.33997599039637,-54.642883906389905,0.008885298869143781,0.3219687875150057,-0.3130834886458619,1766855.5,1.4510177253789713e-108,6.689797383186745e-108,54.642883906389905
ENSG00000120802,0.05008077544426495,66.75006002400984,-66.69997924856557,0.008077544426494346,0.3200480192076829,-0.31197047478118856,1768847.5,1.4663450259678628e-108,6.758051630022357e-108,66.69997924856557
ENSG00000140391,1.7633279483037159,115.30492196878764,-113.54159402048393,0.012116316639741522,0.3265306122448973,-0.3144142956051558,1761903.5,1.4891928463588722e-108,6.86090522406264e-108,113.54159402048393
ENSG00000249485,0.09450726978998386,5.430252100840309,-5.335744831050325,0.002423263327948304,0.3133253301320531,-0.3109020668041048,1776745.5,1.49999393965023e-108,6.908204448360628e-108,5.335744831050325
ENSG00000130520,0.17528271405492732,76.6645858343339,-76.48930312027898,0.009693053311793216,0.32220888355342103,-0.3125158302416278,1766719.0,1.7470431533017702e-108,8.043120295731663e-108,76.48930312027898
ENSG00000125877,0.43941841680129246,55.9236494597841,-55.484231042982806,0.006462035541195476,0.31836734693877544,-0.31190531139758,1771134.5,1.7605981935464888e-108,8.102639050997605e-108,55.484231042982806
ENSG00000005700,1.9660743134087242,79.13109243697492,-77.1650181235662,0.01777059773828757,0.33637454981992665,-0.31860395208163905,1752217.5,1.9384111978048113e-108,8.917795624503943e-108,77.1650181235662
ENSG00000169230,0.025848142164781908,16.935414165666266,-16.909566023501483,0.004038772213247173,0.31452581032412985,-0.3104870381108827,1775622.5,2.034378216536862e-108,9.355967862030559e-108,16.909566023501483
ENSG00000117500,0.23182552504038773,53.11620648259324,-52.88438095755286,0.010500807754442652,0.3243697478991592,-0.3138689401447165,1764804.5,2.038339695775507e-108,9.370851614552429e-108,52.88438095755286
ENSG00000115816,0.5193861066235864,44.16326530612248,-43.6438791994989,0.012924071082390957,0.3279711884753894,-0.31504711739299845,1761009.0,2.1311886948742525e-108,9.794221729679931e-108,43.6438791994989
ENSG00000257576,0.26413570274636516,5.82521008403358,-5.561074381287215,0.004846526655896607,0.31788715486194474,-0.3130406282060481,1772462.5,2.2087527043925576e-108,1.0147071169166379e-107,5.561074381287215
ENSG00000005206,0.1631663974151858,66.32581032412982,-66.16264392671464,0.0161550888529887,0.33109243697478896,-0.31493734812180024,1757625.0,2.4457167102620675e-108,1.1231697600112544e-107,66.16264392671464
ENSG00000108679,0.21163166397415187,283.8122448979598,-283.6006132339856,0.016962843295638134,0.33013205282112756,-0.31316920952548943,1758288.0,2.4987408712870436e-108,1.1471129051382759e-107,283.6006132339856
ENSG00000100815,2.914378029079159,83.46890756302545,-80.5545295339463,0.02261712439418418,0.3433373349339718,-0.3207202105397876,1745665.0,2.7728199810271778e-108,1.2724841127419821e-107,80.5545295339463
ENSG00000198521,0.2374798061389338,55.26602641056454,-55.02854660442561,0.012924071082390957,0.327010804321728,-0.31408673323933706,1762457.5,3.0117689261299613e-108,1.3816503312878058e-107,55.02854660442561
ENSG00000172575,0.22294022617124393,47.85522208883556,-47.632281862664314,0.009693053311793216,0.3224489795918364,-0.3127559262800432,1767452.5,3.096918823785088e-108,1.4202087281680162e-107,47.632281862664314
ENSG00000065135,0.04281098546042004,110.29435774309727,-110.25154675763685,0.0016155088852988692,0.31068427370948426,-0.3090687648241854,1780662.5,3.204209836671494e-108,1.468889809127553e-107,110.25154675763685
ENSG00000232587,0.43214862681744737,27.557503001200395,-27.125354374382947,0.012924071082390957,0.3294117647058815,-0.31648769362349055,1761301.5,3.279319887718075e-108,1.502789039325556e-107,27.125354374382947
ENSG00000233057,0.002423263327948304,0.7980792316926671,-0.7956559683647189,0.002423263327948304,0.3109243697478996,-0.3085011064199513,1781870.0,3.3244163846816536e-108,1.5229150279773487e-107,0.7956559683647189
ENSG00000102974,0.3675282714054927,54.92460984393765,-54.55708157253216,0.016962843295638134,0.331812725090035,-0.3148498817943969,1757317.5,3.3467273422833275e-108,1.532592397034991e-107,54.55708157253216
ENSG00000110108,0.04604200323101777,55.8770708283315,-55.83102882510048,0.0072697899838449105,0.31836734693877544,-0.3110975569549305,1772131.5,3.682523888783746e-108,1.6857689059423433e-107,55.83102882510048
ENSG00000237821,0.004038772213247173,2.179831932773115,-2.1757931605598677,0.0016155088852988692,0.3104441776710689,-0.30882866878577003,1781455.0,4.075785589126373e-108,1.865133752417851e-107,2.1757931605598677
ENSG00000213246,0.12439418416801294,33.56182472989193,-33.43743054572392,0.005654281098546042,0.316686674669868,-0.31103239357132195,1774531.5,4.7000010019636345e-108,2.1500216972876478e-107,33.43743054572392
ENSG00000148175,1.64297253634895,72.01296518607468,-70.36999264972573,0.011308562197092087,0.3250900360144052,-0.31378147381731314,1765362.0,4.812329279990978e-108,2.2006274340171056e-107,70.36999264972573
ENSG00000058063,0.46365105008077545,27.348619447779104,-26.88496839769833,0.025848142164781922,0.3454981992797099,-0.319650057114928,1744012.5,4.8408072730154375e-108,2.2128670813292715e-107,26.88496839769833
ENSG00000131828,0.14620355411954766,87.23481392557035,-87.0886103714508,0.010500807754442652,0.3229291716686671,-0.3124283639142244,1767564.0,4.898080383030602e-108,2.2382564635751225e-107,87.0886103714508
ENSG00000134215,0.30048465266558966,42.125570228091284,-41.825085575425696,0.016962843295638134,0.3327731092436964,-0.3158102659480583,1757490.0,6.139333368640631e-108,2.804475260620109e-107,41.825085575425696
ENSG00000113312,0.13731825525040392,61.62448979591857,-61.487171540668164,0.008077544426494346,0.31884753901560614,-0.3107699945891118,1772412.0,6.528824587000671e-108,2.9813427610533456e-107,61.487171540668164
ENSG00000143368,0.051696284329563816,17.56422569027614,-17.512529405946577,0.005654281098546042,0.31596638655462195,-0.3103121054560759,1775821.0,6.804205040987126e-108,3.105995822842693e-107,17.512529405946577
ENSG00000171471,0.04281098546042003,7.518127250900326,-7.475316265439906,0.005654281098546042,0.3162064825930373,-0.31055220149449125,1775644.5,6.885192763521067e-108,3.141855440783289e-107,7.475316265439906
ENSG00000095932,0.8384491114701131,78.17815126050446,-77.33970214903435,0.002423263327948304,0.3123649459783917,-0.3099416826504434,1780094.5,6.892214967803866e-108,3.1439496656875876e-107,77.33970214903435
ENSG00000100330,0.5363489499192245,37.77647058823537,-37.24012163831615,0.01938610662358644,0.33685474189675735,-0.31746863527317093,1753560.0,6.999044540115024e-108,3.191554431612789e-107,37.24012163831615
ENSG00000100852,0.30290791599353795,71.98415366146484,-71.6812457454713,0.008885298869143781,0.3205282112845136,-0.3116429124153698,1770815.5,7.154013799124952e-108,3.26106950003851e-107,71.6812457454713
ENSG00000142599,0.19789983844911158,31.209843937574995,-31.011944099125884,0.02423263327948305,0.34261704681872573,-0.3183844135392427,1747537.5,7.302754149806287e-108,3.327697174821814e-107,31.011944099125884
ENSG00000198134,0.008885298869143781,0.9313325330131944,-0.9224472341440506,0.0072697899838449105,0.31788715486194474,-0.3106173648780998,1774899.0,7.872337024874e-108,3.585978546790507e-107,0.9224472341440506
ENSG00000143376,1.1575121163166397,92.67490996398573,-91.51739784766909,0.020193861066235875,0.33733493397358805,-0.31714107290735216,1753174.0,8.059079323925878e-108,3.6697491932027526e-107,91.51739784766909
ENSG00000155744,0.16801292407108243,44.170948379351934,-44.00293545528085,0.015347334410339263,0.32965186074429687,-0.3143045263339576,1761129.5,8.150412882165343e-108,3.710031196767268e-107,44.00293545528085
ENSG00000114354,0.27705977382875596,86.88667466986809,-86.60961489603933,0.012116316639741522,0.32364945978391313,-0.31153314314417163,1767326.5,8.179266256774114e-108,3.7218541491652065e-107,86.60961489603933
ENSG00000139624,0.4830371567043618,79.52941176470604,-79.04637460800168,0.013731825525040393,0.32677070828331267,-0.3130388827582723,1764200.5,8.654496733047408e-108,3.936714582230611e-107,79.04637460800168
ENSG00000096063,0.3061389337641357,63.13277310924389,-62.826634175479754,0.018578352180937004,0.3337334933973578,-0.3151551412164208,1756818.5,8.694343746065376e-108,3.9534484247150894e-107,62.826634175479754
ENSG00000119953,0.7035541195476576,24.103241296518586,-23.39968717697093,0.0072697899838449105,0.31884753901560614,-0.3115777490317612,1773156.0,8.879872680990359e-108,4.03639094816878e-107,23.39968717697093
ENSG00000224781,0.1954765751211632,1.6950780312124971,-1.499601456091334,0.0016155088852988692,0.31020408163265356,-0.3085885727473547,1783298.0,9.455430336217578e-108,4.296502328935997e-107,1.499601456091334
ENSG00000132383,1.295638126009693,110.06890756302543,-108.77326943701574,0.006462035541195476,0.316686674669868,-0.31022463912867254,1775500.0,9.712735783329621e-108,4.4118694034435396e-107,108.77326943701574
ENSG00000143437,1.4523424878836835,47.788235294117776,-46.33589280623409,0.02261712439418418,0.3418967587034797,-0.3192796343092955,1749321.0,1.1640790823804335e-107,5.285802523402088e-107,46.33589280623409
ENSG00000203879,0.13893376413570277,20.848979591836788,-20.710045827701084,0.0161550888529887,0.33061224489795826,-0.31445715604496954,1760741.0,1.1919415494639533e-107,5.41041820994825e-107,20.710045827701084
ENSG00000168172,1.8659127625201943,34.114045618247346,-32.24813285572715,0.027463651050080792,0.3493397358943555,-0.3218760848442747,1742314.0,1.427623962220828e-107,6.477943983068737e-107,32.24813285572715
ENSG00000220023,0.4862681744749595,25.740936374549882,-25.254668200074924,0.025848142164781922,0.346218487394956,-0.32037034523017405,1745578.0,1.6668154494448156e-107,7.560637435301984e-107,25.254668200074924
ENSG00000160741,0.2164781906300485,32.204801920768254,-31.988323730138205,0.014539579967689828,0.32821128451380477,-0.3136717045461149,1763972.0,1.8343365938976878e-107,8.317590106294673e-107,31.988323730138205
ENSG00000088986,1.5008077544426497,74.16470588235305,-72.6638981279104,0.010500807754442652,0.3229291716686671,-0.3124283639142244,1769872.0,1.9735468335776955e-107,8.945684226701003e-107,72.6638981279104
ENSG00000185619,2.1793214862681745,54.81008403361373,-52.630762547345554,0.021809369951534745,0.3390156062424955,-0.31720623629096073,1753161.5,2.3653636998816062e-107,1.0717950593818372e-106,52.630762547345554
ENSG00000145782,0.49030694668820685,57.16326530612267,-56.67295835943446,0.012924071082390957,0.3248499399759899,-0.3119258688935989,1767998.0,2.656790082700513e-107,1.2034244037412804e-106,56.67295835943446
ENSG00000139668,1.434571890145396,66.58535414165704,-65.15078225151164,0.01938610662358644,0.3356542617046806,-0.3162681550810942,1756907.0,2.766496964845533e-107,1.2526783558759223e-106,65.15078225151164
ENSG00000157637,0.704361873990307,82.54069627851155,-81.83633440452124,0.02261712439418418,0.3380552220888341,-0.3154380976946499,1754212.5,3.0692778121733177e-107,1.389291669587243e-106,81.83633440452124
ENSG00000241506,0.021809369951534735,11.870108043217277,-11.848298673265742,0.0016155088852988692,0.30876350540216146,-0.3071479965168626,1786217.0,3.1197294498399236e-107,1.4116338823627919e-106,11.848298673265742
ENSG00000146282,0.1930533117932149,56.77166866746723,-56.57861535567402,0.012116316639741522,0.3238895558223285,-0.311773239182587,1769367.0,3.167188925455484e-107,1.4326070172790068e-106,56.57861535567402
ENSG00000147854,0.4975767366720516,47.10420168067256,-46.60662494400051,0.015347334410339263,0.3303721488595429,-0.31502481444920366,1762965.5,3.5214802818080183e-107,1.592305447229007e-106,46.60662494400051
ENSG00000014123,1.1268174474959611,56.57959183673482,-55.45277438923886,0.011308562197092087,0.32364945978391313,-0.31234089758682104,1770432.5,4.6310037431863454e-107,2.0932655254703442e-106,55.45277438923886
ENSG00000133884,0.10823909531502424,70.65186074429799,-70.54362164898296,0.009693053311793216,0.31932773109243684,-0.30963467778064363,1774795.0,4.665890602325021e-107,2.1082973515330853e-106,70.54362164898296
ENSG00000231942,0.01615508885298869,1.248979591836732,-1.2328245029837432,0.004846526655896607,0.3138055222088838,-0.30895899555298717,1781917.5,4.8325637661074096e-107,2.1828459122476777e-106,1.2328245029837432
ENSG00000179833,0.25525040387722137,44.32436974789935,-44.06911934402213,0.013731825525040393,0.326290516206482,-0.3125586906814416,1767539.0,4.911357116145281e-107,2.2176613561127e-106,44.06911934402213
