cell_id,H,S,M,R,phi,treatment_state,d2_subdomain,H_rank,M_rank,phi_rank,inv_R_rank,ripeness_proxy
GSM4918897_P3_treated_3d_TALL_103014_plate5_A2_rep_1_NA,0.3931665998882734,0.0377658699935443,0.8024153,-0.5276531,1.0384095260627066,treated,D2_1,0.00729483282674772,0.6237082066869301,0.03404255319148936,0.7082066869300911,0.3433130699088146
GSM4918904_P3_treated_3d_TALL_103014_plate5_A9_rep_1_NA,2.2885294024686798,-2.069026254794965,1.0530066,-1.0554152,3.426508516409836,treated,D2_1,0.7386018237082067,0.8869300911854103,0.8844984802431611,0.9671732522796352,0.8693009118541033
GSM4918906_P3_treated_3d_TALL_103014_plate5_B11_rep_1_NA,0.4715501514271533,0.2542727665150892,0.63818383,-0.33078775,0.8965005976159411,treated,D2_1,0.0121580547112462,0.417629179331307,0.006686930091185411,0.5592705167173253,0.24893617021276598
GSM4918912_P3_treated_3d_TALL_103014_plate5_B5_rep_1_NA,1.5172208888074323,-3.150336084902332,0.59671164,-0.40212744,3.5699226787962526,treated,D2_1,0.40364741641337387,0.3768996960486322,0.9045592705167174,0.6006079027355623,0.5714285714285714
GSM4918914_P3_treated_3d_TALL_103014_plate5_B7_rep_1_NA,0.7623200808381025,-1.3714861830384786,0.68920153,-0.51236886,1.7887500813603077,treated,D2_1,0.06261398176291794,0.47598784194528876,0.339209726443769,0.6996960486322188,0.3943768996960486
GSM4918915_P3_treated_3d_TALL_103014_plate5_B8_rep_1_NA,0.9868928026740738,-0.5181310435178527,0.9654946,-0.8017434,1.6785081126701495,treated,D2_1,0.14650455927051673,0.8042553191489362,0.28328267477203645,0.8875379939209727,0.5303951367781155
GSM4918919_P3_treated_3d_TALL_103014_plate5_C12_rep_1_NA,1.1020216534436866,-0.1829573476477705,0.8007846,-0.5031949,1.4636892425307477,treated,D2_1,0.19270516717325228,0.6212765957446809,0.17750759878419453,0.6905775075987841,0.42051671732522794
GSM4918921_P3_treated_3d_TALL_103014_plate5_C2_rep_1_NA,0.8579746773807644,0.1025387946243178,1.0187274,-0.82041967,1.5676506951050362,treated,D2_1,0.09787234042553192,0.8553191489361702,0.22796352583586627,0.8954407294832827,0.5191489361702128
GSM4918922_P3_treated_3d_TALL_103014_plate5_C3_rep_1_NA,2.2228952503088983,-1.6009424439037674,1.1211066,-0.90583605,3.0954319505654766,treated,D2_1,0.711854103343465,0.9288753799392098,0.8303951367781155,0.9319148936170213,0.8507598784194528
GSM4918925_P3_treated_3d_TALL_103014_plate5_C6_rep_1_NA,1.0412107721789086,-0.7665921260159965,1.0557241,-0.8051924,1.8532866848142233,treated,D2_1,0.16717325227963525,0.8887537993920973,0.36048632218844984,0.8911854103343465,0.5768996960486322
GSM4918929_P3_treated_3d_TALL_103014_plate5_D10_rep_1_NA,0.6169254050941475,-0.98983506675801,0.43886107,-0.3262695,1.288185250740827,treated,D2_1,0.02735562310030395,0.2425531914893617,0.1148936170212766,0.5537993920972644,0.23465045592705164
GSM4918937_P3_treated_3d_TALL_103014_plate5_D7_rep_1_NA,1.3093335890498274,-0.8101206290337996,1.0022917,-0.71203285,1.970337360039705,treated,D2_1,0.2838905775075988,0.8389057750759878,0.4127659574468085,0.8462006079027355,0.5954407294832826
GSM4918940_P3_treated_3d_TALL_103014_plate5_E10_rep_1_NA,1.026338481431004,0.0028253773510116,0.8805132,-0.6296691,1.4916988074314215,treated,D2_1,0.15987841945288753,0.7124620060790273,0.18966565349544073,0.7890577507598784,0.4627659574468085
GSM4918941_P3_treated_3d_TALL_103014_plate5_E11_rep_1_NA,0.8545590777125831,-0.5806249333424653,0.5583556,-0.18236914,1.1884510969306321,treated,D2_1,0.09604863221884498,0.34164133738601826,0.08206686930091185,0.4401215805471125,0.23996960486322189
GSM4918950_P3_treated_3d_TALL_103014_plate5_E8_rep_1_NA,1.214171427997548,0.3979660309742795,0.73089725,-0.37630057,1.5193426629351634,treated,D2_1,0.24437689969604864,0.5246200607902736,0.2072948328267477,0.5854103343465046,0.3904255319148936
GSM4918956_P3_treated_3d_TALL_103014_plate5_F2_rep_1_NA,0.7930395357028621,-1.2334576017808223,0.6357863,-0.21397054,1.6125560368043927,treated,D2_1,0.07234042553191489,0.4145896656534954,0.24984802431610942,0.46626139817629175,0.30075987841945284
GSM4918957_P3_treated_3d_TALL_103014_plate5_F3_rep_1_NA,1.4009200473824226,0.2399435376010581,0.86187,-0.5492704,1.7506192474694888,treated,D2_1,0.3458966565349544,0.6893617021276596,0.321580547112462,0.7282674772036475,0.5212765957446809
GSM4918961_P3_treated_3d_TALL_103014_plate5_F7_rep_1_NA,1.046570530082234,0.1943441713299089,0.9370185,-0.5057594,1.5056147486648528,treated,D2_1,0.16899696048632218,0.7696048632218845,0.19878419452887539,0.6936170212765957,0.45775075987841946
GSM4918962_P3_treated_3d_TALL_103014_plate5_F8_rep_1_NA,0.5463393502196834,0.193623329933554,0.5927577,-0.27636975,0.8739099548107782,treated,D2_1,0.01641337386018237,0.37325227963525837,0.004863221884498481,0.5161094224924012,0.2276595744680851
GSM4918963_P3_treated_3d_TALL_103014_plate5_F9_rep_1_NA,1.3119519792135717,-2.2987126935280475,0.5321823,-0.12747142,2.7027328773853116,treated,D2_1,0.28693009118541035,0.32279635258358663,0.729483282674772,0.40060790273556235,0.4349544072948328
GSM4918965_P3_treated_3d_TALL_103014_plate5_G11_rep_1_NA,1.7900322517231828,-0.2329367276523703,1.0675142,-0.86236817,2.267540608044176,treated,D2_1,0.5386018237082066,0.8984802431610942,0.5635258358662614,0.9161094224924012,0.7291793313069909
GSM4918967_P3_treated_3d_TALL_103014_plate5_G1_rep_1_NA,0.9612252593324212,-0.3515716022098241,0.709049,-0.48842463,1.3374848388862957,treated,D2_1,0.1325227963525836,0.5003039513677812,0.13738601823708207,0.6814589665653495,0.3629179331306991
GSM4918974_P3_treated_3d_TALL_103014_plate5_G8_rep_1_NA,1.0707799374911482,0.0558113802711833,0.73436344,-0.2680431,1.326959438026485,treated,D2_1,0.1817629179331307,0.5294832826747721,0.1337386018237082,0.5069908814589665,0.33799392097264436
GSM4918975_P3_treated_3d_TALL_103014_plate5_G9_rep_1_NA,2.42457011654824,-2.423320846750089,1.1015605,-0.983672,3.732568862740052,treated,D2_1,0.7696048632218845,0.9197568389057751,0.9252279635258359,0.956838905775076,0.8928571428571429
GSM4918976_P3_treated_3d_TALL_103014_plate5_H1_rep_1_NA,1.6594865274146549,-0.2948399059448863,1.0232704,-0.57746285,2.054597712316117,treated,D2_1,0.4765957446808511,0.8626139817629179,0.4595744680851064,0.7489361702127659,0.6369300911854103
GSM4919045_P3_untreated_PBMC_082217_plate1_H11_rep_1_NA,1.1203944615950427,-0.4669424660833131,0.62775916,0.36139756,1.4135093828987026,untreated,D2_1,0.19939209726443768,0.409726443768997,0.15866261398176293,0.13860182370820673,0.22659574468085109
GSM4919046_P3_untreated_PBMC_082217_plate1_H12_rep_1_NA,2.4745208027167727,-0.2687125635918324,1.1551368,-0.8257524,2.8656007568623645,untreated,D2_1,0.7908814589665654,0.9458966565349544,0.7775075987841945,0.8996960486322189,0.8534954407294832
GSM4919052_P3_untreated_PBMC_082217_plate1_H6_rep_1_NA,0.6740076764664023,-0.7454766148762989,0.820775,-0.15296566,1.3065572413894846,untreated,D2_1,0.03525835866261398,0.6449848024316109,0.12158054711246201,0.41519756838905775,0.30425531914893617
GSM4919059_P3_untreated_PBMC_092418_plate1_E1_S197_rep1_NA,2.845709968880452,-1.1157658467469034,0.85482925,-0.423736,3.202074936053805,untreated,D2_1,0.8680851063829788,0.6820668693009119,0.8492401215805471,0.6212765957446809,0.7551671732522796
GSM4919074_P3_untreated_PBMC_092818_plate1_A4_S25_rep1_NA,2.062535019050155,-3.489664243833948,0.97374165,-0.5932741,4.210932699316971,untreated,D2_1,0.6516717325227963,0.8097264437689969,0.9592705167173252,0.7580547112462006,0.7946808510638298
GSM4919129_P3_untreated_PBMC_092818_plate1_F11_S86_rep1_NA,0.6802999671857016,-0.3771661605695878,0.7879187,0.14966783,1.117263932640032,untreated,D2_1,0.03768996960486322,0.6030395136778115,0.057750759878419454,0.22917933130699086,0.23191489361702128
GSM4919141_P3_untreated_PBMC_092818_plate1_G11_S87_rep1_NA,0.7084390095840932,-1.1302165797746917,0.49351266,-0.16061285,1.4313024071325706,untreated,D2_1,0.044984802431610946,0.2905775075987842,0.16717325227963525,0.42249240121580545,0.23130699088145898
GSM4919168_P3_untreated_TALL_082217_plate1_A3_rep_1_NA,0.788000969962375,-0.3650036873058923,0.36276102,0.2153925,0.9654857363504816,untreated,D2_1,0.07051671732522796,0.18115501519756838,0.01702127659574468,0.20060790273556228,0.11732522796352583
GSM4919171_P3_untreated_TALL_082217_plate1_A6_rep_1_NA,2.519322247680646,-0.3555794493766092,0.9913398,-0.42132026,2.76291271903912,untreated,D2_1,0.8,0.8279635258358663,0.7495440729483283,0.6194528875379939,0.7492401215805471
GSM4919174_P3_untreated_TALL_082217_plate1_A9_rep_1_NA,0.983169002771508,-1.0175507689803802,0.25539795,0.09970405,1.4412494114184018,untreated,D2_1,0.14468085106382977,0.13617021276595745,0.1696048632218845,0.25531914893617025,0.1764437689969605
GSM4919192_P3_untreated_TALL_082217_plate1_C3_rep_1_NA,0.9916417669367236,-0.3438413615704761,0.4106462,0.111340314,1.1325225132226222,untreated,D2_1,0.14832826747720365,0.2121580547112462,0.06322188449848025,0.24620060790273557,0.16747720364741642
GSM4919208_P3_untreated_TALL_082217_plate1_D7_rep_1_NA,2.322209677948562,0.13197214100452,0.72677916,0.09406138,2.438673804545637,untreated,D2_1,0.7483282674772036,0.5221884498480243,0.6449848024316109,0.25775075987841944,0.5433130699088146
GSM4919242_P3_untreated_TALL_082217_plate1_G5_rep_1_NA,0.8911669818617229,-0.0638225653798122,0.42294028,0.11888549,0.9956224935140885,untreated,D2_1,0.11246200607902736,0.22006079027355624,0.02188449848024316,0.2419452887537994,0.14908814589665653
GSM4919247_P3_untreated_TALL_082217_plate1_H2_rep_1_NA,2.467659823391528,-0.9175139987974348,0.71577084,-0.2167027,2.7368713702970338,untreated,D2_1,0.7866261398176292,0.5088145896656535,0.7434650455927052,0.46808510638297873,0.6267477203647417
GSM4919262_P3_untreated_TALL_082217_plate3_B12_rep_2_NA,1.8662978047990648,-0.5245126823866036,-1.0435963,0.43765068,2.244729918110495,untreated,D2_1,0.5720364741641337,0.00364741641337386,0.5525835866261398,0.11550151975683887,0.3109422492401216
GSM4919280_P3_untreated_TALL_082217_plate3_C11_rep_2_NA,1.7820857411016413,0.518920522219979,-0.3387575,-0.28694677,1.908455708063073,untreated,D2_1,0.5343465045592705,0.02370820668693009,0.3890577507598784,0.5258358662613982,0.3682370820668693
GSM4919281_P3_untreated_TALL_082217_plate3_C12_rep_1_NA,1.260742859674706,-0.4860534046259968,0.5184791,0.07129826,1.449008105355217,untreated,D2_1,0.26443768996960487,0.31185410334346503,0.17203647416413373,0.270516717325228,0.2547112462006079
GSM4919282_P3_untreated_TALL_082217_plate3_C12_rep_2_NA,2.67527949476282,-0.2701390108271901,0.49404675,0.08330332,2.73516308372603,untreated,D2_1,0.835258358662614,0.2917933130699088,0.7416413373860182,0.2638297872340426,0.5331306990881459
GSM4919285_P3_untreated_TALL_082217_plate3_C3_rep_2_NA,1.0594003509498948,-1.3656494859652393,-0.37414712,-0.9341222,1.999974493349107,untreated,D2_1,0.1756838905775076,0.02127659574468085,0.435258358662614,0.9465045592705167,0.3946808510638298
GSM4919287_P3_untreated_TALL_082217_plate3_C4_rep_2_NA,1.500414662913268,0.3230934257010208,-1.7823284,-0.45641172,2.3959632104888997,untreated,D2_1,0.3981762917933131,0.0006079027355623101,0.6231003039513677,0.6553191489361703,0.41930091185410334
GSM4919289_P3_untreated_TALL_082217_plate3_C5_rep_2_NA,1.0346057499095012,0.8583760421094639,-0.90246767,-0.61756486,1.73293183337238,untreated,D2_1,0.16109422492401215,0.00547112462006079,0.31246200607902735,0.7781155015197568,0.3142857142857143
GSM4919294_P3_untreated_TALL_082217_plate3_C9_rep_2_NA,1.0558916315981868,-0.0017221961649438,0.2941427,0.6074755,1.2531785645718057,untreated,D2_1,0.17203647416413373,0.14468085106382977,0.10212765957446808,0.08085106382978724,0.1249240121580547
GSM4919307_P3_untreated_TALL_082217_plate3_D8_rep_2_NA,0.8712023035773981,-0.5338489103647351,-0.007393199,-0.013110837,1.0218682235466932,untreated,D2_1,0.10151975683890578,0.059574468085106386,0.02857142857142857,0.32765957446808514,0.12933130699088147
GSM4919309_P3_untreated_TALL_082217_plate3_D9_rep_2_NA,0.8749113947164211,0.7323132901604337,0.5413257,0.0842888,1.2656582551526943,untreated,D2_1,0.10273556231003039,0.3282674772036474,0.10699088145896657,0.26261398176291795,0.20015197568389057
GSM4919315_P3_untreated_TALL_082217_plate3_E2_rep_1_NA,1.8614185608308096,-0.3990462628589012,0.4658521,-0.0032779125,1.9598841553244584,untreated,D2_1,0.5708206686930091,0.2662613981762918,0.4085106382978723,0.32340425531914896,0.3922492401215805
GSM4919316_P3_untreated_TALL_082217_plate3_E2_rep_2_NA,3.610018627772668,-0.3986644455876127,0.45227945,-0.006091122,3.6600220813132887,untreated,D2_1,0.956838905775076,0.2547112462006079,0.9185410334346504,0.3240121580547113,0.6135258358662614
GSM4919318_P3_untreated_TALL_082217_plate3_E4_rep_2_NA,2.1835787586586344,0.1810987353400996,-0.64054203,-0.26492998,2.2981068151211526,untreated,D2_1,0.7027355623100304,0.007902735562310031,0.5756838905775076,0.5015197568389058,0.44696048632218843
GSM4919338_P3_untreated_TALL_082217_plate3_G11_rep_1_NA,0.9237809416647332,-0.96126431027155,0.65033287,-0.118286476,1.4880607630711038,untreated,D2_1,0.11914893617021277,0.43221884498480245,0.1878419452887538,0.39574468085106385,0.28373860182370825
GSM4919339_P3_untreated_TALL_082217_plate3_G11_rep_2_NA,2.588070192807667,-1.2169555154183245,0.63637656,-0.16371559,2.934427707395954,untreated,D2_1,0.8200607902735563,0.41519756838905775,0.7957446808510639,0.4243161094224924,0.6138297872340426
GSM4919347_P3_untreated_TALL_082217_plate3_G6_rep_1_NA,0.5601739669268321,-0.1280483658620738,0.6906132,0.14175367,0.9095229256017685,untreated,D2_1,0.019452887537993922,0.4796352583586626,0.00851063829787234,0.23100303951367784,0.18465045592705168
GSM4919348_P3_untreated_TALL_082217_plate3_G6_rep_2_NA,2.1117107839460343,-0.1093843453542981,0.69127005,0.11469524,2.2276212986385775,untreated,D2_1,0.6699088145896657,0.4808510638297872,0.5428571428571428,0.24376899696048637,0.48434650455927053
GSM4919350_P3_untreated_TALL_082217_plate3_G7_rep_2_NA,1.1205769264683545,0.1448540490291861,0.26923713,0.7677401,1.3923321575586987,untreated,D2_1,0.2,0.14042553191489363,0.15075987841945288,0.06261398176291788,0.1384498480243161
GSM4919354_P3_untreated_TALL_082217_plate4_A10_rep_2_NA,0.9711834768551818,1.339926534434556,-1.0922093,-0.40456313,2.023658307264397,untreated,D2_1,0.13677811550151975,0.00182370820668693,0.4480243161094225,0.6030395136778115,0.29741641337386016
GSM4919357_P3_untreated_TALL_082217_plate4_A12_rep_1_NA,2.45590162570876,-1.0228807109048668,0.029327009,1.0779492,2.870639701379764,untreated,D2_1,0.782370820668693,0.06565349544072949,0.7793313069908815,0.04437689969604863,0.4179331306990881
GSM4919358_P3_untreated_TALL_082217_plate4_A12_rep_2_NA,1.3439832740596604,-1.08702009194764,-0.36891338,0.6727541,1.8911898059845327,untreated,D2_1,0.303951367781155,0.022492401215805473,0.37325227963525837,0.07355623100303954,0.19331306990881458
GSM4919362_P3_untreated_TALL_082217_plate4_A2_rep_2_NA,1.0407392684990269,0.8347099424226704,-1.0679029,-0.33328906,1.7410850393703465,untreated,D2_1,0.16595744680851063,0.00303951367781155,0.31550151975683893,0.5604863221884498,0.2612462006079027
GSM4919366_P3_untreated_TALL_082217_plate4_A4_rep_2_NA,1.3973884113554762,-0.3204918686027488,0.1383544,-0.29545102,1.4703205960774213,untreated,D2_1,0.34407294832826746,0.09604863221884498,0.18054711246200608,0.5325227963525836,0.28829787234042553
GSM4919375_P3_untreated_TALL_082217_plate4_A9_rep_2_NA,1.1078694498861914,0.2192923949149419,-0.4539083,-0.13486359,1.2246161868827479,untreated,D2_1,0.1951367781155015,0.01458966565349544,0.09179331306990882,0.40547112462006074,0.17674772036474162
GSM4919383_P3_untreated_TALL_082217_plate4_B2_rep_2_NA,0.8562392925121514,0.3553253570003631,-0.5041989,-0.56138253,1.1953111356962907,untreated,D2_1,0.09665653495440729,0.0121580547112462,0.0851063829787234,0.7367781155015198,0.2326747720364742
GSM4919385_P3_untreated_TALL_082217_plate4_B3_rep_2_NA,1.3183492381490003,0.0364919833783401,0.19200562,1.1630853,1.768900774991805,untreated,D2_1,0.2924012158054711,0.11306990881458967,0.32887537993920973,0.03647416413373861,0.19270516717325228
GSM4919392_P3_untreated_TALL_082217_plate4_B7_rep_2_NA,0.9560500294512362,0.4467854160681446,-0.3419028,-0.10882072,1.11462475325737,untreated,D2_1,0.13069908814589665,0.023100303951367782,0.05531914893617021,0.38844984802431615,0.1493920972644377
GSM4919396_P3_untreated_TALL_082217_plate4_B9_rep_2_NA,1.495041123986164,0.062359274117956,-0.20385537,-0.26810446,1.533777576713149,untreated,D2_1,0.3945288753799392,0.03282674772036474,0.21398176291793314,0.5075987841945289,0.2872340425531915
GSM4919425_P3_untreated_TALL_082217_plate4_D4_rep_2_NA,1.8334044064564272,-0.8206826003236807,0.41294092,-0.26966214,2.0683639721402294,untreated,D2_1,0.5610942249240122,0.2133738601823708,0.4656534954407295,0.5094224924012158,0.43738601823708206
GSM4919430_P3_untreated_TALL_082217_plate4_D7_rep_2_NA,1.5810134514469711,-2.003084545893088,-0.618186,0.6646136,2.7084712292274666,untreated,D2_1,0.4376899696048632,0.00911854103343465,0.7337386018237082,0.07537993920972641,0.3139817629179331
GSM4919438_P3_untreated_TALL_082217_plate4_E12_rep_2_NA,1.7280049573231604,0.5873298600228297,-0.43089756,-0.27214536,1.8949124785043074,untreated,D2_1,0.5106382978723404,0.01762917933130699,0.3762917933130699,0.5124620060790274,0.35425531914893615
GSM4919440_P3_untreated_TALL_082217_plate4_E1_rep_2_NA,1.5613262592811787,0.1907247159917979,0.11112178,0.28425062,1.602267789781678,untreated,D2_1,0.4291793313069909,0.08632218844984803,0.24559270516717324,0.16291793313069913,0.23100303951367782
GSM4919443_P3_untreated_TALL_082217_plate4_E3_rep_2_NA,1.1487909768994315,0.7611573715401027,-0.493823,-0.43933845,1.5283849913659813,untreated,D2_1,0.2121580547112462,0.01276595744680851,0.2109422492401216,0.6376899696048632,0.2683890577507599
GSM4919450_P3_untreated_TALL_082217_plate4_E7_rep_2_NA,0.7525419317499016,0.8177715214804208,-0.48607385,-0.5113149,1.3163511442628477,untreated,D2_1,0.06018237082066869,0.013373860182370821,0.1276595744680851,0.6978723404255319,0.22477203647416413
GSM4919456_P3_untreated_TALL_082217_plate4_F12_rep_1_NA,1.5920236959875833,0.2748483365985181,0.82278764,-0.27200416,1.8333157993949138,untreated,D2_1,0.4419452887537994,0.6462006079027356,0.3525835866261398,0.511854103343465,0.48814589665653496
GSM4919457_P3_untreated_TALL_082217_plate4_F12_rep_2_NA,3.25654008215093,0.2263739883999729,0.80255914,-0.29197562,3.3742627972864856,untreated,D2_1,0.9221884498480243,0.6243161094224924,0.8759878419452888,0.5300911854103343,0.738145896656535
GSM4919463_P3_untreated_TALL_082217_plate4_F4_rep_2_NA,1.275203439421045,0.1762732214653277,0.66227174,-0.20380338,1.461969813579979,untreated,D2_1,0.27173252279635257,0.4419452887537994,0.17689969604863223,0.4601823708206687,0.3376899696048632
GSM4919471_P3_untreated_TALL_082217_plate4_F8_rep_2_NA,1.4559844024864907,-0.175168547917577,0.6490275,-0.013144365,1.6037406494040736,untreated,D2_1,0.37325227963525837,0.4310030395136778,0.24680851063829787,0.32826747720364746,0.3448328267477203
GSM4919478_P3_untreated_TALL_082217_plate4_G1_rep_2_NA,1.67053644728739,0.2739203900872013,0.057777572,0.82113194,1.8823709285195303,untreated,D2_1,0.4838905775075988,0.07112462006079028,0.3702127659574468,0.05957446808510636,0.24620060790273554
GSM4919483_P3_untreated_TALL_082217_plate4_G4_rep_1_NA,1.0659179275852813,-0.3313351903669511,0.5853805,-0.2763466,1.2903494913530267,untreated,D2_1,0.17993920972644378,0.364741641337386,0.11732522796352583,0.5155015197568389,0.29437689969604863
GSM4919484_P3_untreated_TALL_082217_plate4_G4_rep_2_NA,2.524937776617312,-0.3412748533584191,0.57446015,-0.292229,2.628151737191559,untreated,D2_1,0.8012158054711246,0.3556231003039514,0.7088145896656535,0.5306990881458966,0.5990881458966565
GSM4919489_P3_untreated_TALL_082217_plate4_G7_rep_2_NA,1.3106316565421958,-0.506502664948132,0.35186112,-0.7763585,1.6434229696033837,untreated,D2_1,0.2851063829787234,0.17446808510638298,0.270516717325228,0.8790273556231003,0.40227963525835864
GSM4919497_P3_untreated_TALL_082217_plate5_A12_rep_1_NA,2.558450220025251,-0.1417659961438902,0.7557338,-0.42922282,2.7057588458103794,untreated,D2_1,0.8115501519756839,0.5623100303951368,0.7325227963525835,0.6261398176291793,0.6831306990881459
GSM4919517_P3_untreated_TALL_082217_plate5_B8_rep_1_NA,1.5338781048042192,-0.2147191065842121,0.6438613,-0.08326247,1.679397614526797,untreated,D2_1,0.4145896656534954,0.42735562310030395,0.2838905775075988,0.3708206686930091,0.3741641337386018
GSM4919527_P3_untreated_TALL_082217_plate5_C7_rep_1_NA,1.381709950749022,-0.0374179459414464,0.8432503,-0.23492546,1.6360878738269662,untreated,D2_1,0.3337386018237082,0.6699088145896657,0.2650455927051672,0.47841945288753795,0.4367781155015198
GSM4919535_P3_untreated_TALL_082217_plate5_D3_rep_1_NA,1.2135645619688322,-0.3915459885796917,0.78447115,-0.04143292,1.4977178904191206,untreated,D2_1,0.24376899696048632,0.5993920972644377,0.19270516717325228,0.3489361702127659,0.34620060790273555
GSM4919575_P3_untreated_TALL_082217_plate5_G9_rep_1_NA,2.0953169401386176,-0.1889075053826519,0.7603936,-0.120999716,2.240285357586126,untreated,D2_1,0.6620060790273556,0.5689969604863222,0.5507598784194528,0.3963525835866262,0.5445288753799393
GSM4919594_P3_untreated_TALL_102714_plate4_B3_rep_1_NA,1.4629558104281304,0.7218090162587435,-0.75932753,-0.59401697,1.894909606731077,untreated,D2_1,0.3781155015197568,0.006686930091185411,0.3756838905775076,0.7598784194528876,0.3800911854103344
GSM4919601_P3_untreated_TALL_102714_plate4_C10_rep_1_NA,1.7411902699745778,-0.1329760454373185,0.8711433,-0.16987397,1.958870592901109,untreated,D2_1,0.5173252279635259,0.7027355623100304,0.40790273556231005,0.4285714285714286,0.5141337386018237
GSM4919602_P3_untreated_TALL_102714_plate4_C11_rep_1_NA,1.517331105792492,-0.4012652837588714,-1.0090907,-0.32683685,1.8943056458502063,untreated,D2_1,0.40425531914893614,0.00425531914893617,0.3750759878419453,0.5544072948328267,0.3344984802431611
GSM4919606_P3_untreated_TALL_102714_plate4_C3_rep_1_NA,1.0360400101026177,-0.1235434992464308,-0.3292265,-0.09514785,1.0982190584766582,untreated,D2_1,0.16231003039513678,0.0243161094224924,0.050455927051671734,0.3781155015197568,0.15379939209726443
GSM4919613_P3_untreated_TALL_102714_plate4_D10_rep_1_NA,1.4966742547757153,0.5204980210634401,-0.59293467,-0.41309482,1.7416000884354137,untreated,D2_1,0.3963525835866261,0.01094224924012158,0.31671732522796353,0.609726443768997,0.333434650455927
GSM4919618_P3_untreated_TALL_102714_plate4_D3_rep_1_NA,1.3677650119178495,-1.652343804922347,0.7190341,0.6035669,2.341436357715134,untreated,D2_1,0.31975683890577505,0.5148936170212766,0.5975683890577508,0.0820668693009119,0.37857142857142856
GSM4919619_P3_untreated_TALL_102714_plate4_D4_rep_1_NA,1.0101488719329397,-1.4216502962659714,0.14299552,0.2534951,1.7681057074746958,untreated,D2_1,0.1580547112462006,0.0972644376899696,0.3282674772036474,0.17568389057750755,0.1898176291793313
GSM4919629_P3_untreated_TALL_102714_plate4_E2_rep_1_NA,0.8875114408335831,-1.261510594914696,-0.15069573,-0.7373576,1.7162432729687611,untreated,D2_1,0.11003039513677812,0.04012158054711246,0.30151975683890575,0.860790273556231,0.3281155015197568
GSM4919639_P3_untreated_TALL_102714_plate4_F12_rep_1_NA,0.7471262951803969,0.5564501215500333,-0.73198855,-0.66319853,1.3577459137291836,untreated,D2_1,0.05835866261398176,0.00729483282674772,0.14224924012158055,0.8127659574468085,0.2551671732522796
GSM4919646_P3_untreated_TALL_102714_plate4_F7_rep_1_NA,1.7971995630296778,-1.2583706573316975,0.71782297,0.11636366,2.311327172473791,untreated,D2_1,0.5434650455927051,0.513677811550152,0.5811550151975684,0.24255319148936172,0.4702127659574468
GSM4919655_P3_untreated_TALL_102714_plate4_G4_rep_1_NA,1.5678106132927023,-1.503767581565681,-0.25690505,0.29627475,2.2075157962570056,untreated,D2_1,0.43221884498480245,0.02796352583586626,0.5379939209726444,0.15866261398176296,0.289209726443769
GSM4919661_P3_untreated_TALL_102714_plate4_H1_rep_1_NA,1.1457263975614331,-0.8730220962591747,-0.19530517,-0.72132325,1.6227470225038634,untreated,D2_1,0.20972644376899696,0.03404255319148936,0.2541033434650456,0.8534954407294832,0.3378419452887538
GSM4919662_P3_untreated_TALL_102714_plate4_H2_rep_1_NA,1.2028264196621472,-0.2035650996212949,-0.5946241,-0.61926985,1.4917449892796422,untreated,D2_1,0.23951367781155014,0.01033434650455927,0.19027355623100303,0.780547112462006,0.3051671732522796
GSM4919695_P3_untreated_TALL_102714_plate6_C4_rep_1_NA,1.371134102866466,-3.324533481969646,0.39850163,0.53764266,3.657922194326334,untreated,D2_1,0.32279635258358663,0.2060790273556231,0.9179331306990881,0.09300911854103344,0.38495440729483277
GSM4919704_P3_untreated_TALL_102714_plate6_D1_rep_1_NA,1.3547323934328814,-3.613131683159973,0.4551849,-0.61775,3.9343142697754603,untreated,D2_1,0.31246200607902735,0.25653495440729485,0.9398176291793313,0.7787234042553192,0.5718844984802431
GSM4919707_P3_untreated_TALL_102714_plate6_D4_rep_1_NA,1.8732418081650235,-1.949969589930541,0.82213795,-0.3864444,2.8524842430121873,untreated,D2_1,0.5756838905775076,0.6455927051671733,0.7738601823708207,0.5927051671732523,0.6469604863221884
GSM4919721_P3_untreated_TALL_102714_plate6_E6_rep_1_NA,2.4687557442368897,-3.4969148755738946,0.6771262,-0.5336227,4.366511381915127,untreated,D2_1,0.7872340425531915,0.460790273556231,0.9689969604863222,0.713677811550152,0.7326747720364741
GSM4919724_P3_untreated_TALL_102714_plate6_E9_rep_1_NA,1.7592450639922377,-0.0827903990435657,0.9626479,-0.63678616,2.1057029796001148,untreated,D2_1,0.5270516717325228,0.8012158054711246,0.48632218844984804,0.7933130699088146,0.6519756838905775
GSM4919730_P3_untreated_TALL_102714_plate6_F3_rep_1_NA,1.0641623019587023,-0.7036064449065401,-0.6327316,-0.7376734,1.6037502165019915,untreated,D2_1,0.17811550151975683,0.00851063829787234,0.2474164133738602,0.8613981762917933,0.32386018237082065
GSM4919731_P3_untreated_TALL_102714_plate6_F4_rep_1_NA,1.910499526092784,-0.9082022483117416,1.0446556,-0.6813476,2.455683130551736,untreated,D2_1,0.5872340425531914,0.880243161094225,0.6553191489361702,0.825531914893617,0.7370820668693009
GSM4919735_P3_untreated_TALL_102714_plate6_F8_rep_1_NA,1.6480966724991128,-2.2203203475625104,0.7145939,-0.26100388,2.8678934002146974,untreated,D2_1,0.46990881458966566,0.5069908814589665,0.7787234042553192,0.49787234042553197,0.5633738601823708
